,AgeGap,AgeLimits,Algorithm Name,EvaluatedSolutions,Execution Time,Generations,NumberOfLayers,OpenLayers,ParetoFrontResults.Absolute Distance to BestKnownHypervolume,ParetoFrontResults.Best known hypervolume,ParetoFrontResults.Crowding,ParetoFrontResults.Generational Distance,ParetoFrontResults.Hypervolume,ParetoFrontResults.Pareto Front,ParetoFrontResults.Spacing,PopulationSize,Seed,SelectedParents
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 26",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,01:00.7,6258,3,3,0.031481362,1324.711063,1.987040572,6.853676611,1324.679582,[[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.598965556393249;0.598965556393249;0.531488969320203][...]],1.849833747,16,843376400,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 26",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,00:56.9,5864,3,3,0.044429719,1324.713949,2.197161505,9.429301977,1324.669519,[[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.633029586700818;0.633029586700818;0.445586225912318][...]],1.626878806,16,1727061588,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 28",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,01:00.5,6385,3,3,0.100492102,1324.758017,1.477337561,4.867019552,1324.657525,[[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.60202517420817;0.60202517420817;0.52452967431714][...]],0.989508329,16,951208864,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 29",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,01:00.3,6542,3,3,0.120101879,1324.784485,0.643560375,1.712748998,1324.664383,[[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.128948069172621;0.128948069172621;0.983231809347778][...]],0.458689925,16,1974943341,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 27",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,00:59.4,6258,3,3,0.013681737,1324.711935,1.928893625,8.156025949,1324.698253,[[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.208362904316106;0.208362904316106;0.95559918386838][...]],1.594938454,16,1223390618,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 27",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,00:57.0,5864,3,3,0.035303436,1324.709765,2.26939073,9.733336304,1324.674461,[[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.620061076597736;0.620061076597736;0.480675069643635][...]],1.325724794,16,214969210,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 29",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,01:02.5,6385,3,3,0.140650512,1324.777964,1.382452658,4.408497551,1324.637314,[[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.262509427231786;0.262509427231786;0.928535191163415][...]],0.930442307,16,1940110383,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 30",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,01:03.4,6542,3,3,0.08236943,1324.763255,0.75718838,1.860045999,1324.680886,[[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.115518328946993;0.115518328946993;0.986565269688016][...]],0.673529346,16,71237666,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 28",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,01:01.8,6258,3,3,0.026631483,1324.707788,1.967854941,8.481876779,1324.681157,[[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.281282972848996;0.281282972848995;0.917474674511761][...]],1.375018382,16,587263938,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 28",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,00:57.8,5864,3,3,0.021934221,1324.709096,2.276873658,9.294630076,1324.687162,[[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.298492335457177;0.298492335457177;0.906534418180932][...]],1.376559508,16,830913211,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 30",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,01:03.6,6385,3,3,0.122849747,1324.772828,1.254610197,4.831644917,1324.649978,[[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.602452188749677;0.602452188749677;0.52354820269145][...]],0.859657201,16,936705576,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 31",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,01:05.3,6542,3,3,0.137258647,1324.792297,0.437990474,1.272788168,1324.655038,[[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.319238218526535;0.319238218526535;0.89228578362765][...]],0.261367061,16,1318524557,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 29",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,01:04.3,6258,3,3,0.018743481,1324.711824,2.008301731,7.575451235,1324.69308,[[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.225876719938879;0.225876719938879;0.947607204900483][...]],1.588614494,16,72044232,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 29",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,01:01.4,5864,3,3,0.032506273,1324.710338,2.148557915,9.765725018,1324.677832,[[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.489851824280638;0.489851824280638;0.721172919969866][...]],1.380784608,16,388827317,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 31",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,01:05.6,6385,3,3,0.09894941,1324.788484,1.469010305,5.804047986,1324.689535,[[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.121960475201861;0.121960475201861;0.985013342537588][...]],1.057741053,16,1517877147,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 32",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,01:06.0,6542,3,3,0.053438679,1324.781288,0.788320132,1.736006086,1324.727849,[[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.687938864500898;0.687938864500898;0.231257945633075][...]],0.59553514,16,1133666105,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 30",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,01:05.2,6258,3,3,0.026281944,1324.712918,2.913459219,4.890615154,1324.686636,[[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.541337981106895;0.541337981106895;0.643355562983815][...]],2.174671892,16,1763584988,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 30",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,01:01.4,5864,3,3,0.022225056,1324.711075,2.325276802,9.250285954,1324.68885,[[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.136193304982554;0.136193304982554;0.981276091299415][...]],1.525309572,16,1965188636,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 32",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,01:06.1,6385,3,3,0.110659803,1324.768366,0.930530555,3.288686955,1324.657706,[[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.52018665111183;0.52018665111183;0.677356402501754][...]],0.741868184,16,1234346821,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 33",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,01:06.3,6542,3,3,0.073094784,1324.786211,0.464708504,0.774978756,1324.713116,[[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.625408070307736;0.625408070307736;0.466614928166587][...]],0.270987972,16,196655784,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 31",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,01:01.6,5864,3,3,0.061208694,1324.711505,2.302220944,9.23896261,1324.650296,[[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.5;0.5;0.707106781186547][...]],1.517450346,16,667027519,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 31",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,01:05.0,6258,3,3,0.058396884,1324.711214,1.961998912,7.0367183,1324.652817,[[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.319344162277906;0.319344162277906;0.892209959616034][...]],1.403232284,16,2092286964,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 33",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,01:04.3,6385,3,3,0.107723721,1324.769617,1.223890917,4.168201004,1324.661893,[[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.401161181083091;0.401161181083091;0.823492206146506][...]],1.024742386,16,1490469004,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 32",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,01:00.8,5864,3,3,0.010613152,1324.708337,2.133379995,9.841229426,1324.697724,[[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.471671286480196;0.471671286480196;0.745018385692751][...]],1.312273098,16,423588263,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 34",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,01:05.1,6542,3,3,0.119140208,1324.779574,0.40972324,1.185887172,1324.660433,[[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.632274466137339;0.632274466137338;0.447725361065785][...]],0.205245026,16,1503926083,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 32",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,01:04.3,6258,3,3,0.033205386,1324.71032,2.000667991,8.708293328,1324.677115,[[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.531319817366783;0.531319817366783;0.659847333363299][...]],1.385526016,16,1539816233,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 34",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,01:05.6,6385,3,3,0.08627126,1324.762982,1.241874571,3.984221116,1324.676711,[[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.282334084190728;0.282334084190728;0.916828735265407][...]],0.811444939,16,551802912,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 33",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,01:02.1,5864,3,3,0.10354212,1324.709515,2.243510912,9.271562579,1324.605973,[[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.651276707248822;0.651276707248821;0.389457701413473][...]],1.822135479,16,1934133287,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 35",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,01:06.6,6542,3,3,0.064499862,1324.76155,1.072607082,3.662598947,1324.69705,[[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.107471282595653;0.107471282595653;0.98838243956198][...]],0.660766302,16,190642365,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 33",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,01:05.7,6258,3,3,0.033153673,1324.70985,1.935365972,8.046335882,1324.676697,[[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.306792775159506;0.306792775159506;0.900975241735231][...]],1.593535933,16,81205671,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 35",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,01:05.0,6385,3,3,0.103139979,1324.764469,1.081810857,3.534358812,1324.661329,[[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.628894772005493;0.628894772005493;0.457146291123878][...]],0.895505819,16,2110161397,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 34",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,01:00.2,5864,3,3,0.032966474,1324.709734,2.32809463,8.632331708,1324.676768,[[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.380601744654565;0.380601744654565;0.842783853625473][...]],1.474921724,16,323852648,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 36",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,01:05.4,6542,3,3,0.091306841,1324.785757,0.740606154,2.095378645,1324.69445,[[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.679222736917979;0.679222736917979;0.278052058628057][...]],0.452163161,16,1387071752,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 34",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,01:04.0,6258,3,3,0.018934819,1324.709932,2.162303398,7.478777502,1324.690997,[[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.549315810139443;0.549315810139442;0.6296858593471][...]],1.787102193,16,1805478016,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 36",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,01:05.6,6385,3,3,0.1122111,1324.76829,0.628473871,2.122906782,1324.656079,[[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.395748233864195;0.395748233864195;0.828713865448588][...]],0.394495946,16,780894713,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 35",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,01:00.5,5864,3,3,0.026989065,1324.709823,2.060419626,9.846633281,1324.682834,[[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.678532203042782;0.678532203042782;0.281403800379133][...]],1.030568871,16,408819298,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 35",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,01:04.9,6258,3,3,0.045800909,1324.71082,2.462925655,9.414220756,1324.665019,[[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.394925003149518;0.394925003149517;0.829498935366832][...]],1.85354003,16,1538922306,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 37",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,01:06.0,6542,3,3,0.061593338,1324.789487,1.021689624,2.161152647,1324.727894,[[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.226884534885171;0.226884534885171;0.947125554327344][...]],0.769244984,16,1819731575,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 37",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,01:06.1,6385,3,3,0.107619094,1324.760143,1.624280367,5.473424277,1324.652524,[[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.499682208131959;0.499682208131959;0.70755592129014][...]],1.040700802,16,1314770388,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 36",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,01:01.7,5864,3,3,0.014641014,1324.710383,2.241314521,7.307668487,1324.695742,[[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.476036587194246;0.476036587194246;0.739444612736418][...]],1.688238072,16,758169177,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 36",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,01:04.8,6258,3,3,0.021014657,1324.711793,1.824784338,5.926873408,1324.690778,[[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.58115463184342;0.58115463184342;0.56966532962247][...]],1.12614357,16,250464215,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 38",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,01:06.5,6542,3,3,0.040321697,1324.772371,0.825310131,1.728339743,1324.73205,[[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.515551010331946;0.515551010331946;0.68440800075059][...]],0.662550545,16,1004166891,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 37",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,01:01.6,5864,3,3,0.024851693,1324.711153,2.395761442,9.471960946,1324.686301,[[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.530031409879731;0.530031409879731;0.661916466845938][...]],1.444736626,16,883939691,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 38",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,01:05.5,6385,3,3,0.112252106,1324.757042,1.081784258,3.57764772,1324.64479,[[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.530818737974023;0.530818737974023;0.660653415060674][...]],0.798054071,16,1891915054,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 37",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,01:04.7,6258,3,3,0.03558318,1324.711329,2.066131796,8.901344229,1324.675746,[[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.466881016502282;0.466881016502282;0.751028782976785][...]],1.601756873,16,1660941089,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 39",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,01:06.3,6542,3,3,0.080492065,1324.768029,0.931834567,2.771387297,1324.687537,[[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.402694412429035;0.402694412429035;0.821994172970142][...]],0.582966561,16,2013337634,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 38",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,01:01.4,5864,3,3,0.041526273,1324.710738,2.358141782,9.116777181,1324.669211,[[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.648248382500723;0.648248382500723;0.399434686989491][...]],1.507733771,16,1918831240,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 39",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,01:05.2,6385,3,3,0.115469398,1324.786709,1.208947228,4.934810047,1324.67124,[[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.547032831734853;0.547032831734853;0.633648295198761][...]],0.939201114,16,346367950,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 38",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,01:04.1,6258,3,3,0.059885873,1324.709656,1.841447505,8.063268662,1324.64977,[[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.558279909097835;0.558279909097835;0.613715802465137][...]],1.213697285,16,1983413971,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 40",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,01:05.9,6542,3,3,0.083473006,1324.765604,0.741315824,1.763060606,1324.682131,[[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.28166547268207;0.28166547268207;0.917239948430928][...]],0.576130765,16,1113410881,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 39",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,00:56.3,5864,3,3,0.03069903,1324.710465,2.601238422,8.530755445,1324.679766,[[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.682366672922605;0.682366672922605;0.262204972052531][...]],2.185133976,16,1898998457,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 40",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,00:59.9,6385,3,3,0.117678311,1324.783246,1.391588014,4.144683884,1324.665568,[[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.621314152406188;0.621314152406188;0.477427950626648][...]],0.96673429,16,786279169,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 39",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,00:55.3,6258,3,3,0.020298596,1324.711103,2.26375,7.461033454,1324.690804,[[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.223238366003327;0.223238366003327;0.948856819487708][...]],1.223774017,16,1071430145,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 40",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,00:49.8,5864,3,3,0.035075459,1324.708915,1.981565076,9.667114089,1324.673839,[[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.683741394927815;0.683741394927815;0.254941973249464][...]],0.774224098,16,218826137,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 40",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,00:49.0,6258,3,3,0.030986065,1324.708331,1.988853715,7.724219654,1324.677345,[[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.445228208295735;0.445228208295735;0.776880740574472][...]],1.717298478,16,515720598,32
