,Count,Minimum,Maximum,Average,Median,Standard Deviation,Variance,25th Percentile,75th Percentile,Avg. of Upper 25 %, Avg. of Lower 25 %,Avg. of First 25 %,Avg. of Last 25 %,Slope,Intercept,Average Relative Error
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 33",45,26,9026,1756,00:00.0,2185.109733,4774704.545,326,2426,4485.090909,26,53.27272727,4313.5,127.5494071,-1050.086957,0.587759267
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 33",40,182,10982,2732,00:00.0,3040.495911,9244615.385,482,2882,7382,182,182,5942,180.6754221,-791.1707317,0.48258288
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 34",50,3,5973,668.8,00:00.0,1787.752939,3196060.571,18,228,2621.75,6.333333333,6.333333333,2427.615385,67.74309724,-990.9058824,0.305122357
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 34",50,15,7015,895,00:00.0,1629.323135,2654693.878,115,915,2773.333333,35.83333333,44.16666667,2291.923077,62.20408163,-629,0.309729272
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 34",45,26,9026,1949.333333,00:00.0,2364.428626,5590522.727,176,2126,5153.272727,107.8181818,121.4545455,4451,128.972332,-888.057971,0.51325098
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 35",50,3,5983,659.6,00:00.0,1794.269063,3219401.469,13,158,2626.75,5.083333333,5.916666667,2413.384615,67.49291717,-993.9764706,0.300676991
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 34",40,182,10982,3047,00:00.0,3116.914154,9715153.846,482,3782,7742,332,332,6662,203.4146341,-919.5853659,0.582072803
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 35",50,15,6915,1189,00:00.0,1691.371862,2860738.776,115,1415,3456.666667,31.66666667,35.83333333,3145.769231,87.21248499,-947.7058824,0.564986479
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 36",50,3,5908,663.9,00:00.0,1767.729632,3124868.051,18,238,2600.5,3.416666667,5.5,2403.384615,67.19495798,-982.3764706,0.307044006
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 35",45,26,9026,1909.333333,00:00.0,2157.7819,4656022.727,176,2126,4689.636364,107.8181818,107.8181818,4026,120.6521739,-745.0144928,0.539317249
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 35",40,182,10982,1997,00:00.0,2681.51794,7190538.462,482,2132,5942,182,182,4682,135.1969981,-639.3414634,0.347404377
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 36",50,15,6965,972,00:00.0,1400.656187,1961837.755,165,1465,2581.666667,40,40,2368.846154,62.02881152,-547.7058824,0.416756869
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 37",50,3,5978,669.5,00:00.0,1788.857876,3200012.5,18,158,2606.75,7.166666667,7.166666667,2411.461538,67.46962785,-983.5058824,0.302290075
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 36",45,26,9026,1956,00:00.0,2136.35735,4564022.727,326,2126,4580.545455,107.8181818,121.4545455,4376,124.3280632,-779.2173913,0.584224328
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 36",40,182,10982,2672,00:00.0,3030.765326,9185538.462,482,3782,7022,182,182,5942,181.4634146,-866.5365854,0.489932376
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 37",50,15,7015,1104,00:00.0,1874.786791,3514825.51,115,815,3431.666667,48.33333333,48.33333333,3230.384615,86.52821128,-1015.941176,0.452658434
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 38",50,3,5948,669.3,00:00.0,1779.897042,3168033.48,18,173,2627.583333,4.25,5.083333333,2438.769231,68.01704682,-997.1176471,0.310316391
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 37",45,26,9026,1792.666667,00:00.0,2187.282457,4784204.545,476,1226,4921.454545,121.4545455,121.4545455,3651,106.027668,-539.942029,0.405338428
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 38",50,15,7015,953,00:00.0,1405.185731,1974546.939,115,1515,2431.666667,31.66666667,31.66666667,2361.153846,64.14405762,-618.5294118,0.442796654
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 37",40,182,10982,2267,00:00.0,2928.336362,8575153.846,782,1682,6272,332,332,5312,157.7110694,-808.3658537,0.396410395
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 39",50,3,5958,672.1,00:00.0,1781.630384,3174206.827,18,218,2609.666667,5.916666667,6.75,2421.076923,67.74957983,-987.7647059,0.307281862
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 38",45,26,9026,1936,00:00.0,2149.672279,4621090.909,476,3176,4785.090909,94.18181818,121.4545455,4476,126.3241107,-843.1304348,0.595685579
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 39",50,15,7015,994,00:00.0,1406.584008,1978478.571,115,1215,2494.166667,31.66666667,31.66666667,2349.615385,62.36014406,-533.8235294,0.417678195
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 38",40,182,10982,2837,00:00.0,3090.59367,9551769.231,782,5882,7412,332,332,6572,205.9474672,-1178.97561,0.606864441
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 40",50,3,5858,659.5,00:00.0,1752.314286,3070605.357,18,103,2591.333333,5.5,6.75,2379.538462,66.39879952,-967.2705882,0.305109258
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 39",45,26,9026,2116,00:00.0,2444.418503,5975181.818,176,2876,5753.272727,80.54545455,94.18181818,4826,143.1818182,-1034,0.591852819
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 40",50,15,7015,1166,00:00.0,1674.127552,2802703.061,65,1515,3290,40,44.16666667,2968.846154,81.53901561,-831.7058824,0.504095447
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 21",48,242,6542,942,00:00.0,1712.034997,2931063.83,242,542,2542,242,242,1542,40.90316978,-19.2244898,0.111878008
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 39",40,182,10982,3039.5,00:00.0,3099.122084,9604557.692,482,4382,7352,182,182,6632,203.9493433,-937.5121951,0.591874808
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 21",48,85,6385,2235,00:00.0,2966.192487,8798297.872,85,6385,6385,85,85,6385,175.0759878,-1879.285714,0.682826836
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 22",48,242,6542,2423.25,00:00.0,2945.725807,8677300.532,242,6542,6542,242,242,6542,174.799175,-1684.530612,0.690160642
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 40",45,26,9026,2009.333333,00:00.0,2458.080367,6042159.091,476,3026,5698.727273,66.90909091,66.90909091,4738.5,135.513834,-971.9710145,0.524281108
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 22",48,85,6385,2213.125,00:00.0,2981.697829,8890521.941,85,6385,6385,85,85,6385,174.9538645,-1898.290816,0.674801273
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 40",40,182,10982,2079.5,00:00.0,2237.155646,5004865.385,782,2282,4022,332,332,4022,116.2570356,-187.5121951,0.369069954
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 23",48,242,6542,817,00:00.0,1500.425472,2251276.596,242,542,2042,242,242,1042,30.80764221,93.02040816,0.082631215
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 21",48,8,6208,2090.291667,00:00.0,2942.54358,8658562.722,8,6208,6208,8,8,6208,172.332284,-1959.517007,0.672269722
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 23",48,85,6385,2185,00:00.0,3001.276324,9007659.574,85,6385,6385,85,85,6385,175.0759878,-1929.285714,0.666956144
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 21",48,4,5864,1957.75,00:00.0,2791.365962,7791723.936,4,5864,5864,4,4,5864,162.8490013,-1869.201531,0.667102723
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 24",48,242,6542,2342,00:00.0,3001.276324,9007659.574,242,6542,6542,242,242,6542,175.0759878,-1772.285714,0.666956144
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 22",48,8,6258,2108,00:00.0,2965.618589,8794893.617,8,6258,6258,8,8,6258,173.6864959,-1973.632653,0.672291449
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 22",48,4,5864,1958.375,00:00.0,2790.919666,7789232.58,4,5864,5864,4,4,5864,162.8446591,-1868.47449,0.667280508
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 24",48,85,6385,2185,00:00.0,3001.276324,9007659.574,85,6385,6385,85,85,6385,175.0759878,-1929.285714,0.666956144
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 25",48,242,6542,692,00:00.0,1240.795901,1539574.468,242,542,1542,242,242,542,20.06079027,220.5714286,0.051233196
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 23",48,8,6258,2106.958333,00:00.0,2966.362655,8799307.402,8,6258,6258,8,8,6258,173.7054928,-1975.120748,0.672101222
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 23",48,4,5864,1957.958333,00:00.0,2791.217221,7790893.573,4,5864,5864,4,4,5864,162.8479158,-1868.967687,0.667164929
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 25",48,85,6385,2213.125,00:00.0,2981.697829,8890521.941,85,6385,6385,85,85,6385,175.2143943,-1904.413265,0.676812508
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 26",48,242,6542,504.5,00:00.0,1272.2279,1618563.83,242,242,1292,242,242,242,12.3100304,215.2142857,0.018350356
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 24",48,8,6258,2091.333333,00:00.0,2977.456671,8865248.227,8,6258,6258,8,8,6258,173.6864959,-1990.29932,0.666956144
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 24",48,4,5864,1958.166667,00:00.0,2791.068455,7790063.121,4,5864,5864,4,4,5864,162.8424881,-1868.631803,0.667191575
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 26",48,85,6235,2178.75,00:00.0,2899.204311,8405385.638,85,6235,6235,85,85,6235,170.8586626,-1836.428571,0.680726148
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 27",48,242,6542,2342,00:00.0,3001.276324,9007659.574,242,6542,6542,242,242,6542,175.0759878,-1772.285714,0.666956144
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 25",48,8,6258,2106.958333,00:00.0,2966.362655,8799307.402,8,6258,6258,8,8,6258,173.7163482,-1975.37585,0.672185228
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 25",48,4,5864,1958.479167,00:00.0,2790.845262,7788817.276,4,5864,5864,4,4,5864,162.8422167,-1868.312925,0.66729607
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 27",48,85,6385,2185,00:00.0,3001.276324,9007659.574,85,6385,6385,85,85,6385,175.0759878,-1929.285714,0.666956144
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 28",48,242,6542,942,00:00.0,1712.034997,2931063.83,242,542,2542,242,242,1042,40.90316978,-19.2244898,0.111878008
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 26",48,8,6258,2108,00:00.0,2965.618589,8794893.617,8,6258,6258,8,8,6258,173.6864959,-1973.632653,0.672291449
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 26",48,4,5864,1958.270833,00:00.0,2790.994063,7789647.861,4,5864,5864,4,4,5864,162.8454733,-1868.597789,0.667251606
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 28",48,85,6385,2185,00:00.0,3001.276324,9007659.574,85,6385,6385,85,85,6385,175.0759878,-1929.285714,0.666956144
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 29",48,242,6542,2442,00:00.0,2932.430551,8599148.936,242,6542,6542,242,242,6542,175.0759878,-1672.285714,0.698640522
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 27",48,8,6258,2108,00:00.0,2965.618589,8794893.617,8,6258,6258,8,8,6258,173.6864959,-1973.632653,0.672291449
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 27",48,4,5864,1957.854167,00:00.0,2791.291594,7791308.766,4,5864,5864,4,4,5864,162.8427594,-1868.95068,0.66708713
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 29",48,85,6385,2200.625,00:00.0,2990.448558,8942782.58,85,6385,6385,85,85,6385,175.0027139,-1911.938776,0.671232485
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 30",48,242,6542,2435.75,00:00.0,2936.882574,8625279.255,242,6542,6542,242,242,6542,175.255102,-1682.744898,0.697949896
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 28",48,8,6258,2105.916667,00:00.0,2967.106161,8803718.972,8,6258,6258,8,8,6258,173.6973513,-1975.971088,0.67170146
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 28",48,4,5864,1957.645833,00:00.0,2791.440324,7792139.085,4,5864,5864,4,4,5864,162.8481871,-1869.286565,0.667060511
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 30",48,85,6385,2231.875,00:00.0,2968.422574,8811532.58,85,6385,6385,85,85,6385,175.0841294,-1882.602041,0.68186466
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 31",48,242,6542,2342,00:00.0,3001.276324,9007659.574,242,6542,6542,242,242,6542,175.0759878,-1772.285714,0.666956144
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 29",48,8,6258,2108,00:00.0,2965.618589,8794893.617,8,6258,6258,8,8,6258,173.6864959,-1973.632653,0.672291449
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 29",48,4,5864,1958.6875,00:00.0,2790.696437,7787986.602,4,5864,5864,4,4,5864,162.8460161,-1868.193878,0.667398386
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 31",48,85,6385,2213.125,00:00.0,2981.697829,8890521.941,85,6385,6385,85,85,6385,174.8561659,-1895.994898,0.674047831
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 32",48,242,6542,692,00:00.0,1240.795901,1539574.468,242,542,1542,242,242,542,20.06079027,220.5714286,0.051233196
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 30",48,8,6258,2091.333333,00:00.0,2977.456671,8865248.227,8,6258,6258,8,8,6258,173.6864959,-1990.29932,0.666956144
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 30",48,4,5864,1957.541667,00:00.0,2791.51468,7792554.211,4,5864,5864,4,4,5864,162.8452019,-1869.320578,0.667000521
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 32",48,85,6235,2166.25,00:00.0,2908.052375,8456768.617,85,6235,6235,85,85,6235,170.6306991,-1843.571429,0.674785844
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 33",48,242,6542,817,00:00.0,1500.425472,2251276.596,242,542,2042,242,242,542,27.55102041,169.5510204,0.066084954
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 31",48,4,5844,1950.666667,00:00.0,2782.135513,7740278.014,4,5844,5844,4,4,5844,162.2926617,-1863.210884,0.666956144
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 31",48,8,6258,2105.916667,00:00.0,2967.106161,8803718.972,8,6258,6258,8,8,6258,173.702779,-1976.098639,0.67174344
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 33",48,85,6385,2231.875,00:00.0,2968.422574,8811532.58,85,6385,6385,85,85,6385,175.1818281,-1884.897959,0.682625846
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 32",48,4,5854,1954.833333,00:00.0,2786.304525,7763492.908,4,5854,5854,4,4,5854,162.5629614,-1865.396259,0.667178611
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 34",48,242,6542,2342,00:00.0,3001.276324,9007659.574,242,6542,6542,242,242,6542,175.0759878,-1772.285714,0.666956144
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 32",48,8,6258,2108,00:00.0,2965.618589,8794893.617,8,6258,6258,8,8,6258,173.6864959,-1973.632653,0.672291449
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 34",48,85,6385,2185,00:00.0,3001.276324,9007659.574,85,6385,6385,85,85,6385,175.0759878,-1929.285714,0.666956144
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 33",48,4,5859,1956.1875,00:00.0,2788.90963,7778016.922,4,5859,5859,4,4,5859,162.7097807,-1867.492347,0.667136201
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 35",48,242,6242,2242,00:00.0,2858.358404,8170212.766,242,6242,6242,242,242,6242,166.739036,-1676.367347,0.666956144
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 33",48,8,6258,2105.916667,00:00.0,2967.106161,8803718.972,8,6258,6258,8,8,6258,173.648502,-1974.823129,0.671323705
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 35",48,85,6385,2231.875,00:00.0,2968.422574,8811532.58,85,6385,6385,85,85,6385,175.1492618,-1884.132653,0.68237207
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 34",48,4,5864,1957.854167,00:00.0,2791.291594,7791308.766,4,5864,5864,4,4,5864,162.843845,-1868.97619,0.667096024
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 36",48,242,6542,2342,00:00.0,3001.276324,9007659.574,242,6542,6542,242,242,6542,175.0759878,-1772.285714,0.666956144
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 34",48,8,6258,2105.916667,00:00.0,2967.106161,8803718.972,8,6258,6258,8,8,6258,173.7190621,-1976.481293,0.671869386
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 36",48,85,6385,2185,00:00.0,3001.276324,9007659.574,85,6385,6385,85,85,6385,175.0759878,-1929.285714,0.666956144
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 35",48,4,5864,1957.75,00:00.0,2791.365962,7791723.936,4,5864,5864,4,4,5864,162.8424881,-1869.048469,0.667049362
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 35",48,8,6208,2074.666667,00:00.0,2953.637018,8723971.631,8,6208,6208,8,8,6208,172.2970039,-1974.312925,0.666956144
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 37",48,242,6542,692,00:00.0,1240.795901,1539574.468,242,542,1542,242,242,542,20.06079027,220.5714286,0.051233196
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 37",48,85,6385,2185,00:00.0,3001.276324,9007659.574,85,6385,6385,85,85,6385,175.0759878,-1929.285714,0.666956144
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 36",48,4,5864,1958.166667,00:00.0,2791.068455,7790063.121,4,5864,5864,4,4,5864,162.8484585,-1868.772109,0.667240499
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 36",48,8,6258,2104.875,00:00.0,2967.849107,8808128.324,8,6258,6258,8,8,6258,173.7000651,-1977.076531,0.671386185
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 38",48,242,6542,817,00:00.0,1500.425472,2251276.596,242,542,2042,242,242,1042,35.36691272,-14.12244898,0.108898404
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 37",48,4,5864,1957.541667,00:00.0,2791.51468,7792554.211,4,5864,5864,4,4,5864,162.8484585,-1869.397109,0.667027199
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 38",48,85,6235,2156.875,00:00.0,2914.634867,8495096.41,85,6235,6235,85,85,6235,170.9645028,-1860.790816,0.674372194
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 37",48,8,6208,2088.208333,00:00.0,2944.030014,8667312.722,8,6208,6208,8,8,6208,172.3974164,-1963.130952,0.672098786
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 39",48,242,6542,2342,00:00.0,3001.276324,9007659.574,242,6542,6542,242,242,6542,175.0759878,-1772.285714,0.666956144
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 38",48,4,5864,1957.75,00:00.0,2791.365962,7791723.936,4,5864,5864,4,4,5864,162.840317,-1868.997449,0.667031575
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 39",48,85,6385,2216.25,00:00.0,2979.497762,8877406.915,85,6385,6385,85,85,6385,175.1085541,-1898.80102,0.676993764
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 38",48,8,6258,2104.875,00:00.0,2967.849107,8808128.324,8,6258,6258,8,8,6258,173.6512158,-1975.928571,0.671008613
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 40",48,242,6542,2442,00:00.0,2932.430551,8599148.936,242,6542,6542,242,242,6542,175.0759878,-1672.285714,0.698640522
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 39",48,4,5864,1958.375,00:00.0,2790.919666,7789232.58,4,5864,5864,4,4,5864,162.8457447,-1868.5,0.667289404
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 40",48,85,6385,2185,00:00.0,3001.276324,9007659.574,85,6385,6385,85,85,6385,175.0759878,-1929.285714,0.666956144
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 39",48,8,6258,2100.708333,00:00.0,2970.815304,8825743.573,8,6258,6258,8,8,6258,173.7054928,-1981.370748,0.670088045
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 40",48,4,5864,1958.0625,00:00.0,2791.142841,7790478.358,4,5864,5864,4,4,5864,162.8498155,-1868.908163,0.667216054
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 40",48,8,6258,2106.958333,00:00.0,2966.362655,8799307.402,8,6258,6258,8,8,6258,173.6783543,-1974.482993,0.671891229
