,Count,Minimum,Maximum,Average,Median,Standard Deviation,Variance,25th Percentile,75th Percentile,Avg. of Upper 25 %, Avg. of Lower 25 %,Avg. of First 25 %,Avg. of Last 25 %,Slope,Intercept,Average Relative Error
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=1} Run 15",9028,0,1330.998216,1090.540246,1330.459888,479.6151553,230030.6972,1303.918015,1330.941808,1330.954813,377.5165595,377.8869325,1330.946543,0.129551281,505.8105384,0.495618589
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=0} Run 24",5786,0,103.3023874,9.446687343,0,15.07066859,227.1250516,0,17.04364202,31.6412493,0,0,17.71013552,0.004487327,-3.532904895,0.247377952
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=1} Run 23",5786,0,1330.770517,937.0059665,1236.205042,516.136062,266396.4345,826.1449859,1276.515959,1291.169738,79.50770436,88.30801779,1283.088109,0.251177722,210.4744062,0.660821998
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=0} Run 15",9028,0,1330.997778,1055.204048,1328.252106,482.7401337,233038.0367,1041.393074,1330.447344,1330.829422,280.3586463,284.2817565,1330.797865,0.141771806,415.3170005,0.585872199
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=0} Run 25",5786,0,1326.379365,817.4677237,1099.689226,489.8118229,239915.6218,423.7359575,1179.217482,1218.551213,19.5572429,24.19044599,1187.374138,0.251894896,88.86173719,0.737956689
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=1} Run 24",5786,0,1241.598939,499.2417279,517.6883772,378.6260662,143357.698,101.795151,868.7812701,970.3497845,37.24462909,55.85368056,941.9037776,0.213376275,-117.9491469,0.886179919
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=1} Run 16",9028,0,1330.992317,972.0507565,1317.431107,543.1132806,294972.0356,527.7785489,1327.83206,1328.974652,58.63336224,59.8490543,1328.866584,0.170047841,204.5398272,0.665903589
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=0} Run 26",5786,0,251.2384812,2.844080256,0,8.552261993,73.1411852,0,0.961814154,11.33766836,0,0,7.846990103,0.001927734,-2.731890415,0.14176953
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=1} Run 25",5786,0,1170.437127,296.2033173,85.87261985,352.1423651,124004.2453,19.17267747,690.0492826,836.3150668,4.619097484,8.988299168,801.5846503,0.180126203,-224.8117256,0.730075714
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=0} Run 16",9028,0,1330.999854,1084.482112,1330.729829,511.835863,261975.9506,1328.382036,1330.934095,1330.950688,345.5288514,345.5307709,1330.945697,0.133342278,482.6417389,0.461024786
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=0} Run 27",5786,0,1281.113398,252.9436531,153.4674794,273.5002332,74802.37754,22.30986646,411.633547,651.9117059,3.284515625,5.374292868,618.4016978,0.140782215,-154.2689027,0.739317267
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=1} Run 26",5786,0,991.503885,379.1257324,490.9076281,296.1802531,87722.74235,0,612.7097766,707.3458093,0,0,594.4737768,0.141793024,-31.01058947,0.639511259
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=1} Run 17",9028,0,1330.998337,1030.794404,1328.435277,515.6908321,265937.0343,1112.420829,1330.586058,1330.862628,205.5985226,209.277566,1330.824401,0.151688939,346.1463764,0.587731497
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=0} Run 28",5786,0,799.1336163,177.6211327,147.2603757,164.2243239,26969.62856,28.09362967,288.9018869,407.0185799,2.817536281,9.313777172,363.8036772,0.08406557,-65.53852753,0.731159321
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=1} Run 27",5786,0,1329.381121,623.0951444,80.01339281,640.8190525,410649.058,0,1313.726049,1319.132054,0,0,1318.360901,0.339078614,-357.6897461,0.781233095
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=0} Run 17",9028,0,1330.998066,1035.745053,1325.575098,499.2103625,249210.986,978.0507025,1330.377496,1330.776798,249.2621772,260.776489,1330.744569,0.148317191,366.3154123,0.599605704
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=0} Run 29",5786,0,1330.975913,581.0927058,112.7871663,591.0797211,349375.2367,11.50187656,1221.844069,1255.498678,1.35600082,7.493949144,1237.57406,0.314102737,-327.4494606,0.787956037
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=1} Run 28",5786,0,833.3962482,46.73258705,0,109.931587,12084.95383,0,41.00325343,180.2870941,0,0,174.2626356,0.039706184,-68.11755054,0.364017258
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=1} Run 18",9028,0,1330.999865,984.009141,1329.743058,533.7650105,284905.0864,483.0205778,1330.650707,1330.914925,100.535854,104.9602946,1330.901338,0.167353969,228.657002,0.667762133
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=0} Run 30",5786,0,1328.957547,1040.102847,1178.783223,328.1421965,107677.3011,955.2968507,1230.624975,1260.51886,577.1012724,591.7195532,1244.394477,0.146274246,617.0045897,0.554449815
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=1} Run 29",5786,0,1325.891204,659.665282,915.6234629,500.7077719,250708.2729,2.671397136,1083.031242,1153.541481,0.154617696,2.203826266,1101.247914,0.265489437,-108.2629135,0.784470276
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=0} Run 18",9028,0,1330.999185,1089.622419,1330.928701,507.8574611,257919.2008,1330.237991,1330.94486,1330.954888,365.9145852,365.9222472,1330.941081,0.131247749,497.2357043,0.453680393
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=3} Run 4",5786,0,1208.857774,579.1271574,665.5968724,354.6173266,125753.4483,344.5495232,869.1508277,968.9362407,47.94039451,62.58905828,919.3172558,0.191717135,24.58534447,0.815553814
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=1} Run 19",9028,0,1330.996625,939.6995991,1316.962633,529.6254686,280503.137,398.5811117,1330.923841,1330.944127,90.86550129,100.1541126,1330.939294,0.176081548,144.9555313,0.750827085
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=3} Run 4",9028,0,1330.996992,980.1887068,1330.86188,574.6484298,330220.8179,270.3450071,1330.943329,1330.955294,17.24798655,22.96811622,1330.948079,0.171335512,206.8658721,0.603865591
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=5, NonDominatedElites=3} Run 5",5786,0,1225.935941,459.7723895,440.7722527,407.6412853,166171.4175,0,873.5549791,963.4056243,0,0.012533067,908.2564677,0.226288759,-194.767845,0.85984526
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=150, NonDominatedElites=0} Run 19",9028,0,1330.999056,1036.961445,1330.351801,522.2479742,272742.9465,1168.111968,1330.935659,1330.949764,188.4581314,188.4593907,1330.939113,0.150746355,356.567772,0.565965643
