, Count, Minimum, Maximum, Average, Median, Standard Deviation, Variance, 25th Percentile, 75th Percentile, Avg. of Upper 25 %,  Avg. of Lower 25 %, Avg. of First 25 %, Avg. of Last 25 %, Slope, Intercept, Average Relative Error
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 3, 6441, 0, 3001, 1180.8977508565354, 1173.4468085106382, 634.78734782753349, 402954.97696191393, 637, 1725.3333333333333, 2002.3381947618852, 357.83345820327759, 358.66803377263437, 1999.2847970909186, 0.33987042516863342, 86.514981813535769, 0.99120389286319732
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 4, 6441, 0, 3024.5294117647059, 1182.6690806569975, 1178, 631.91858369106251, 399321.09641411831, 636.33333333333337, 1737.3333333333333, 2000.8475031327323, 362.21232764989469, 366.79819499933217, 1996.8365955122129, 0.33840059014852308, 93.019180378753163, 0.99159137876340175
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 5, 6441, 0, 3201, 1182.9521083768054, 1176.8333333333333, 629.72990250615055, 396559.75011040585, 644.33333333333337, 1717.3333333333333, 1997.7236789143901, 363.45254259842517, 369.16851884506281, 1994.4054091756907, 0.33711285826378229, 97.448704767426534, 0.99091129098405584
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 6, 6441, 0, 3414.3333333333335, 1187.3495663176607, 1201.6666666666667, 636.57097117046544, 405222.60133690952, 639.16666666666663, 1724.5, 2011.455739163719, 360.61561983718786, 361.61097877861243, 2002.4518891580094, 0.34066674373222777, 90.40265149988727, 0.9902813317779694
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 7, 6441, 0, 3307.6666666666665, 1184.6506492574113, 1175.3333333333333, 632.56199860183267, 400134.68207514496, 650.66666666666663, 1735.6666666666667, 2007.3075911703397, 362.0571685909527, 362.69375735132644, 1999.7319812706687, 0.3386067099898239, 94.337043090178213, 0.99078106418832868
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 8, 6441, 0, 3713, 1180.39522201023, 1183.5714285714287, 629.951586623498, 396839.00148946245, 641.33333333333337, 1726, 1995.3986052322882, 359.48760338865304, 364.92082990582088, 1989.925363301905, 0.33731335688227942, 94.246212849290259, 0.99139221146282441
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 9, 6441, 0, 3101, 1120.3187032255412, 1110.6666666666667, 626.58501744414968, 392608.78408548539, 571.66666666666663, 1654, 1935.3295767977352, 310.04443828223827, 315.37788344015621, 1931.5824367484752, 0.33523512723493, 40.861593529066567, 0.98976433456804258
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 10, 6441, 0, 3429.5714285714284, 1182.5250534611903, 1187, 632.02611186714921, 399457.00608190626, 647.34042553191489, 1731.6666666666667, 2001.8440956259176, 361.90140643285037, 362.56028792884337, 1998.5204435112182, 0.3383105079045971, 93.165218008387683, 0.99072633021598611
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 11, 6441, 0, 3201, 1180.3512412116736, 1180.6666666666667, 632.36681950917261, 399887.79441614653, 628.66666666666663, 1723.3333333333333, 1997.1802984376766, 359.63686792712161, 360.34962917214182, 1994.2987029217024, 0.33869230060149835, 89.762033274848818, 0.99189402268326887
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 12, 6441, 0, 3097.7741935483873, 1117.9289830370969, 1123, 623.73148044803384, 389040.959701896, 567.83333333333337, 1665.8333333333333, 1925.98138897218, 307.20632863911806, 311.49063344144651, 1923.3950928074291, 0.33411199608649228, 42.088355638591793, 0.99215970228703732
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 13, 6441, 0, 2901, 1180.45395802332, 1182.6666666666667, 630.0458174977739, 396957.73214643815, 653, 1730, 1998.0560602274015, 362.34141440167406, 362.96204618470864, 1989.2086005376871, 0.33735631963784168, 94.166608789469819, 0.991348167372631
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 14, 6441, 0, 3570.2307692307691, 1180.1007360265328, 1186.6666666666667, 629.43863840006725, 396192.99951093062, 643.5, 1728.7777777777778, 1995.5622424420751, 365.052098656334, 365.90620323258253, 1992.6624241361719, 0.33714125856065963, 94.505883461208668, 0.991995685962956
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 15, 6441, 0, 3201, 1184.4926961440694, 1199.3333333333333, 630.22641146090962, 397185.32970289572, 639.90697674418607, 1720.3333333333333, 1996.7585195072108, 361.997981368575, 363.486646465426, 1993.6627154592202, 0.33749121844252011, 97.770972759154574, 0.99157262468937457
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 16, 6441, 0, 3675.0740740740739, 1183.7396743589804, 1199.6666666666667, 632.22926770275183, 399713.84693995782, 649.5, 1734, 1996.3172193122834, 357.13181027402567, 357.68662272417311, 1989.9706119735722, 0.338519582852787, 93.70661757300627, 0.9913138508024234
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 17, 6441, 0, 3351.9354838709678, 1183.734277899513, 1181.3333333333333, 635.8341704669034, 404285.09233333514, 641.66666666666663, 1725.6666666666667, 2009.2077410825793, 360.65882981211723, 361.81267965756888, 2003.1209233976272, 0.34003727527845845, 88.814251502876914, 0.988913034552361
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 18, 6441, 0, 3201, 1179.8693966271451, 1177.1666666666667, 632.58912629106555, 400169.00270169374, 639, 1726, 1998.8031727642633, 356.15595889162387, 357.27607419589464, 1991.6183140154048, 0.33888114273559211, 88.672117018538529, 0.99230261187499091
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 19, 6441, 0, 3201, 1184.5699269518934, 1198.3478260869565, 633.50869297866325, 401333.26407953422, 639.33333333333337, 1726, 2006.3557537593795, 360.99310128978453, 366.59193949114638, 2001.1751646071796, 0.33942511691724442, 91.621050478366442, 0.99260296666458125
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 20, 6441, 0, 3429.5714285714284, 1181.4878268049786, 1185.6666666666667, 634.31812296669716, 402359.48112399393, 639.33333333333337, 1728.1666666666667, 2004.205878925897, 359.18674937891262, 364.66993215147608, 2002.8323539772703, 0.3395619943855262, 88.098204883584231, 0.99087001336576608
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 21, 6441, 0, 3371.9354838709678, 1184.0517356404036, 1198.1666666666667, 638.70024231445461, 407937.999532543, 643.33333333333337, 1717.6666666666667, 2009.9132798887335, 355.27846143624117, 360.42636961810013, 2008.0326630736674, 0.34182763113199838, 83.366763395368935, 0.99040526970860165
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 22, 6441, 0, 3201, 1183.323653452208, 1180, 636.62679573988385, 405293.67705403181, 630.33333333333337, 1712.6666666666667, 2008.1417284487125, 356.71456925095572, 361.91784643439166, 2006.2955037652707, 0.34090867888790805, 85.597707433144024, 0.99151447898952283
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 23, 6441, 0, 3126, 1185.5638600772845, 1170.3333333333333, 636.11650231701356, 404644.20452003111, 637.33333333333337, 1738, 2010.9494799703189, 356.03380925361978, 361.18382659441846, 2003.6398355420167, 0.34052480380438122, 89.073991827177, 0.99087062058738085
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 24, 6441, 0, 3311.344827586207, 1185.2904368103818, 1181.1666666666667, 635.38028481803531, 403708.10633544764, 647.66666666666663, 1704.1666666666667, 2007.2402011525849, 358.52890990434827, 359.16616597236219, 2002.3411761502482, 0.340232883439547, 89.740552135040616, 0.991466112926302
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 25, 6441, 0, 3304.2258064516127, 1179.17048508303, 1176, 638.08548618483485, 407153.08767973713, 640.33333333333337, 1728, 2006.0501706157936, 350.765676542079, 356.41312513177928, 2000.68802002169, 0.34105849257544363, 80.9621389901015, 0.98785403330678168
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 26, 6441, 0, 3201, 1180.9081998556246, 1196.3333333333333, 630.1621466653603, 397104.3310898951, 648, 1707.5, 1994.1586304247764, 357.10046414984436, 357.85856776095829, 1991.1687896682242, 0.33757002598837665, 93.932716173051858, 0.992238111474664
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 27, 6441, 0, 3317.1290322580644, 1185.40378988416, 1176.3333333333333, 634.69582538363773, 402838.79075941711, 642.16666666666663, 1719.8333333333333, 2006.021905699977, 357.6013034005781, 362.79990929831234, 1999.3658888663394, 0.33991263638046332, 90.8851007390681, 0.99173607180710388
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 28, 6441, 0, 3013.121212121212, 1180.9254798430777, 1186.3333333333333, 633.84888430558613, 401764.40813543624, 627.66666666666663, 1713.6666666666667, 2003.679594160885, 358.65779071144362, 359.54316150740033, 2001.3538553305425, 0.33957611163780582, 87.490400369342979, 0.99242015395698724
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 29, 6441, 0, 2817.9473684210525, 1181.2139838016, 1187, 632.801005390797, 400437.11242360336, 643.68085106382978, 1724.3333333333333, 2001.694332138281, 358.20401343821953, 364.07134787855864, 2000.4695719468598, 0.33895336750970656, 89.784140420345011, 0.99206095807486572
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 30, 6441, 0, 3101, 1122.5529010817788, 1121.7826086956522, 625.78046491004261, 391601.19026302913, 581, 1653, 1936.1715836934611, 314.3129075070575, 314.98908507177032, 1933.6152316498756, 0.33505163892540718, 43.686623741967651, 0.99122503824211217
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 31, 6441, 0, 3110.090909090909, 1185.4906052165709, 1189.6666666666667, 633.88652225305862, 401812.12309407734, 647.66666666666663, 1722.3333333333333, 2001.4116802803312, 360.78391684708191, 361.44033194034813, 1998.0172710115139, 0.33937755188289448, 92.694888153650709, 0.99114218947443722
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 32, 6441, 0, 3101, 1120.2517232398618, 1132.1666666666667, 621.78031994384492, 386610.76626947022, 580.23404255319144, 1658.3333333333333, 1931.0254836314198, 318.05030445111521, 318.67844858573523, 1925.7014504898591, 0.333059829338261, 47.799072770661269, 0.99211802472663813
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 33, 6441, 0, 3532.0344827586205, 1185.2507935213428, 1179.5, 633.10693093196039, 400824.38599408604, 636.66666666666663, 1728.8333333333333, 2007.3652969792392, 366.49801070433693, 367.63020972640481, 2004.6546311336997, 0.33899569675793445, 93.684649960793877, 0.99134999367881738
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 34, 6441, 0, 3001, 1116.0756721232563, 1111.6666666666667, 626.66128100223614, 392704.36110736354, 580.33333333333337, 1657.3333333333333, 1933.9979338068831, 307.48672869451877, 308.09569310365794, 1929.1736933589164, 0.33564797018763864, 35.289208119059822, 0.9919621463530649
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 35, 6441, 0, 2901, 1117.0061336202791, 1119, 622.98120628348306, 388105.58338242362, 580, 1657.2222222222222, 1924.55394385983, 309.129891183385, 309.80473374639996, 1919.0374519667466, 0.33392736773961446, 41.760009498720592, 0.99345205177851348
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 36, 6441, 0, 2901, 1182.2555517674393, 1190.5, 631.480710327803, 398767.8875161066, 648.66666666666663, 1722.6666666666667, 1999.4024943415297, 362.35098743968683, 363.06663315839307, 1994.2599545380492, 0.338180826747947, 93.3132896390498, 0.99167772670446519
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 37, 6441, 0, 3201, 1181.716084338706, 1198.3333333333333, 634.55550662761868, 402660.69099143386, 640.47826086956525, 1712, 2002.0127641664747, 355.08020297522, 360.2448515100387, 1998.1987108603694, 0.33995598476681016, 87.057813389577177, 0.9924278002207032
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 38, 6441, 0, 3319.5185185185187, 1118.6591202126879, 1106.8333333333333, 624.67711803884993, 390221.5018013232, 576.33333333333337, 1657.6666666666667, 1927.9744160377172, 307.56356276587809, 308.11197437438841, 1925.4989006869941, 0.33468000768308304, 40.989495473160559, 0.99252423084957386
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 39, 6441, 0, 2801, 1178.3160497302965, 1176.5, 633.78718895927852, 401686.20088890416, 645.33333333333337, 1730, 1997.7043582636154, 353.10753117669981, 354.98774304613391, 1991.7704174767996, 0.33965457607199423, 84.628314778475215, 0.99307214660292831
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 40, 6441, 0, 3445.4444444444443, 1184.0166982509309, 1191.6666666666667, 632.23175221069118, 399716.98850340076, 669, 1726, 2004.4259065409879, 362.78937031394884, 364.55265646415961, 1998.8111660038949, 0.33861980609068759, 93.660922638916873, 0.99189312525620132
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 41, 6441, 0, 2901, 1182.0123282614434, 1182.8888888888889, 638.11404170703543, 407189.53022368811, 637.66666666666663, 1728.6666666666667, 2001.3640611156063, 349.10298217358871, 349.80173398285297, 1997.4756295119128, 0.34167491103701186, 81.819114722265113, 0.99133936265564815
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 42, 6441, 0, 3201, 1183.103347693306, 1177, 633.72066361911448, 401601.87949785084, 640.33333333333337, 1725.6666666666667, 2005.4314660127498, 361.86526360180147, 366.70717545432927, 2002.0080198721196, 0.339228949424203, 90.7861305473723, 0.990792822265811
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 43, 6441, 0, 3201, 1183.1544692382301, 1184.6666666666667, 639.36817065304126, 408791.65764421655, 651.33333333333337, 1724.6666666666667, 2014.1670446576002, 349.88322248402631, 350.88184732078685, 2010.7421657443583, 0.34249535541836323, 80.319424791100573, 0.99220205450143506
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 44, 6441, 0, 3424.6896551724139, 1123.0936265927182, 1113.5, 627.06752324331444, 393213.67870650464, 568.5, 1666.6666666666667, 1937.0439738041275, 311.98831618823408, 314.15974263295118, 1929.6575606343274, 0.33542389527020794, 43.028683822648645, 0.98935499911060221
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 45, 6441, 0, 3101, 1187.81286495852, 1186, 631.7958972030284, 399166.05572257965, 674.66666666666663, 1724, 2008.5478691734668, 369.42069395303429, 372.41698400479675, 2001.2880909287551, 0.33821554506398893, 98.758809852475679, 0.990891950557519
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 46, 6441, 0, 3201, 1179.0677258420535, 1182, 634.40077543371865, 402464.34387090348, 640.33333333333337, 1735.3333333333333, 2000.292668228838, 355.60526045916345, 357.56356283273448, 1995.9940197974047, 0.33972168627315968, 85.163896042479337, 0.99154380511612084
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 47, 6441, 0, 3438.037037037037, 1183.0742576970324, 1185.6666666666667, 631.33952380342078, 398589.5943163301, 646.66666666666663, 1727.3333333333333, 2003.2179237448584, 365.0467697718222, 365.69257238117433, 2001.5841345564459, 0.33817607950771306, 94.147281682196308, 0.99209346051992908
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 48, 6441, 0, 3532.0344827586205, 1179.8011507841118, 1184.6666666666667, 636.43008391690114, 405043.25171447382, 652.83333333333337, 1716.6666666666667, 2005.2778805910211, 355.6539247391554, 356.48795677099849, 2001.6375755859467, 0.34066430808772952, 82.862078741622781, 0.99070565319378889
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 49, 6441, 0, 2893.3225806451615, 1184.8171699394011, 1179.1914893617022, 631.64598494486893, 398976.65029697353, 644.16666666666663, 1732, 2001.0256549828532, 362.42575373071492, 368.082388139222, 1993.5940335409398, 0.33836290096935928, 95.288628818064126, 0.99222638913460171
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 50, 6441, 0, 3201, 1184.7967059479508, 1187.1666666666667, 635.46538675878037, 403816.25776848628, 639.66666666666663, 1722.6666666666667, 2011.627783772881, 362.40164280354776, 363.40464664186868, 2009.5602031587487, 0.34031478424009781, 88.983100694835912, 0.99167783582220737
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 1, 10985, 0, 4425, 1839.0811857673461, 1761, 976.31208273618017, 953185.28289665782, 1025, 2746.7142857142858, 3120.537853163386, 593.32473572861534, 596.0465128589866, 3059.3078910518243, 0.30359838884152734, 171.71883424967791, 0.97247849570896638
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 2, 10985, 0, 4410, 1838.1808048244916, 1766, 979.649422869566, 959712.99172867381, 1036, 2764.8571428571427, 3127.5927636694742, 594.51053451346706, 598.28561856479757, 3061.664738936945, 0.30453534787464331, 165.67267429695062, 0.971834817261091
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 3, 10985, 0, 4590, 1860.7506130981819, 1836, 986.61694199811, 973412.99023770192, 1078, 2732.5714285714284, 3160.5108850071356, 591.61565236699448, 595.19831806255149, 3123.1470340199467, 0.3083817858503306, 167.11784520816627, 0.98251391651215259
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 4, 10985, 0, 4087.5, 1796.9827978116225, 1928, 909.03375700652941, 826342.371377406, 974, 2500, 2914.3366996434252, 577.60278204508313, 583.58111416452959, 2909.9071995707604, 0.280886672479972, 254.3531925516163, 0.96019768442586118
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 5, 10985, 0, 4177.5, 1857.9333922877474, 1808, 1003.278352383049, 1006567.4523604454, 1013, 2816.5714285714284, 3184.279676634962, 573.37453643154367, 578.50636454516348, 3137.2844457606971, 0.31302294097840949, 138.81140043432242, 0.9789665699555814
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 6, 10985, 0, 4445.4444444444443, 1840.0797807416566, 1846, 967.40626490284455, 935874.88137327274, 1059, 2655.4285714285716, 3104.9544129100041, 583.41426706574066, 588.85308716770714, 3044.6863823850435, 0.30208035832407948, 181.05445282581218, 0.98058578752948411
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 7, 10985, 0, 4297.5, 1801.8807030328881, 1680, 968.08519879780818, 937188.95213139185, 1001, 2719.8571428571427, 3081.8614037199177, 572.22296827002231, 576.0722418545663, 3034.1169525324008, 0.30072409877787, 150.30395254482619, 0.97043782016416769
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 8, 10985, 0, 4537.5, 1855.2649350377735, 1759, 1001.9982053641622, 1004000.4035530019, 1021, 2751.8571428571427, 3178.1234754140014, 591.60930568033564, 593.76261959147894, 3131.3698042435763, 0.31179457376008007, 142.88913594741371, 0.97378174343408186
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 9, 10985, 0, 4500, 1840.4301435605037, 1850, 965.535200766873, 932258.22391992575, 1018, 2639.1428571428573, 3097.0746468945995, 595.9861855251612, 598.99331551327714, 3044.0689450809314, 0.30164378512590778, 183.80247564901811, 0.98154666175444216
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 10, 10985, 0, 4575, 1851.5666371758507, 1750, 1007.8741186634703, 1015810.239071667, 1007, 2767.5714285714284, 3184.9817524607483, 570.65459492431239, 571.50055268104961, 3129.0305662889609, 0.31373814110725984, 128.51676621477964, 0.97449689994721367
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 11, 10985, 0, 4267.5, 1871.8847647756481, 1874, 982.32653296539149, 964965.41736780631, 1013, 2710.4285714285716, 3140.3673485702748, 586.55815746079088, 592.88590691454181, 3124.4228165676204, 0.30716721545966219, 184.92241747118328, 0.98332341810883606
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 12, 10985, 0, 4425, 1835.8834732634184, 1752, 981.87641354054824, 964081.29146724974, 1024, 2752, 3128.7010685951232, 582.83472793418355, 584.66466238429268, 3062.5982697175123, 0.30556873933670325, 157.69995682624403, 0.97400816960588954
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 13, 10985, 0, 4500, 1852.4560820552233, 1764, 996.87126762261539, 993752.32421152, 1029, 2746.8571428571427, 3166.9990861842571, 593.82964572918547, 595.99916502998644, 3119.07971313141, 0.31025745847013331, 148.52212013725125, 0.9741474850024453
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 14, 10985, 0, 4507.5, 1869.2841532379996, 1837, 1007.7497145967807, 1015559.4872698928, 1035, 2735, 3199.791591135564, 589.64413308353778, 593.481715020901, 3151.3847596000855, 0.31357440215082372, 147.13353662567579, 0.97372035355052455
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 15, 10985, 0, 4087.5, 1852.2277275116903, 1864, 950.85217424587518, 904119.85726810817, 1089, 2641.4285714285716, 3066.5746671462, 595.181982176855, 598.45383214043841, 3051.6119479854692, 0.296727015367034, 222.60295911593971, 0.9793695083598527
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 16, 10985, 0, 4485, 1861.0040974475319, 1817, 983.30458686282179, 966887.91054546472, 1029, 2712.4285714285716, 3125.8897819324275, 599.25273475582048, 601.17480321903975, 3098.3514482898195, 0.30753163168839881, 172.04037621484554, 0.98369817309769214
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 17, 10985, 0, 4612.5, 1864.8668430458854, 1785, 1011.2149577935213, 1022555.6908653531, 1015, 2801.8571428571427, 3196.2847193310681, 592.15631691209092, 595.37335988368591, 3164.8743254663827, 0.31506168931980161, 134.548045301535, 0.97625356869978408
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 18, 10985, 0, 4612.5, 1848.8776454979452, 1763, 1005.3817822032576, 1010792.5279861984, 1028, 2759.2857142857142, 3179.9937696617885, 582.96706722827014, 585.17791937684979, 3127.2384682884076, 0.31276460730551053, 131.17442217608141, 0.97326608767156031
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 19, 10985, 0, 4766.7142857142853, 1821.951276049198, 1737, 1012.7460135300817, 1025654.4879210724, 1019, 2796.1428571428573, 3148.4624039051037, 534.22211847900871, 539.49741506563555, 3085.5833659127484, 0.31218771051241884, 107.41636991499377, 0.95562814209618707
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 20, 10985, 0, 4537.5, 1857.785077132809, 1828, 990.3958432576768, 980883.92634208477, 1016, 2740.4285714285716, 3153.4621197747165, 591.53459977111606, 596.57043702199337, 3104.80153055368, 0.30934630376401467, 158.8551768608404, 0.98113926051032363
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 21, 10985, 0, 4560, 1809.5419370816189, 1798, 950.6042576017652, 903648.45457060321, 1048, 2649.7142857142858, 3055.3383421303038, 585.19338238125874, 590.58513881166459, 3004.2161608132965, 0.29621736169423984, 182.71618665685378, 0.9765172484112854
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 22, 10985, 0, 4612.5, 1849.6609975397462, 1824, 989.787817301605, 979679.92327867518, 1020, 2742.5714285714284, 3156.1267070337994, 587.11815913546752, 589.40782448602522, 3110.166566475385, 0.30930585085448431, 150.95326464691834, 0.98208815328377008
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 23, 10985, 0, 4575, 1862.6984547793115, 1775, 1012.2234942657133, 1024596.4023434904, 1020, 2795.8571428571427, 3192.1103013385045, 585.4187037255964, 588.41105623834221, 3162.9969377111593, 0.31556101334605563, 129.63736948277392, 0.97739984838752925
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 24, 10985, 0, 4605, 1864.6683992053249, 1841, 989.43972019986757, 978990.95990919217, 1071, 2743, 3161.5336382060632, 590.80807118221355, 596.119251080247, 3109.3922998998296, 0.30887311384184296, 168.33725798592332, 0.98003128829106279
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 25, 10985, 0, 4500, 1849.9060415690833, 1764, 1000.4939102795289, 1000988.064506422, 1030, 2760.4285714285716, 3164.1400533770193, 579.70888957248565, 583.4452305422202, 3118.2099845291973, 0.3115575337286875, 138.8320663311315, 0.97522769354783778
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 26, 10985, 0, 4425, 1818.9628477113126, 1750, 974.378136855731, 949412.75358244567, 1028, 2697.8571428571427, 3113.3586091246857, 585.41757918803955, 586.64081298264989, 3053.8671532272938, 0.30268087619365724, 156.639475655747, 0.97045033325486574
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 27, 10985, 0, 4170, 1813.0776972952954, 1812, 943.74363698805985, 890652.05235545081, 1027, 2584.4285714285716, 3058.98007353377, 599.27874356320524, 600.83901304608935, 3011.7399494873134, 0.29422404644938105, 197.19923419529459, 0.97747726486351538
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 28, 10985, 0, 4552.5, 1871.1560968340593, 1844, 996.53848547784446, 993088.953038476, 1059, 2718, 3167.1604281116875, 592.93497971504314, 597.7263125628217, 3144.8871855186844, 0.31147241719609686, 160.54958159309535, 0.98244771181097867
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 29, 10985, 0, 4020, 1789.8352801590941, 1930, 896.51132131036206, 803732.54923765117, 975, 2456.7142857142858, 2912.7327339697017, 590.66136105432486, 596.88677984529374, 2902.9438911516063, 0.2777079743430147, 264.66308506725727, 0.96499164810096938
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 30, 10985, 0, 4537.5, 1835.4080662834099, 1846, 964.8686160607931, 930971.44625907019, 1049, 2665.8571428571427, 3088.22603613752, 574.33957644890756, 579.57590366866521, 3026.4816352685793, 0.30120008350100891, 181.21720769586886, 0.98001387569593013
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 31, 10985, 0, 4012.5, 1765.0740182398426, 1821, 885.18102905506976, 783545.45419899223, 945, 2416.2857142857142, 2870.7170961488746, 584.913375239602, 592.76286056398919, 2861.2922442917479, 0.27284955664546751, 266.58425314293504, 0.9555220630740423
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 32, 10985, 0, 4102.5, 1846.5898809013659, 1784, 1013.8621370385589, 1027916.4329203937, 983, 2792.2857142857142, 3182.069830725331, 551.00738324166286, 557.3463369191644, 3142.4673558793629, 0.31463142911396724, 118.63407220745785, 0.96851155549600931
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 33, 10985, 0, 4537.5, 1856.4804293030847, 1838, 990.06716397857474, 980232.989188578, 1023, 2726.2857142857142, 3152.8677896646373, 585.63528106928663, 587.35600528474629, 3100.9361367617007, 0.30920864265054793, 158.30656386627561, 0.98091718735118483
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 34, 10985, 0, 4537.5, 1858.0288076097117, 1840, 994.37058795923, 988772.86619838479, 1015, 2749, 3161.3457327072047, 589.71878781987743, 594.2924643637499, 3110.3799828458054, 0.31069397642247709, 151.6974890974675, 0.98181019344122411
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 35, 10985, 0, 4612.5, 1858.82765101848, 1834, 985.24245481057744, 970702.69476117275, 1070, 2737, 3151.2223249693575, 591.83326230892055, 598.45853543346527, 3100.4862429321734, 0.30761579307986381, 169.40171542386815, 0.98036868745726946
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 36, 10985, 0, 4537.5, 1864.6093992016674, 1839, 992.31574097370014, 984690.5297841836, 1025, 2749, 3162.6079751187453, 588.845066051874, 590.67609300016238, 3112.0508883713428, 0.30999962407079351, 162.09146380486936, 0.9814789352864598
