,AgeGap,AgeLimits,Algorithm Name,EvaluatedSolutions,Execution Time,Generations,NumberOfLayers,OpenLayers,ParetoFrontResults.Absolute Distance to BestKnownHypervolume,ParetoFrontResults.Crowding,ParetoFrontResults.Generational Distance,ParetoFrontResults.Hypervolume,ParetoFrontResults.Pareto Front,ParetoFrontResults.Spacing,PopulationSize,Seed,SelectedParents
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 16",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,00:45.4,6471,5,5,0.227514261,0.243519408,1.149012032,120.4391524,[[0;1.0248427672105][1;0.0125927988818528][0.718343846582299;0.166846178107987][0.276427436519511;0.493064068973866][...]],0.059815309,10,1802949286,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 17",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,00:46.7,6955,5,5,0.222885482,0.157710581,0.532607487,120.4437812,[[0;1.01975210184677][1;0.00987674301667808][0.200759820151385;0.63230159054203][0.119883619903928;0.969531112940327][...]],0.083644603,10,1825807722,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 14",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:43.8,5784,5,5,1.401447228,0.280439026,2.040886193,119.2652194,[[0;1.22355373002961][1;0.117409888848087][0.419475969082066;0.507137790480507][0.709737984541033;0.291672485347576][...]],0.052110493,10,21165423,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 17",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:45.4,6135,5,5,0.463933129,0.204081415,1.050663922,120.2027335,[[1;0.0353997582129713][0;1.06963031947727][0.347235707494209;0.460191270801861][0.145988967004531;0.674464716133151][...]],0.046628638,10,1886791893,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 17",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,00:45.9,6471,5,5,0.45166834,0.190882049,0.910381884,120.2149983,[[1;0.0322307653271317][0;1.063925872996][0.237677415417644;0.686903748297766][0.392594184803781;0.416895225365604][...]],0.05627153,10,1202198124,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 18",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,00:50.9,6955,5,5,0.292819171,0.208415335,0.677292135,120.3738475,[[0;1.03569982812777][1;0.0180140153573332][0.645221329141225;0.247214083181371][0.0470216948460646;0.859324951163382][...]],0.080332153,10,1029420905,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 15",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:42.7,5784,5,5,1.488961432,0.243704352,1.748734001,119.1777052,[[1;0.125969594704286][0;1.2401057928874][0.107220359595674;0.87463550946493][0.756688939871179;0.269963805868877][...]],0.0706038,10,1978358540,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 18",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:44.1,6135,5,5,0.239723243,0.175290593,0.797168491,120.4269434,[[1;0.0155534638850159][0;1.0308608222676][0.633011514326495;0.223320429450977][0.42752925948596;0.367286499729972][...]],0.058763421,10,1967104886,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 18",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,00:44.8,6471,5,5,0.260971552,0.213358466,0.923527427,120.4056951,[[0;1.03095420092877][1;0.0156549339251991][0.762095284138797;0.144678636990363][0.580953677402391;0.257184269277768][...]],0.084645103,10,1131039361,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 16",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:42.4,5784,5,5,1.405109876,0.336898686,2.08683873,119.2615568,[[1;0.118825438666453][0;1.22585818688159][0.793233667713179;0.239881268617309][0.682218972753448;0.311504534774236][...]],0.085963073,10,702208810,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 19",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,00:54.7,6955,5,5,0.184425163,0.196017405,0.742342038,120.4822415,[[1;0.0104366604697775][0;1.02090899222437][0.0575192081750301;0.780618110998994][0.163703470117546;0.614113587557945][...]],0.065505914,10,1552671784,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 19",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:44.5,6135,5,5,0.278513162,0.221063821,1.173214447,120.3881535,[[1;0.0182431962968511][0;1.0361651796986][0.829257049220752;0.11051076220776][0.610403277461596;0.243448853834529][...]],0.084435833,10,111828330,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 19",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,00:45.2,6471,5,5,0.283175482,0.204207964,0.771955855,120.3834912,[[1;0.0192508214899186][0;1.03827998789232][0.814412980773979;0.120284747636729][0.40720649038699;0.38901710761656][...]],0.079031992,10,415841024,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 17",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:42.5,5784,5,5,1.960759179,0.259785613,1.784743415,118.7059075,[[0;1.31338976162479][1;0.167359130697952][0.073473372453383;1.00274870141827][0.268666585087203;0.719366663793401][...]],0.066876111,10,330958472,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 20",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,00:53.9,6955,5,5,0.149603082,0.188975795,0.734656224,120.5170636,[[1;0.00787853019031736][0;1.01564724234578][0.0331841352992875;0.831961825162881][0.169800396974467;0.600315836852429][...]],0.061312324,10,1918354225,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 20",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:44.4,6135,5,5,0.531313448,0.216388933,1.056539621,120.1353532,[[0;1.08162547754334][1;0.0416183901425446][0.465942509645303;0.371723139202016][0.277842639051627;0.533432699908258][...]],0.080719279,10,108202055,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 20",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,00:45.0,6471,5,5,0.262965957,0.225401375,1.108395744,120.4037007,[[1;0.0181619817329489][0;1.03598340192168][0.0625968469070067;0.782517943031672][0.449484291432103;0.35432441805184][...]],0.061258095,10,1211445296,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 18",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:43.4,5784,5,5,0.960782757,0.246945086,1.924849101,119.7058839,[[1;0.0780916044587974][0;1.1508824835316][0.69849032964682;0.254290139252845][0.460447818377406;0.422925506554707][...]],0.077732043,10,1333106759,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 1",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,00:59.6,10982,10,8,0.19140677,0.277927442,0.684451828,120.4752599,[[1;0.00623439117194628][0;1.01243039191864][0.602501669697579;0.265944484097522][0.801250834848789;0.140545701084795][...]],0.184569058,5,1941884025,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 1",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:56.1,9026,10,9,0.212807072,0.230308642,0.758979072,120.4538596,[[0;1.01452409679059][1;0.00728822729894754][0.460923906917945;0.421359138559462][0.72410594877143;0.164629927593516][...]],0.112191947,5,1073547258,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 19",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:42.8,5784,5,5,1.113469332,0.286050836,2.023523196,119.5531973,[[0;1.17679177499768][1;0.0919922054847421][0.423759981952454;0.47124203225168][0.173577964889338;0.724860105518961][...]],0.062399941,10,792576788,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 1",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:53.2,7015,10,10,0.247002359,0.250119275,0.995175269,120.4196643,[[0;1.0174765075878][1;0.00877610231981286][0.543416301948882;0.273895092359294][0.107642262281404;0.799994311845319][...]],0.095196755,5,2037366294,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 20",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:42.1,5784,5,5,1.041045263,0.234794532,1.834829351,119.6256214,[[1;0.0861443313597857][0;1.16592745772796][0.0810778905684145;0.85846803278941][0.517383766584486;0.38924767819047][...]],0.070449021,10,384486831,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 2",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,00:59.5,10982,10,8,0.183649648,0.309764536,0.689169433,120.483017,[[0;1.01389534375618][1;0.00706657972715483][0.105470045225644;0.7177016645796][0.5;0.306265013023182][...]],0.159728465,5,85360721,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 2",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:54.4,7015,10,10,0.210470963,0.270774303,0.9403413,120.4561957,[[1;0.00437445481169136][0;1.00872993937758][0.898637655455812;0.167277287126101][0.589453272092981;0.357278673269139][...]],0.195984089,5,879901025,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 2",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:57.2,9026,10,9,0.169975413,0.23856571,0.691551346,120.4966913,[[1;0.00479383446424698][0;1.00956862699957][0.725416800145296;0.172851540155955][0.5;0.334870576292451][...]],0.138365326,5,1567692586,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 1",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:52.0,5983,10,10,0.837850792,0.298451606,1.681449796,119.8288159,[[0;1.11660028357446][1;0.0600280847558312][0.61008334893324;0.291357171573317][0.220720652372577;0.620334637414013][...]],0.131649841,5,124742702,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 3",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:00.4,10982,10,8,0.183151717,0.247201833,0.533041445,120.4835149,[[1;0.00564399558347092][0;1.01157774657783][0.278338658167997;0.513819786124506][0.0566773163359935;0.810964382889615][...]],0.175950554,5,1517743770,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 3",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:53.9,7015,10,10,0.28058954,0.224086802,0.947248401,120.3860771,[[0;1.02301412318104][1;0.0120410961205575][0.78074076585857;0.129822561329311][0.498855422414112;0.412004130889566][...]],0.098239594,5,343604671,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 3",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:57.0,9026,10,9,0.218825353,0.241266772,0.8081551,120.4478413,[[1;0.00592336492435701][0;1.01145269332865][0.0759937076743764;0.826591097381375][0.843580273268601;0.133934586669711][...]],0.142966884,5,1911763079,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 2",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:51.2,5983,10,10,1.36043917,0.294854491,1.891491888,119.3062275,[[0;1.20350154373066][1;0.106459364090944][0.201047793026722;0.711607151640167][0.534547436362343;0.401425160108596][...]],0.121852017,5,1569638872,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 4",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:54.0,7015,10,10,0.416347026,0.234076706,0.921833757,120.2503196,[[1;0.0180329922289969][0;1.03575202049529][0.617218132913384;0.305225094447255][0.461191899847519;0.588153171245573][...]],0.112206628,5,760935381,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 4",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,00:59.7,10982,10,8,0.234190521,0.237488325,0.564002931,120.4324761,[[1;0.00706806562232608][0;1.01408686766257][0.143718772334832;0.681357548453989][0.434628970449242;0.42012373779767][...]],0.123546109,5,1064553207,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 4",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:56.9,9026,10,9,0.18566659,0.211252066,0.672634529,120.4810001,[[1;0.00514368168110235][0;1.01026117462814][0.5;0.299535779476068][0.0998236672661624;0.895651288128775][...]],0.116034805,5,1535762795,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 3",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:51.3,5983,10,10,1.044668929,0.250465025,1.540085001,119.6219977,[[0;1.15392565398568][1;0.0797163416810325][0.553049856345445;0.355064958154697][0.270910495259175;0.594809776018274][...]],0.125644173,5,851451788,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 5",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:53.6,7015,10,10,0.284378364,0.216795901,0.818932585,120.3822883,[[1;0.00836915697278161][0;1.01666941958611][0.5;0.30369346642005][0.140981537000818;0.711290174912903][...]],0.111536816,5,1301249187,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 5",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,00:59.4,10982,10,8,0.113916406,0.251330426,0.518245559,120.5527503,[[1;0.00229909283836172][0;1.00459292401526][0.0960439179024614;0.710323054992771][0.45567224820515;0.342107716432011][...]],0.178885812,5,1131583775,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 5",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:56.5,9026,10,9,0.198807873,0.217049074,0.616871844,120.4678588,[[0;1.00863078532849][1;0.00488207477951834][0.526528979658311;0.363356658005362][0.140999343241014;0.657963525340786][...]],0.155937598,5,1182935084,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 4",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:51.4,5983,10,10,1.205496865,0.24512504,1.566834135,119.4611698,[[1;0.0934249596112668][0;1.17950090086521][0.53127957954467;0.387869951080874][0.265639789772335;0.619723748662145][...]],0.12943887,5,1395231867,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 6",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:53.7,7015,10,10,0.33754993,0.243309904,0.938093978,120.3291167,[[0;1.02392369846796][1;0.010685607537542][0.75573058848472;0.227414647864718][0.453407329983889;0.552229653993428][...]],0.150556744,5,939761106,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 6",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:56.8,9026,10,9,0.244591224,0.241270082,0.771095082,120.4220754,[[0;1.01733742194742][1;0.00870609122200091][0.216855784452182;0.547640367180137][0.0940088862712852;0.89123025482554][...]],0.156717943,5,1237208353,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 6",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,00:59.2,10982,10,8,0.207147724,0.227717642,0.465169842,120.4595189,[[1;0.00366829372905629][0;1.0073230152182][0.713307858160108;0.243802066576864][0.456511205177098;0.376102565271699][...]],0.10344116,5,196957719,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 5",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:51.2,5983,10,10,1.347329844,0.290905419,1.742741037,119.3193368,[[1;0.0995706646459847][0;1.19081567700362][0.569514388431958;0.367294783509466][0.33;0.563943143383099][...]],0.140145383,5,1579457988,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 7",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:53.5,7015,10,10,0.319938139,0.241165098,1.009747847,120.3467285,[[1;0.0119129973762784][0;1.02368735915721][0.451707053712832;0.544696856299103][0.585172319985535;0.268427088015848][...]],0.125086176,5,255321162,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 7",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:56.2,9026,10,9,0.143172702,0.287998081,0.848415334,120.523494,[[1;0.00285533293835917][0;1.00570255917945][0.67;0.191218032479497][0.0736331191993549;0.819324337207775][...]],0.161223565,5,1355479632,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 7",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,00:59.5,10982,10,8,0.178078558,0.231553056,0.533358919,120.4885881,[[0;1.00984644351643][1;0.00493528151432289][0.5;0.313055073098924][0.7732661903152;0.169964869534347][...]],0.180262947,5,1846079867,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 6",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:51.2,5983,10,10,1.099408224,0.329496336,1.994568124,119.5672584,[[0;1.16326991407525][1;0.0847200016101905][0.67;0.280438762790452][0.297700599381581;0.574792089463624][...]],0.13725541,5,930724418,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 8",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:52.9,7015,10,10,0.322941001,0.245213599,0.953739109,120.3437257,[[0;1.02536874062661][1;0.0127253945895495][0.568553870824284;0.307298312692044][0.284276935412142;0.533066505939968][...]],0.124429619,5,1064285259,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 8",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:55.9,9026,10,9,0.196952721,0.266488709,0.862312647,120.4697139,[[0;1.01023384760392][1;0.00520795942321283][0.0832896383430554;0.791343457579938][0.540878042840484;0.360554958438293][...]],0.131438903,5,1508645130,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 7",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:50.8,5983,10,10,1.109290581,0.298511827,1.811890675,119.5573761,[[1;0.0847720740120858][0;1.16315293447656][0.374711041093581;0.518182004562201][0.66915647526296;0.28099549979571][...]],0.118632591,5,1974743844,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 8",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,00:58.7,10982,10,8,0.148521129,0.252276351,0.545253863,120.5181455,[[1;0.00328775760412163][0;1.00656477635634][0.568788890994099;0.292251531704402][0.856620592507958;0.124087722613576][...]],0.14310389,5,2105577765,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 9",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:52.8,7015,10,10,0.309468112,0.248960878,1.039875985,120.3571986,[[1;0.0143374263817112][0;1.02847498227674][0.5;0.311371439447413][0.824998546538521;0.175011892843025][...]],0.097925,5,4997459,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 9",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:56.1,9026,10,9,0.181290046,0.287276477,0.936640217,120.4853766,[[1;0.00280631359832556][0;1.0054531947672][0.387255460190771;0.406266069072278][0.141440039825163;0.681512644281591][...]],0.129301452,5,3068115,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 8",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:50.7,5983,10,10,1.532689081,0.323292776,1.773457802,119.1339776,[[1;0.122346140501168][0;1.22864634275693][0.163511870004565;0.783620021431105][0.488095134341984;0.456918688586053][...]],0.132523991,5,1121482076,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 9",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,00:58.7,10982,10,8,0.198384828,0.26846035,0.651316797,120.4682818,[[1;0.00656543894835979][0;1.0131076424004][0.180620837966149;0.608660309790895][0.118862237006648;0.974846053883606][...]],0.139201568,5,598141530,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 10",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:53.0,7015,10,10,0.300635531,0.195137469,0.915382883,120.3660311,[[0;1.0278565569079][1;0.0118982012858638][0.665;0.199432738338373][0.448214834039203;0.414693992783782][...]],0.087974124,5,1010372498,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 9",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:50.7,5983,10,10,1.100407768,0.277463802,1.578497472,119.5662589,[[1;0.0832445010506161][0;1.16051783410058][0.197907819540448;0.681273059392866][0.698405046927793;0.280568166649475][...]],0.125253009,5,1740447001,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 10",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:55.9,9026,10,9,0.220158497,0.253277528,0.782295702,120.4465082,[[0;1.01517961065286][1;0.00762172852995334][0.5;0.302728390048557][0.184577193200149;0.601598083609097][...]],0.164704374,5,600956484,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 10",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,00:58.8,10982,10,8,0.229343257,0.271542355,0.685367313,120.4373234,[[0;1.01726917971353][1;0.00867154947958343][0.6700244140625;0.236299970109962][0.122402433938985;0.727537537850099][...]],0.13202976,5,1502305062,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 11",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:52.6,7015,10,10,0.412749497,0.266845991,0.971502298,120.2539172,[[1;0.0207369428610967][0;1.04106082551602][0.623437603624337;0.235432830541367][0.2820483577018;0.584758870810145][...]],0.126201186,5,322297099,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 10",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:51.5,5983,10,10,1.117209913,0.266582906,1.521887604,119.5494568,[[1;0.0859686415774491][0;1.16559666158463][0.561262199744918;0.356767046463919][0.142274404862454;0.758368750782075][...]],0.11855441,5,904678203,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 11",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:55.7,9026,10,9,0.209559083,0.282374435,0.713115188,120.4571076,[[0;1.0121570685275][1;0.00672243660361698][0.831874053441795;0.125636412050972][0.300566482576844;0.500629539390424][...]],0.142037284,5,460614770,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 11",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,00:58.9,10982,10,8,0.137999638,0.247767737,0.502794409,120.528667,[[0;1.00662402654373][1;0.00324555094310403][0.592643557391962;0.235514094739065][0.281201625797813;0.491166240234831][...]],0.123870406,5,1623500215,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 12",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:53.0,7015,10,10,0.259712774,0.228300393,0.991404093,120.4069539,[[1;0.011183518056148][0;1.02210113759473][0.29534351837997;0.545343868176757][0.772759011865471;0.137462226615357][...]],0.155176159,5,1366759929,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 11",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:50.5,5983,10,10,1.139897297,0.268413121,1.625841868,119.5267694,[[1;0.0827594225020032][0;1.15931277874856][0.448158948131034;0.438029367752638][0.0542712129583568;0.909628758718511][...]],0.120552134,5,2130516559,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 12",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:55.6,9026,10,9,0.341624497,0.298614391,0.977138002,120.3250422,[[0;1.0292621924612][1;0.014736592754025][0.257301219478164;0.514645425067212][0.742698780521836;0.242438962976975][...]],0.167744342,5,1785139250,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 12",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,00:59.0,10982,10,8,0.250077935,0.238048906,0.624330611,120.4165887,[[0;1.0223394282018][1;0.0111191729597304][0.726023155452237;0.170764840482423][0.169767137734052;0.647634209472303][...]],0.113068568,5,1498376596,10
