,AgeGap,AgeLimits,Algorithm Name,EvaluatedSolutions,Execution Time,Generations,NumberOfLayers,OpenLayers,ParetoFrontResults.Absolute Distance to BestKnownHypervolume,ParetoFrontResults.Crowding,ParetoFrontResults.Generational Distance,ParetoFrontResults.Hypervolume,ParetoFrontResults.Pareto Front,ParetoFrontResults.Spacing,PopulationSize,Seed,SelectedParents
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 1",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,00:37.6,5864,3,3,1.961582868,0.388986468,3.753048526,115.5569923,[[0.280775318816276;1.02444751502529][0.999999940680102;0.18425899016071][0.698776214665133;0.650973332433086][...]],0.131896389,16,914549698,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 1",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,00:40.0,6258,3,3,2.337792176,0.440413589,2.812388575,115.180783,[[0.280775318815369;1.06955861431942][0.997784576999007;0.219449315362762][0.382509503472367;1.00133871106195][...]],0.029652383,16,1391030025,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 1",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,00:40.6,6385,3,3,1.205569225,0.221164873,4.032136962,116.313006,[[0.280775318815369;0.986014157318521][0.999999919157964;0.112014788667379][0.822772877073868;0.421134645143399][...]],0.0252147,16,53152514,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 1",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,00:40.7,6542,3,3,0.992573408,0.20003959,2.334409769,116.5260018,[[0.999999999976303;0.0918985644415424][0.280775318815369;0.971710189816204][0.708942436992675;0.565736709091798][...]],0.026291006,16,1043409340,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 2",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,00:38.0,5864,3,3,0.660852434,0.405246504,3.58291869,116.8577228,[[1;0.0599563756293457][0.280775318929346;0.960836968775332][0.398073208992;0.883704273979729][0.873922294655043;0.299344277361058][...]],0.05847426,16,1440149114,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 2",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,00:40.8,6258,3,3,0.541261925,0.603476699,1.388104669,116.9773133,[[0.28077531881537;0.948045226185911][0.99999984954757;0.0493109497283166][0.890688712917461;0.245700111109851][...]],0.04980688,16,1536487301,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 2",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,00:41.5,6385,3,3,2.082534669,0.273693466,2.981086192,115.4360405,[[0.280775318815369;1.03104853591617][0.999999999998064;0.19563078717093][0.85707378437045;0.436799433922837][...]],0.052115634,16,2036057754,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 2",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,00:42.0,6542,3,3,0.655655161,0.336939117,2.080129459,116.86292,[[0.999941528368216;0.0600712994139815][0.280775318815369;0.956490850066726][0.826816235738181;0.371144874723998][...]],0.107480996,16,1085197033,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 3",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,00:38.8,5864,3,3,1.009457691,0.50950564,2.579709123,116.5091175,[[0.999999841030319;0.0933649404809636][0.28077531881664;0.972528798293227][0.372691100080403;0.915235645180363][...]],0.07251707,16,1822272652,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 3",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,00:41.6,6258,3,3,4.480543085,0.421511836,3.109840869,113.0380321,[[1;0.423113074168272][0.28077531881537;1.1697881377695][0.422139339734467;1.08921512702423][0.729505434816539;0.802319278446663][...]],0.037149573,16,1899307619,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 3",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,00:42.3,6385,3,3,2.208280363,0.305464502,2.473106821,115.3102948,[[0.999984517788064;0.207665669282379][0.280775318815369;1.03822286051403][0.841097120145663;0.471622030573387][...]],0.105679458,16,1183518469,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 3",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,00:42.9,6542,3,3,2.113920444,0.263916347,2.643421754,115.4046548,[[0.280775318815369;1.03278638667279][1;0.198535798460614][0.445601889961162;0.92435666438688][0.807850676284886;0.513137036810768][...]],0.036965717,16,1368412619,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 4",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,00:39.1,5864,3,3,2.021306363,0.409896278,3.442619237,115.4972688,[[0.999999999023927;0.189901060128112][0.280775318815371;1.02788186719516][0.350929565108935;0.98741417546829][...]],0.039019329,16,1042285517,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 4",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,00:41.4,6258,3,3,0.252542798,0.353630315,3.643218166,117.2660324,[[0.280775318815369;0.932559687799191][0.999940861110701;0.0218264953863985][0.568448784129346;0.690815657096745][...]],0.033228282,16,196957504,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 4",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,00:42.6,6385,3,3,1.622078094,0.299718909,3.049013816,115.8964971,[[0.280775318815369;1.00907613863105][1;0.151890644943645][0.383453947318654;0.943134363822279][0.838723893484793;0.427146389887709][...]],0.032991671,16,1411063855,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 4",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,00:42.8,6542,3,3,0.585854888,0.232278252,2.366801219,116.9327203,[[0.280775318815369;0.950663773541615][1;0.053434596694803][0.896684913256512;0.244519213019829][0.666376487238574;0.594975762912621][...]],0.023871057,16,1974441357,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 5",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,00:38.9,5864,3,3,1.083306972,0.442694414,3.350765174,116.4352682,[[0.999999978418776;0.100809609289461][0.28077531881537;0.976348546751225][0.47968722658132;0.833262689854552][...]],0.058530258,16,93475794,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 5",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,00:41.2,6258,3,3,1.633511377,0.497033328,2.370147777,115.8850638,[[0.28077531881537;1.00633237597208][1;0.152927941515622][0.913653782669479;0.306060967061739][0.831815955188516;0.438343711141731][...]],0.035369123,16,1759046737,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 5",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,00:42.3,6385,3,3,1.837446911,0.258475324,3.457065523,115.6811283,[[0.280775318815369;1.02802748787583][0.999999999999992;0.17185669596857][0.347066031211761;0.981399857674141][...]],0.042552459,16,1667115972,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 5",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,00:42.9,6542,3,3,0.76150205,0.21610912,2.911988883,116.7570731,[[0.280775318815369;0.959527041462597][1;0.0700734073975893][0.847708637492492;0.341777118577344][0.357647791049673;0.912138422815954][...]],0.025225034,16,896404107,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 6",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,00:39.4,5864,3,3,0.649371887,0.488616627,2.672175969,116.8692033,[[0.999997321251442;0.0590907801494205][0.280775318824608;0.953646787912756][0.848020686330139;0.332088220919727][...]],0.059465395,16,1811113685,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 6",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,00:42.6,6258,3,3,0.948344734,0.514729351,2.299696257,116.5702305,[[0.996716969878549;0.087833988905828][0.28077531881537;0.96634978345229][0.843458686382318;0.360561968854307][...]],0.036976141,16,695313807,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 6",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,00:43.2,6385,3,3,0.882594122,0.262661772,3.100947022,116.6359811,[[0.999999829497451;0.0814445903205419][0.28077531881537;0.965861697562897][0.725507381915736;0.536189168155775][...]],0.032075107,16,875553376,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 6",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,00:43.9,6542,3,3,0.591535339,0.227739188,2.794237226,116.9270399,[[0.280775318815369;0.95183786756588][0.999999999999999;0.0538760601028745][0.631382029552903;0.646321302921607][...]],0.026866409,16,1054577309,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 7",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,00:39.6,5864,3,3,0.939539433,0.418457793,3.188603925,116.5790358,[[1;0.0870927620269944][0.280775318816576;0.969202293907577][0.798744340362114;0.433868115805638][0.391349964764322;0.897972456033076][...]],0.085717544,16,1426389323,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 7",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,00:41.8,6258,3,3,1.120854774,0.485199501,2.498835307,116.3977204,[[0.999999999999999;0.10408984311971][0.280775318815369;0.978559816232452][0.941753758864073;0.211456508064392][...]],0.041016999,16,198427077,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 7",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,00:42.7,6385,3,3,1.246123447,0.259958945,3.364610967,116.2724518,[[0.999999995823802;0.116075798645733][0.280775318815369;0.985394147013103][0.418098673623717;0.89481138844316][...]],0.026600173,16,1311999948,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 7",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,00:42.9,6542,3,3,0.697777657,0.217185997,2.346774297,116.8207975,[[0.999999999995949;0.064069934490347][0.280775318815369;0.956216881366588][0.662413145083532;0.608447896592773][...]],0.023031488,16,1451620682,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 8",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,00:39.8,5864,3,3,1.085452822,0.38497982,3.466130956,116.4331224,[[0.999999948166881;0.100976305091765][0.280775318820376;0.976804030103387][0.907493100369861;0.26874228074718][...]],0.062763607,16,1271312993,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 8",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,00:41.9,6258,3,3,1.970600966,0.475457208,2.749677673,115.5479742,[[0.999999990046036;0.185020576818108][0.28077531881537;1.02490218487991][0.893505635852385;0.368880351048795][...]],0.075221364,16,1675814266,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 8",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,00:43.0,6385,3,3,0.984368459,0.257041195,3.619487426,116.5342067,[[0.999423737410355;0.0911507219238035][0.280775318815369;0.971135048716446][0.945993157469234;0.191011422074371][...]],0.033290888,16,1176648997,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 8",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,00:43.3,6542,3,3,1.105130786,0.306782498,2.584894819,116.4134444,[[0.280775318815369;0.977751067644202][1;0.10263853405569][0.824544664122936;0.406776165359313][0.565488282120918;0.748853390231625][...]],0.029009538,16,2049407403,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 9",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,00:39.4,5864,3,3,1.462922683,0.485472702,2.718499988,116.0556525,[[0.280775318819779;0.997130111151143][0.999814853482525;0.136805510072477][0.396373618505916;0.923944868929351][...]],0.020757935,16,1298798378,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 9",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,00:41.9,6258,3,3,1.693746516,0.454143285,2.758207834,115.8248287,[[0.28077531881537;1.00932277662777][0.999998452795545;0.158083360259283][0.853204886887727;0.40947007872152][...]],0.04694573,16,414862803,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 9",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,00:43.1,6385,3,3,2.785428752,0.294731936,3.275078266,114.7331464,[[1;0.262267973648523][0.280775318815369;1.07058934999809][0.385291676282877;1.00947453152745][0.622093246490876;0.80025913724399][...]],0.02768462,16,870290571,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 9",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,00:43.0,6542,3,3,1.127586897,0.197678391,3.490236118,116.3909883,[[0.999997550156646;0.104723504338146][0.280775318815369;0.979523781100025][0.527849213497973;0.790174350581477][...]],0.028702364,16,393429980,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 10",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,00:39.6,5864,3,3,1.198220099,0.478757049,2.981849576,116.3203551,[[0.999999999650672;0.111254145028428][0.280775318850219;0.98254404408826][0.66370514101004;0.640555932082413][...]],0.087519059,16,1603821672,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 10",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,00:41.8,6258,3,3,0.926579977,0.525548465,2.461427314,116.5919952,[[0.999998800732972;0.0856751413449572][0.28077531881537;0.968223473949369][0.594890120407391;0.704946975689537][...]],0.04964911,16,1411021543,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 10",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,00:42.7,6385,3,3,1.904337667,0.228198501,3.953945027,115.6142375,[[0.280775318815369;1.02128409541307][1;0.178609815540212][0.783941800709743;0.53115431311474][0.585023502245507;0.780481513815252][...]],0.032497065,16,397998189,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 10",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,00:43.6,6542,3,3,2.654053476,0.215779254,2.790881304,114.8645217,[[0.99999999339227;0.249913177865249][0.280775318815369;1.06314052898579][0.903818822373482;0.411573983002219][...]],0.023779177,16,2125640790,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 11",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,00:39.7,5864,3,3,6.34640982,0.502028965,2.36709256,111.1721654,[[0.280775318867466;1.28515142866526][1;0.599665820339523][0.891882338219399;0.751907590498342][0.531493348224933;1.13360318273469][...]],0.089763302,16,546484956,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 11",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,00:42.0,6258,3,3,0.897256893,0.337122537,3.665524302,116.6213183,[[0.28077531881537;0.96662739227922][1;0.0828162713395002][0.866579191133004;0.321757999079492][0.756785310958042;0.491833269961082][...]],0.03427449,16,144628309,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 11",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,00:42.6,6385,3,3,1.386671221,0.26277186,2.936200941,116.131904,[[0.999931589889095;0.129400993911828][0.280775318815369;0.993168877726964][0.903092906834563;0.302156590319566][...]],0.060190586,16,959166885,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 12",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,00:39.6,5864,3,3,0.870745973,0.187978676,2.332908084,116.6478292,[[0.999999989884708;0.0803132744181259][0.280775319338563;0.965230678523616][0.640101424008608;0.647380170483549][...]],0.044423159,16,1123754454,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 11",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,00:43.7,6542,3,3,2.649504185,0.255086229,2.757501312,114.869071,[[0.280775318815369;1.06296176742482][1;0.249241176661576][0.926382071413019;0.374610582227831][0.850352626876897;0.494050553525327][...]],0.031576392,16,1218588056,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 12",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,00:42.3,6258,3,3,2.698469067,0.337333234,3.564817506,114.8201061,[[0.999999999990935;0.254118797720279][0.28077531881537;1.0669190619338][0.805123645364626;0.566017450599195][...]],0.027542857,16,1281430960,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 13",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,00:39.6,5864,3,3,1.601621189,0.432552546,3.063689836,115.916954,[[0.999986378934667;0.149716083623497][0.28077531881537;1.00462311262673][0.891109521462484;0.34107421614634][...]],0.058736854,16,1427205793,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 12",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,00:42.9,6385,3,3,1.486730363,0.200157474,3.652117137,116.0318448,[[0.28077531881537;0.998380635370989][0.99999998733028;0.13900293153312][0.896566402661982;0.322135818109429][...]],0.027806914,16,1518493254,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 12",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,00:43.8,6542,3,3,1.950190705,0.377404041,2.005244744,115.5683845,[[1;0.18308945584605][0.280775318815369;1.02377869086493][0.798600215552213;0.513680893057105][0.932769441917625;0.301678545345697][...]],0.093157663,16,939347093,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 13",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,00:42.5,6258,3,3,2.129404315,0.326038828,3.78789902,115.3891709,[[0.28077531881537;1.03371539770018][0.999998545915625;0.200191883768373][0.952426053663272;0.284249502558188][...]],0.041453955,16,2077208692,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 14",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,00:39.8,5864,3,3,1.124435993,0.454233927,3.081413512,116.3941392,[[0.280775318815369;0.978843335887211][0.999999983264038;0.104569881514637][0.567766409582245;0.747722124791567][...]],0.051473487,16,1066734594,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 13",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,00:43.3,6385,3,3,1.167249395,0.258636113,3.817784805,116.3513258,[[0.280775318815369;0.981119341800205][0.999960311793802;0.108720120549233][0.685102930266284;0.611631162487739][...]],0.040489955,16,516846427,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 13",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,00:43.9,6542,3,3,3.769109936,0.224462017,2.529447829,113.7494653,[[0.280775318815369;1.12742365288807][0.999999999146161;0.355591682816197][0.718141003341164;0.761359367621946][...]],0.019766695,16,376041101,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 14",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,00:41.6,6258,3,3,1.497749468,0.382499735,3.576601745,116.0208257,[[0.28077531881537;0.998963089911969][0.999999999996596;0.140024180747226][0.648374212718862;0.680523783964714][...]],0.052098171,16,2129431162,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 15",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,00:39.8,5864,3,3,0.57190442,0.585317369,1.699927398,116.9466708,[[0.280775318815369;0.949603855239518][1;0.0519916138891385][0.739530752114838;0.493647099592996][0.642253640027947;0.62494214907909][...]],0.10244382,16,1865774601,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 14",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,00:42.7,6385,3,3,1.671519227,0.154617536,2.517112648,115.847056,[[0.999990514580875;0.156658160456181][0.280775318815369;1.00873088919236][0.937284775743506;0.269419853443635][...]],0.048630292,16,348095533,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 14",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,00:43.3,6542,3,3,1.926383979,0.303840925,2.601908231,115.5921912,[[0.999999957397972;0.180878339539351][0.280775318815369;1.02249394769175][0.457890146500979;0.902991099591808][...]],0.02038041,16,1325082785,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 15",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,00:42.0,6258,3,3,1.633776385,0.367380049,3.361980005,115.8847988,[[1;0.151562496504902][0.28077531881537;1.04169609596453][0.710765945679358;0.612954586722525][0.419031864776285;0.916228890938668][...]],0.045216882,16,336452716,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 16",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,00:39.3,5864,3,3,1.640071504,0.461023745,2.947391391,115.8785037,[[0.280775318816301;1.00678239059161][0.999999999997919;0.153683495530128][0.73778860335928;0.575682073621843][...]],0.084703975,16,1635644022,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 15",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,00:42.9,6385,3,3,1.333107819,0.232007586,3.433164258,116.1854674,[[1;0.124478427540698][0.280775318815369;0.990093783650397][0.588662557429942;0.738548285406051][0.651137328680527;0.665763603799004][...]],0.028298008,16,1241722037,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 15",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,00:43.5,6542,3,3,1.964919105,0.195795,3.051526717,115.5536561,[[1;0.18443950731985][0.280775318815369;1.02456554021501][0.640935284897792;0.721806119983893][0.71627282031425;0.628552293911345][...]],0.02462739,16,224487353,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 16",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,00:42.2,6258,3,3,1.409242966,0.136621236,3.356926009,116.1093322,[[0.280775318815369;0.994451710496297][0.999886158041814;0.131703779730848][0.96177226583465;0.201716101677573][...]],0.10821353,16,584437072,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 17",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,00:40.5,5864,3,3,0.690379964,0.157478889,2.708589703,116.8281952,[[0.280775318815706;0.965183036045248][0.999499913649191;0.0629703879267675][0.571008426170973;0.735117834203089][...]],0.045737192,16,1961367687,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 16",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,00:42.9,6385,3,3,1.193072915,0.234169601,2.790391892,116.3255023,[[0.999999749711564;0.110999337129831][0.280775318815369;0.982449809038511][0.372039209001344;0.926115861776125][...]],0.036298741,16,146458386,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 16",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,00:43.2,6542,3,3,0.913113677,0.291941789,2.382199218,116.6054615,[[0.999928919141279;0.0838132984585084][0.280775318815369;0.973116764547065][0.612227742116396;0.686599797609235][...]],0.034634066,16,722658622,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 18",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,00:39.9,5864,3,3,3.536467984,0.203718783,2.632846492,113.9821072,[[0.280775318839537;1.11330630532718][0.999876043762289;0.333571959759749][0.935782506321596;0.438687297188626][...]],0.095203251,16,69614241,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 17",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,00:41.9,6258,3,3,1.716586803,0.391749034,3.154881998,115.8019884,[[0.28077531881537;1.01095046313791][1;0.160904333320133][0.6056749526078;0.745357801216144][0.699164734705151;0.632714042380658][...]],0.031298562,16,1281594713,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 17",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,00:42.4,6385,3,3,1.37240772,0.220516426,3.986594331,116.1461675,[[0.280775318815369;0.992251028832037][0.999999999290472;0.128132954909264][0.966043779205865;0.190815356777749][...]],0.01934185,16,627422714,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3} Run 17",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=3}",300000,00:43.1,6542,3,3,0.687077993,0.225554841,2.934736788,116.8314972,[[0.280775318815369;0.957124283410753][0.999999999998973;0.0628735252577843][0.467342870704691;0.822062229942168][...]],0.037469693,16,1474150580,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3} Run 19",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=3}",300032,00:39.5,5864,3,3,0.945358646,0.465771561,2.931852952,116.5732166,[[0.28077531881537;0.969256537401069][1;0.0875326429408387][0.541360567612879;0.764204184828169][0.910493500246684;0.251222904981074][...]],0.089768517,16,1017633875,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3} Run 18",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=3}",300032,00:41.4,6258,3,3,0.727234388,0.418016961,3.077104887,116.7913408,[[0.999999999998674;0.0668406500850783][0.28077531881537;0.957722212878663][0.809869118354278;0.399642017106658][...]],0.036906145,16,370619685,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3} Run 18",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=3}",300000,00:42.6,6385,3,3,2.353213447,0.248993155,3.730283223,115.1653618,[[0.280775318815369;1.04593785746039][0.999999957483794;0.221384658687035][0.662187272135589;0.724375566647237][...]],0.022218636,16,829937898,32
