,AgeGap,AgeLimits,Algorithm Name,BestKnownFront,Crowding,Encoding.ProblemSize,EvaluatedSolutions,Execution Time,Generations,NumberOfLayers,OpenLayers,ParetoFrontResults.Absolute Distance to BestKnownHypervolume,ParetoFrontResults.Best known hypervolume,ParetoFrontResults.Crowding,ParetoFrontResults.Generational Distance,ParetoFrontResults.Hypervolume,ParetoFrontResults.Pareto Front,ParetoFrontResults.Spacing,PopulationSize,ProblemSize,ReferencePoint,Seed,Selector.NumberOfSelectedSubScopes,Spacing,TestFunction,TopLayerPopulationSize,TopLayerSelector.NumberOfSelectedSubScopes
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 37",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[1;0;0][0.999877;0.0157074;0][0.999507;0.0314108;0][0.99889;0.0471066;0][0.998027;0.0627907;0][0.996917;0.0784593;0][...]],0.509423704,70,300096,05:28.0,1300,3,3,1.811096812,1330.998665,0.535175325,2.175818959,1329.187568,[[1;0;0][3.74915180455534E-33;7.26321451879906E-17;1.18621212377811][6.11265138391623E-17;3.05782976606021E-17;8.580102142749][...]],0.357818243,15,70,[11;11;11],80312613,200,0.346227713,DTLZ2,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 38",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[1;0;0][0.999877;0.0157074;0][0.999507;0.0314108;0][0.99889;0.0471066;0][0.998027;0.0627907;0][0.996917;0.0784593;0][...]],0.514770274,70,300096,05:15.9,1300,3,3,0.365727693,1330.999047,0.585255042,1.074166538,1330.63332,[[1;0;0][5.89109164803586E-17;2.93744247393632;0.832353050252936][3.74915180455534E-33;6.92340016312242E-17;1.13071439512172][...]],1.646565791,15,70,[11;11;11],1093544430,200,1.587134549,DTLZ2,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 39",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[1;0;0][0.999877;0.0157074;0][0.999507;0.0314108;0][0.99889;0.0471066;0][0.998027;0.0627907;0][0.996917;0.0784593;0][...]],0.373235911,70,300096,05:03.4,1300,3,3,0.74023652,1330.99969,0.398118306,1.22525628,1330.259453,[[1;0;0][0.063417732477146;5.09418252744459;0][5.87116318514746E-17;5.45482094110707E-17;3.13839748454141][...]],0.151750427,15,70,[11;11;11],551198681,200,0.156603789,DTLZ2,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 40",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[1;0;0][0.999877;0.0157074;0][0.999507;0.0314108;0][0.99889;0.0471066;0][0.998027;0.0627907;0][0.996917;0.0784593;0][...]],0.553108788,70,300096,04:58.1,1300,3,3,1.587576703,1330.998782,0.655302575,2.052794794,1329.411205,[[1;0;0][6.11837333318753E-17;1.23116633268641E-17;5.15562157699676][6.09112458516265E-17;4.07875645122557;0.418028861061284][...]],0.309119332,15,70,[11;11;11],661192199,200,0.270744941,DTLZ2,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 41",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[1;0;0][0.999877;0.0157074;0][0.999507;0.0314108;0][0.99889;0.0471066;0][0.998027;0.0627907;0][0.996917;0.0784593;0][...]],0.277320078,70,300096,05:16.6,1300,3,3,1.018790798,1330.999795,0.299275447,0.94621133,1329.981004,[[1;0;0][6.1043029581531E-17;3.36033295281798;0.26343121498675][3.74915180455534E-33;7.33455871670516E-17;1.19786390031568][...]],0.156220153,15,70,[11;11;11],1068504182,200,0.140356213,DTLZ2,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 42",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[1;0;0][0.999877;0.0157074;0][0.999507;0.0314108;0][0.99889;0.0471066;0][0.998027;0.0627907;0][0.996917;0.0784593;0][...]],0.263426195,70,300096,09:56.9,1300,3,3,0.366573794,1330.984412,0.280052859,0.837450972,1330.617839,[[1;0;0][6.11509872127461E-17;8.55168385472399E-18;2.74456841310276][3.74915180455534E-33;7.61492162102144E-17;1.24365214948508][...]],0.140171687,15,70,[11;11;11],627491262,200,0.145870063,DTLZ2,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 43",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[1;0;0][0.999877;0.0157074;0][0.999507;0.0314108;0][0.99889;0.0471066;0][0.998027;0.0627907;0][0.996917;0.0784593;0][...]],0.373859773,70,300096,05:13.9,1300,3,3,1.023467387,1330.999889,0.405421622,1.525643396,1329.976421,[[1;0;0][6.11196719178647E-17;1.10981693679402E-17;3.01635161525306][6.11780954945958E-17;4.74685719316531;0.196174888646393][...]],0.182422981,15,70,[11;11;11],1636668962,200,0.190093961,DTLZ2,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 44",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[1;0;0][0.999877;0.0157074;0][0.999507;0.0314108;0][0.99889;0.0471066;0][0.998027;0.0627907;0][0.996917;0.0784593;0][...]],0.349074506,70,300096,05:09.6,1300,3,3,0.755174603,1330.998946,0.378546518,1.039949964,1330.243772,[[1;0;0][0.251477151444432;0;3.67960084439641][6.12298838947472E-17;3.65278457505404;0.0137499483535855][...]],0.198919349,15,70,[11;11;11],589759142,200,0.21270778,DTLZ2,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 45",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[1;0;0][0.999877;0.0157074;0][0.999507;0.0314108;0][0.99889;0.0471066;0][0.998027;0.0627907;0][0.996917;0.0784593;0][...]],0.401934461,70,300096,06:21.7,1300,3,3,1.756927306,1330.994324,0.431893077,1.283554716,1329.237396,[[1;0;0][0.288227071712616;5.68867182549457;0][6.05225914945167E-17;2.38403401183149E-17;2.56826680026513][...]],0.361243264,15,70,[11;11;11],1835967300,200,0.337857863,DTLZ2,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 46",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[1;0;0][0.999877;0.0157074;0][0.999507;0.0314108;0][0.99889;0.0471066;0][0.998027;0.0627907;0][0.996917;0.0784593;0][...]],0.618128829,70,300096,06:17.9,1300,3,3,0.901760133,1330.997999,0.521456339,1.263068749,1330.096239,[[1;0;0][3.74915180455534E-33;7.19077347741547E-17;1.17438121319081][5.83888929193866E-17;5.3483779433701E-17;2.90103883052325][...]],1.035747405,15,70,[11;11;11],2118764055,200,1.00213067,DTLZ2,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 47",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[1;0;0][0.999877;0.0157074;0][0.999507;0.0314108;0][0.99889;0.0471066;0][0.998027;0.0627907;0][0.996917;0.0784593;0][...]],0.476445477,70,300096,06:07.8,1300,3,3,1.040339776,1330.997109,0.544184636,1.696990128,1329.95677,[[1;0;0][3.74915180455534E-33;7.28811283142636E-17;1.1902784611035][6.02243715835268E-17;4.97789405888002;0.913624786596614][...]],0.230139548,15,70,[11;11;11],926676933,200,0.247072052,DTLZ2,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 48",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[1;0;0][0.999877;0.0157074;0][0.999507;0.0314108;0][0.99889;0.0471066;0][0.998027;0.0627907;0][0.996917;0.0784593;0][...]],0.299814325,70,300096,05:16.7,1300,3,3,0.53509976,1330.999952,0.340502135,1.004233757,1330.464852,[[1;0;0][6.11370876731095E-17;3.09631296595362;0.171060944012423][3.74915180455534E-33;7.36145815840097E-17;1.20225705761261][...]],0.175167953,15,70,[11;11;11],1196537576,200,0.168364253,DTLZ2,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 49",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[1;0;0][0.999877;0.0157074;0][0.999507;0.0314108;0][0.99889;0.0471066;0][0.998027;0.0627907;0][0.996917;0.0784593;0][...]],0.24494137,70,300096,05:17.4,1300,3,3,0.379206129,1330.994775,0.266844454,0.766671384,1330.615569,[[1;0;0][6.12303176911189E-17;2.08922609714484;0][5.75135106431467E-17;5.3443516632018E-17;2.54392612932763][...]],0.119984171,15,70,[11;11;11],1241215450,200,0.126248614,DTLZ2,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300} Run 50",300,[300;600;1200],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=300}",[[1;0;0][0.999877;0.0157074;0][0.999507;0.0314108;0][0.99889;0.0471066;0][0.998027;0.0627907;0][0.996917;0.0784593;0][...]],0.497075865,70,300096,05:17.9,1300,3,3,1.593714814,1330.995851,0.556627529,1.677159005,1329.402136,[[1;0;0][6.08132372246611E-17;2.98952553868491E-17;4.19020159509055][6.12276919018767E-17;6.75408688707844;0.0625521563373015][...]],0.207111141,15,70,[11;11;11],1223942205,200,0.213595137,DTLZ2,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=150} Run 1",150,[150;300;600],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=150}",[[1;0;0][0.999877;0.0157074;0][0.999507;0.0314108;0][0.99889;0.0471066;0][0.998027;0.0627907;0][0.996917;0.0784593;0][...]],0.328346161,70,300141,05:02.8,1150,3,3,0.218863157,1330.999211,0.36659776,1.08241191,1330.780348,[[1;0;0][6.12269885609187E-17;3.61118651086774;0.0376586512272704][3.74915180455534E-33;6.70251299931147E-17;1.09463959228871][...]],0.165928497,15,70,[11;11;11],210288725,200,0.181026594,DTLZ2,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=150} Run 2",150,[150;300;600],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=150}",[[1;0;0][0.999877;0.0157074;0][0.999507;0.0314108;0][0.99889;0.0471066;0][0.998027;0.0627907;0][0.996917;0.0784593;0][...]],0.344923793,70,300141,04:50.2,1150,3,3,0.520592132,1330.982889,0.369530332,1.017489333,1330.462297,[[1;0;0][0.112989654995981;0;1.68627641680464][3.74915180455534E-33;7.29204509194878E-17;1.19092066919105][...]],0.500701197,15,70,[11;11;11],1252912340,200,0.496803207,DTLZ2,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=150} Run 3",150,[150;300;600],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=150}",[[1;0;0][0.999877;0.0157074;0][0.999507;0.0314108;0][0.99889;0.0471066;0][0.998027;0.0627907;0][0.996917;0.0784593;0][...]],0.538734027,70,300141,05:15.7,1150,3,3,0.542889362,1330.999965,0.577374038,2.065553212,1330.457076,[[1;0;0][3.74915180455534E-33;7.1798348261339E-17;1.17259473686763][6.12269177690639E-17;5.02884145134355;0.0529971178676528][...]],0.316533767,15,70,[11;11;11],1996374075,200,0.334134013,DTLZ2,20,200
"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=150} Run 4",150,[150;300;600],"ALPS with NSGA2 {NumberOfLayers=3, TopLayerPopulationSize=20, AgeGap=150}",[[1;0;0][0.999877;0.0157074;0][0.999507;0.0314108;0][0.99889;0.0471066;0][0.998027;0.0627907;0][0.996917;0.0784593;0][...]],0.492725166,70,300141,04:53.2,1150,3,3,0.179858798,1330.998483,0.45918924,1.089314849,1330.818624,[[1;0;0][6.09283101277707E-17;3.01457001340353;0.300522660128537][6.12303176911189E-17;0;7.94000233166177][...]],0.516713842,15,70,[11;11;11],493541297,200,0.509414673,DTLZ2,20,200
