, AgeGap, AgeLimits, Algorithm Name, BestKnownFront, Crowding, Encoding.ProblemSize, EvaluatedSolutions, Execution Time, Generations, NumberOfLayers, OpenLayers, ParetoFrontResults.Absolute Distance to BestKnownHypervolume, ParetoFrontResults.Best known hypervolume, ParetoFrontResults.Crowding, ParetoFrontResults.Generational Distance, ParetoFrontResults.Hypervolume, ParetoFrontResults.Pareto Front, ParetoFrontResults.Spacing, PopulationSize, ProblemSize, ReferencePoint, Seed, SelectedParents, Spacing, TestFunction
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8} Run 21, 300, [300;600;1200;2700;4800;7500;10800;14700], ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8}, , 0.012225383047767159, 35, 300025, 00:02:38.8233522, 9581, 8, 7, 2.3283064365386963E-10, 995006.25000000023, 0.021899374461988291, , 995006.25, [[0.25;0.25;0]], 0.0113165825544864, 6, 35, [100;100;100], 1286560828, 12, 0.0013759136870321372, DTLZ8
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8} Run 22, 300, [300;600;1200;2700;4800;7500;10800;14700], ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8}, , 0.0098537091938476172, 35, 300025, 00:02:16.6917830, 9581, 8, 7, 3.9870268665254116E-05, 995006.24999661173, 0.015168833489953581, , 995006.24995674146, [[0.250000000006263;0.250000059244199;0][0.250004362354349;0.250000004330422;0][0.250001415202369;0.250000041429536;0][...]], 0.00060655846462746247, 6, 35, [100;100;100], 1731795978, 12, 0.00052251524481486844, DTLZ8
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8} Run 23, 300, [300;600;1200;2700;4800;7500;10800;14700], ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8}, , 0.026956923600274567, 35, 300025, 00:02:35.1903984, 9581, 8, 7, 3.6806566640734673E-05, 995006.2499865737, 0.017636645095224994, , 995006.24994976714, [[0.250000001069683;0.250019146125949;0][0.250000020993167;0.250000017491063;0][0.250016549722966;0.25000000396619;0][...]], 0.034720499495688104, 6, 35, [100;100;100], 2008124677, 12, 4.5142564368186783E-05, DTLZ8
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8} Run 24, 300, [300;600;1200;2700;4800;7500;10800;14700], ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8}, , 0.012437783980774341, 35, 300025, 00:03:50.9640919, 9581, 8, 7, 6.1118043959140778E-08, 995006.249999034, 0.018517908321215144, , 995006.24999897287, [[0.250011836482239;0.25000000007028;0][0.250000038689141;0.250000028538979;0][0.250000017075255;0.250000137673591;0][...]], 0.018333287738136726, 6, 35, [100;100;100], 1796879534, 12, 0.010947457661561855, DTLZ8
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8} Run 25, 300, [300;600;1200;2700;4800;7500;10800;14700], ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8}, , ∞, 35, 300025, 00:03:44.5468590, 9581, 8, 7, 2.3283064365386963E-10, 995006.25000000023, ∞, , 995006.25, [[0.25;0.25;0]], 2.922163991051152E+153, 6, 35, [100;100;100], 1719898731, 12, 0.0055241305295021612, DTLZ8
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8} Run 26, 300, [300;600;1200;2700;4800;7500;10800;14700], ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8}, , 0.0041847878236753759, 35, 300025, 00:02:33.3528440, 9581, 8, 7, 6.6426582634449E-07, 995006.24999570113, 0.0099915493639020185, , 995006.24999503687, [[0.250000000108375;0.25000116270329;0][0.250000141744599;0.250000000389213;0][0.250000103271371;0.250000313987957;0][...]], 0.0078493458356256544, 6, 35, [100;100;100], 687017081, 12, 0.0064446780886780229, DTLZ8
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8} Run 27, 300, [300;600;1200;2700;4800;7500;10800;14700], ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8}, , 4.2802217496721805E+306, 35, 300025, 00:02:40.6389399, 9581, 8, 7, 2.3283064365386963E-10, 995006.24999777379, ∞, , 995006.24999777356, [[0.250013787411159;0.250000000214647;0][0.250000003988925;0.250000000591747;0][0.250000002375944;0.250000011208179;0][...]], 2.922163991051152E+153, 6, 35, [100;100;100], 1844153877, 12, 7.7265146368445382E-06, DTLZ8
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8} Run 28, 300, [300;600;1200;2700;4800;7500;10800;14700], ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8}, , 0.0034921984734264085, 35, 300025, 00:02:21.9865217, 9581, 8, 7, 0, 995006.24999945378, 0.012837354292331358, , 995006.24999945378, [[0.250000010085675;0.250000762023472;0][0.250000003148431;0.250161116731525;0][0.250000000025478;0.250177528534173;0][...]], 0.0025332022063817646, 6, 35, [100;100;100], 612142002, 12, 0.0021977331893307771, DTLZ8
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8} Run 29, 300, [300;600;1200;2700;4800;7500;10800;14700], ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8}, , 0.015581034434349942, 35, 300025, 00:02:40.4396506, 9581, 8, 7, 0, 995006.24999999767, 0.015987684242048609, , 995006.24999999767, [[0.250000000000247;0.25;0]], 0.0038025503557116091, 6, 35, [100;100;100], 573088001, 12, 0.002689678500179509, DTLZ8
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8} Run 30, 300, [300;600;1200;2700;4800;7500;10800;14700], ALPS with NSGA2 {AgeGap=300, NumberOfLayers=8}, , 0.010572413532998089, 35, 300025, 00:05:08.1128245, 9581, 8, 7, 2.3514614440500736E-05, 995006.24995177879, 0.000252686789429842, , 995006.24992826418, [[0.251957039772548;0.250000000279089;0][0.25000463898285;0.250000000356762;0][0.250982765459296;0.250000000283331;0][...]], 0.015919162735704952, 6, 35, [100;100;100], 1566450104, 12, 0.00091885820530100693, DTLZ8
