, Count, Minimum, Maximum, Average, Median, Standard Deviation, Variance, 25th Percentile, 75th Percentile, Avg. of Upper 25 %,  Avg. of Lower 25 %, Avg. of First 25 %, Avg. of Last 25 %, Slope, Intercept, Average Relative Error
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 10, 6957, 0, 1330.9934641697298, 807.31099390014606, 1258.6004111197317, 590.22677469667121, 348367.645568835, 10.126749576640814, 1320.6745030163586, 1329.6045422916461, 0.410439945584633, 0.93662734202774012, 1328.7850655440106, 0.26573971958018283, -116.9317507997298, 0.81771189079613615
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 11, 6957, 0, 1330.9785333531436, 941.47817501243571, 1303.7667821217449, 584.69714885679377, 341870.7558812637, 0, 1328.232341957859, 1329.7073731020544, 0, 0, 1329.435859892473, 0.23396974954430561, 127.73138609734087, 0.64592582688300015
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 12, 6957, 0, 1330.9954262145936, 823.71139558853656, 1324.5019792374546, 599.16930195311613, 359003.85240298451, 0, 1328.2048231841648, 1329.6154384724309, 0, 0.012296244948409736, 1329.1256148956966, 0.26451155098479812, -96.259778736591329, 0.78616798994233261
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 13, 6957, 0, 1330.9985215270938, 993.586270563033, 1326.8556052292563, 539.4932829055208, 291053.0023001763, 893.2422716520216, 1330.9554975474641, 1330.9698657809013, 88.0290138932613, 90.02559367185502, 1330.9658120865768, 0.21384137268333828, 249.84597637038257, 0.63377713264658886
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 14, 6957, 0, 1330.999412210841, 898.968012545975, 1307.2287803101833, 578.17099026594383, 334281.69398510217, 0, 1330.9682540212573, 1330.9770905590722, 0, 0, 1330.9730340773556, 0.24748588858105144, 38.21209206107801, 0.73911747290518082
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 15, 6957, 0, 1330.9900492867421, 878.75820234451669, 1325.1141358667746, 590.77068292435331, 349009.99980290682, 0, 1330.7740400597761, 1330.8582688768115, 0, 0, 1330.850408515503, 0.25420070485611274, -5.3518491450433885, 0.74686277183354477
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 16, 6957, 0, 1330.9475830627889, 921.378745236272, 1249.2767298420447, 529.28905309584866, 280146.90172710008, 419.37837971000027, 1328.2873918320222, 1329.7932347011142, 86.479701451459135, 108.42454553104692, 1329.7241200487649, 0.23127865229309855, 116.99159256087535, 0.77021230707691
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 17, 6957, 0, 1330.8706763860539, 726.30773737776087, 942.37714029606809, 617.43209728822887, 381222.39476174087, 0, 1323.3870325512114, 1325.3890459127956, 0, 0, 1323.94003895013, 0.27908977634884308, -244.36650476351531, 0.824203836693036
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 18, 6957, 0, 1330.7729289084493, 948.21655691261219, 1265.6815015351604, 551.77845962933122, 304459.46851091756, 340.00217322702861, 1317.0846277066003, 1321.36836192134, 7.460449974605746, 9.2457487635863416, 1319.1712268117085, 0.22252101670867583, 174.28846079983771, 0.65605125102693163
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 19, 6957, 0, 1330.9738493281168, 927.4362354738164, 1255.5044353468702, 550.01398755445507, 302515.38650555222, 30.419487241031881, 1305.3981624458963, 1320.6042557529991, 0.95159333157555881, 1.4559785397531082, 1318.5398302932342, 0.22734678675062367, 136.72411115514728, 0.689216004739642
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 20, 6957, 0, 1330.9913399620812, 1012.8030862957191, 1294.289633583981, 498.26484184391796, 248267.85261774456, 944.18161527730388, 1330.2782488650143, 1330.5249122909647, 211.64944966170896, 213.29209498739414, 1330.413553433119, 0.19788523852075957, 324.55822672051738, 0.63625541468163593
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 21, 6957, 0, 1330.991232917346, 761.592291476435, 906.94758825161716, 571.02647106220741, 326071.23065375793, 0, 1329.6489652539829, 1330.4628319219903, 0, 0.014580835731396088, 1330.4169086192558, 0.26654353805314923, -165.44613387241805, 0.87891932899133873
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 22, 6957, 0, 1330.9926620808783, 922.4778187638932, 1299.0030281398126, 534.89621481473364, 286113.96062312962, 474.5445414046153, 1328.7930692847749, 1330.4480440185723, 68.405289820565628, 76.843494731709725, 1330.3860523079604, 0.23348310414130483, 110.42358256043497, 0.76859410584985
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 23, 6957, 0, 1330.9994564356716, 931.57471873658449, 1291.8083748236791, 520.03527054867834, 270436.68261463707, 682.5454044105345, 1330.946739136315, 1330.9695706463478, 112.98457630412844, 127.12429421836107, 1330.9689959122338, 0.22635867045729566, 144.29926288611023, 0.76428238574112972
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 24, 6957, 0, 1330.8428709334835, 796.50987712589165, 1246.0771850845979, 597.008632600491, 356419.307399508, 0, 1304.4214306670801, 1313.93345213121, 0, 0, 1311.6566514207254, 0.26451419389150221, -123.47048922875308, 0.79188464605288877
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 25, 6957, 0, 1330.8427285394278, 936.41438413976869, 1311.4142343422277, 566.319065569661, 320717.284027694, 0, 1325.3875501044911, 1328.5928474849716, 0, 0.0570524029999196, 1327.9066486435797, 0.23206844682738625, 129.28032607411933, 0.67738411429254053
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 26, 6957, 0, 1330.99709148817, 887.36589372631579, 1300.209670329579, 546.87544265018732, 299072.74977383827, 259.26795436293537, 1329.4575332767936, 1330.4403332797906, 20.970846749031011, 23.982370220957872, 1330.2709730065696, 0.24282829809849735, 42.809072939742009, 0.79532920446354649
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 27, 6957, 0, 1330.995313983361, 888.95575905936391, 1327.1953000632855, 596.6424862314, 355982.25637638633, 0, 1330.7026715571017, 1330.8556028131466, 0, 0, 1330.81837255861, 0.25240278402867333, 11.098876207638114, 0.72191341478023441
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 28, 6957, 0, 1330.9788870950765, 847.41227680284612, 1270.5503048491846, 591.35624268280117, 349702.20575992, 77.784686513197258, 1317.4313124272458, 1327.2681426073741, 3.2032497480947013, 7.1311892614772967, 1326.310241263576, 0.25767870615911093, -48.794263218541687, 0.7659208152478213
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 29, 6957, 0, 1330.9141093656831, 930.76396156117642, 1225.6403209421949, 509.65605155901636, 259749.29089072673, 795.42756330573354, 1324.2539069106633, 1326.1074304226829, 109.4475102230157, 118.75359662434442, 1325.2949690732273, 0.22070224876782812, 163.16154034667022, 0.756457142139498
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 30, 6957, 0, 1330.8923602482116, 913.59873835261453, 1289.3706414293774, 565.81672833714936, 320148.57006615546, 40.806740850259636, 1321.3439603390984, 1324.6959667354424, 5.57183705281185, 7.0860746597053739, 1323.3674233971672, 0.23900636053463042, 82.3346164131699, 0.71976799704958072
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 31, 6957, 0, 1330.9746601836271, 844.53100800312325, 1292.5030709603814, 592.69285671232387, 351284.8223978153, 33.935647679944331, 1326.3728273779655, 1328.3752688799123, 2.0260608540336538, 5.1650789721769836, 1328.1889534634108, 0.26008381847248091, -60.040512644165347, 0.77677003029721514
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 32, 6957, 0, 1330.9952504258033, 960.14576284993257, 1318.3465304779136, 569.72606912346032, 324587.79383886984, 169.78879379200083, 1329.7769476458798, 1330.4480288423156, 14.79911237781358, 15.791217558502449, 1330.3432066110811, 0.22768517123296933, 168.25673730166523, 0.64426196208932729
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 33, 6957, 0, 1330.9963806294713, 805.912999337735, 1152.6087088639313, 556.82489778712647, 310053.96679564391, 259.985136875923, 1328.5882118134184, 1330.4942520666295, 21.747606181321231, 28.684909563361884, 1330.3967028670841, 0.2570997132089074, -88.27980320284496, 0.85998539168545007
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 34, 6957, 0, 1330.9102035046108, 683.79124097437864, 981.19202668506136, 614.69330298729858, 377847.85673743481, 0, 1319.1551055362584, 1326.0412399109566, 0, 0.03854766778270656, 1325.393940401633, 0.27934211273460585, -287.76062711658051, 0.83306913756952
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 35, 6957, 0, 1330.8395923009828, 942.0806581467566, 1263.3026796891581, 563.1109396632371, 317093.9303684138, 2.0869611757685926, 1323.580238746378, 1327.0561305223634, 0.014622605918103979, 0.082206370014163963, 1326.5683205934938, 0.22840781240962774, 147.67828658607129, 0.66368065855082381
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 36, 6957, 0, 1330.9428222123281, 850.66445206156857, 1308.7678330845597, 613.38406865919933, 376240.01568491332, 0, 1328.6238208244274, 1329.6310260237231, 0, 0, 1329.3203161706058, 0.26233316801207879, -61.73030628444144, 0.73784749260982085
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 37, 6957, 0, 1330.9298381290228, 768.26575610743987, 1107.2147396051416, 582.67435348653225, 339509.40221094841, 0, 1326.7985670036007, 1328.9674339028459, 0, 0, 1328.8745596705962, 0.26704278139865023, -160.50903759706569, 0.84729581504282314
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 38, 6957, 0, 1330.9008701409186, 846.1781997712136, 1258.6232267500732, 581.57139816413553, 338225.29116258741, 35.223416097130688, 1327.0041823933152, 1329.6966588331063, 2.6259618488353507, 4.3053656490169834, 1329.3476904483098, 0.2582880919098165, -52.147783891128142, 0.79566063186318414
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 39, 6957, 0, 1330.99996767256, 808.520090250915, 1271.4825268491004, 588.12314685365163, 345888.83586504194, 17.789678634085021, 1329.5348630508313, 1329.9706621953735, 0.53043869395041954, 1.0995869682316999, 1329.7446490794232, 0.26521658050169539, -113.90317673398158, 0.82033261681997149
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 40, 6957, 0, 1330.9979493053954, 799.66445493352046, 1304.7311102765041, 602.75711338786516, 363316.1377396718, 0, 1330.9477154159456, 1330.9676510276629, 0, 0, 1330.964529616097, 0.26934451334120135, -137.11576246717789, 0.80548370570247418
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 41, 6957, 0, 1330.9991827166803, 841.32897027447939, 1328.154102024042, 635.88801719828018, 404353.57041636022, 0, 1330.95386625338, 1330.974522648138, 0, 0, 1330.974438607589, 0.2666476989507971, -86.071726676392927, 0.70931571204067967
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 42, 6957, 0, 1330.9956820028044, 854.89803467122022, 1224.3001004396283, 583.77959010909024, 340798.60982793738, 0, 1329.6898895565332, 1330.8577827481145, 0, 0.00019197330816167013, 1330.8056041262705, 0.25586065315028089, -34.985316985456734, 0.77487986418276378
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 43, 6957, 0, 1330.9999306212876, 975.77190742652783, 1318.4790503215131, 561.46612073140193, 315244.2047291692, 478.36409031129187, 1325.5934292947873, 1327.6952693634269, 11.265979561352125, 12.362707116522129, 1327.198007705729, 0.2198233763909708, 211.22620433873135, 0.61833783146026744
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 44, 6957, 0, 1330.9996068845039, 889.11087823817934, 1328.6253239614437, 589.60919124500447, 347638.99840058829, 0, 1329.8421139202455, 1330.3148411106115, 0, 0, 1330.0868071676903, 0.25140440857240387, 14.726345223358635, 0.73340264171191571
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 45, 6957, 0, 1330.9787244507709, 899.72890976640463, 1325.4393137416057, 571.18091135144471, 326247.63349226688, 0, 1330.5084025869146, 1330.6405553116997, 0, 0.033773346244819168, 1330.57649281679, 0.24582328870770023, 44.75551164102319, 0.7471776295072845
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 46, 6957, 0, 1330.9999292920977, 833.20559994674863, 1215.0896700324811, 555.30242279074139, 308360.78075726726, 274.5785402317116, 1328.6347002212601, 1329.6470580221169, 37.949841279875272, 48.437338831276989, 1329.381637292955, 0.25338808596361218, -48.078163034694512, 0.83992097535687249
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 47, 6957, 0, 1330.9954105867332, 806.74966085517644, 1312.0313139128284, 619.87989286927393, 384251.08158362249, 0, 1329.6082487698577, 1330.8280261131822, 0, 0, 1330.7733138878061, 0.27146835065299496, -137.41726271594007, 0.77365705768388826
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 48, 6957, 0, 1330.9997861471606, 806.02339713001481, 1296.1625148586149, 592.76962655007333, 351375.8301603134, 0, 1330.0243475141267, 1330.2847547379436, 0, 0.1612452166728216, 1330.153963011358, 0.26732800346347307, -123.74339891594457, 0.82043127384816261
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 49, 6957, 0, 1330.9761571463418, 882.16477832014493, 1265.7754263067056, 529.00742758061392, 279848.8584354585, 538.09611894920772, 1314.064460777837, 1329.5127628438088, 53.373493632692806, 68.914672880819865, 1328.1330924336007, 0.23725626886674911, 56.987475201591565, 0.81140379521032724
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 50, 6957, 0, 1330.9561942006671, 913.64838263305489, 1187.9058402518735, 535.90674289547985, 287196.03708084195, 504.00873525697324, 1329.7581598487318, 1330.5033247641604, 27.211345450351175, 32.200422380913217, 1330.4837715807562, 0.22989117777414653, 114.0868663345733, 0.74232032061838882
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 1, 6331, 0, 1328.3888622617467, 590.2108144265959, 363.02265979196221, 522.39606035059273, 272897.64386982017, 39.6450902890285, 1151.2167582124459, 1243.2264630420618, 1.8086856750509108, 3.94292193889612, 1235.5422834605226, 0.27022843021731707, -265.06216721121268, 0.89391096464636832
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 2, 6331, 0, 1313.9075372876368, 592.31022862555812, 828.348320150717, 494.78497306306269, 244812.16956901568, 25.149851913100459, 1043.4469233518514, 1131.4430726406433, 6.5876436533502671, 14.709208390880212, 1096.850072228008, 0.24722400061596084, -190.15373332395791, 0.834027231563501
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 3, 6331, 0, 1330.3287325768667, 818.11578893831268, 1187.1201876290993, 544.13136148291233, 296078.9385492478, 248.73918943654655, 1278.2893825026188, 1296.365799630498, 34.722283024158536, 42.446000913455187, 1288.5722485670933, 0.26691043171061435, -26.65572742578172, 0.80381397775683006
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 4, 6331, 0, 1327.293915752181, 461.72401985437062, 308.06609170328522, 480.85642577430235, 231222.90220843712, 0, 952.9380869393525, 1149.8051871974189, 0, 0.00050371703620171251, 1132.5097281478425, 0.24769038566506149, -322.21605077554904, 0.88637893099346055
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 5, 6331, 0, 1179.0356208366927, 336.41596941946068, 204.65471828082002, 351.45945229011113, 123523.74660406489, 0, 715.216703389388, 844.44968400028915, 0, 0, 802.418363147594, 0.17402426919141198, -214.37084257135825, 0.81903253735424741
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 6, 6331, 0, 1225.625596058323, 373.68091447905937, 38.996741101349429, 424.57713916146656, 180265.74709853536, 2.70696176015411, 712.45184401455754, 1001.4863250026427, 0.16208595117392074, 2.7351180306901437, 989.92215648033994, 0.211294138501085, -295.06503387687468, 0.82735836048590872
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 7, 6331, 0, 1219.8668220510872, 283.47918618928338, 10.525104987538795, 397.32605228311172, 157867.99182288203, 0, 576.61819634602386, 936.515295095978, 0, 0, 932.81996396207342, 0.1845315723569235, -300.56324032037946, 0.720575105081154
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 8, 6331, 0, 1330.7293826207938, 841.37013750250821, 959.38993526759032, 417.52201533302571, 174324.63328775135, 677.01434083052663, 1165.3738898193019, 1254.8505928016825, 224.37354487248913, 243.57375165459823, 1246.4822181982363, 0.20657869123519143, 187.54857974312733, 0.81779463419237408
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 9, 6331, 0, 1329.417438136363, 618.68277642820942, 581.22235343833881, 428.16315633067467, 183323.68843904574, 311.40825737677619, 967.182800844718, 1187.9384822551845, 52.274998190264192, 63.733675149835307, 1171.1437121616952, 0.22656900087739509, -98.408111348746047, 0.93543661710968184
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 10, 6331, 0, 1271.9161638200162, 645.47889513055929, 607.40638206748963, 405.08511910169722, 164093.95371763624, 376.99681180997089, 1036.4294469838255, 1110.6671145531625, 83.790610695385766, 100.06494403375156, 1058.6424785443585, 0.20482241319749678, -2.7840426395180202, 0.854071739809119
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 11, 6331, 0, 1330.4727266886953, 448.13729002863397, 264.11160456373358, 510.78006227810539, 260896.27202082521, 0, 866.97713289414241, 1257.74219663164, 0, 0, 1250.6661966429144, 0.25428751491214813, -356.68269466831487, 0.827969188150164
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 12, 6331, 0, 1330.7565575159338, 893.63487095861672, 1224.8672111918731, 568.48383308170867, 323173.86847527203, 0, 1301.2001817272494, 1311.1288015275247, 0, 0, 1308.3675790248717, 0.25752368430417233, 78.572410135911241, 0.68553572330289647
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 13, 6331, 0, 1316.3298540867086, 424.63806620555044, 230.63504630217417, 447.611239475106, 200355.82170444069, 0, 871.868287788713, 1087.9105792826144, 0, 0.00040188000918229389, 1074.2081008072223, 0.22765323911155497, -295.88443558252106, 0.86412719963156126
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 14, 6331, 0, 1330.1084664115294, 950.36613019206754, 1228.7475966133013, 442.51663734452126, 195820.97432670253, 790.82397903091351, 1269.8427090615794, 1287.8905632439214, 292.471880559863, 316.63428363445752, 1267.637269549856, 0.20332486706927203, 306.84292591782162, 0.7052673203835268
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 15, 6331, 0, 1330.9713546068822, 888.408402252364, 1315.439711150658, 580.43288110730646, 336902.32947052852, 0, 1321.6991943206215, 1324.5650718339029, 0, 0, 1322.4804698144519, 0.27236255194185505, 26.380925356392822, 0.73556786738745128
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 16, 6331, 0, 1280.870423090779, 426.08701113334297, 438.47501655748692, 378.58135846693796, 143323.84497867219, 0, 787.9871292140574, 911.0174208619768, 0, 0.49859361786006678, 892.49714506588361, 0.19540461703175555, -192.36860177216334, 0.889985979899895
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 17, 6331, 0, 1325.6642470720672, 635.022525481553, 976.57286797193558, 530.35395486824393, 281275.31744438736, 0, 1106.3010152156994, 1171.9067707000224, 0, 0, 1134.0277466378361, 0.25911279120593894, -185.06945868524383, 0.79740334921966061
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 18, 6331, 0, 1326.7166235762757, 470.36843938018387, 36.193678618145853, 497.01522492665049, 247024.133808889, 0, 978.2624759046173, 1141.6420980243338, 0, 0.00061846357758722347, 1137.1566201924729, 0.25046121481218681, -322.34130550038742, 0.84834704996740884
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 19, 6331, 0, 1329.5356792447178, 862.31955796571128, 1182.546634447446, 541.25796770058253, 292960.18759936484, 17.306116554637828, 1240.0706322355404, 1265.1623922912722, 2.4254902628336179, 3.3883398404367329, 1242.2254894019825, 0.24302779679761202, 93.136581101269257, 0.67349638363956288
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 20, 6331, 0, 782.42808894165557, 179.97636923262945, 121.19200448269422, 193.72616067417641, 37529.825329556814, 0, 351.26865955711946, 457.4747764225836, 0, 0, 427.841360154238, 0.094094104955155536, -117.83147295043784, 0.78809806562251794
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 21, 6331, 0, 1212.9801473888347, 604.51557687073057, 811.35788140826821, 428.9125095778769, 183965.94087239236, 10.636719417803626, 959.99229048712186, 1028.2503573445106, 0.82498722882923836, 2.4414172072937985, 982.39624660823938, 0.20847654611988412, -55.3126915987026, 0.78923975748749942
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 22, 6331, 0, 1326.9378784925971, 689.94111237163906, 737.42345688593309, 399.84060661924212, 159872.51070164354, 492.5516560323311, 1009.4200720546706, 1172.3906716462411, 113.71898883388521, 128.82819926111497, 1168.9772426784916, 0.20453869269170946, 42.576150002378654, 0.874196634046964
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 23, 6331, 0, 980.64840927092132, 308.5443696775323, 341.62243669195874, 304.87839785589824, 92950.83747917939, 0, 594.20817897945381, 703.25272350477815, 0, 0, 669.50908593439021, 0.15120521706351944, -170.02014232850672, 0.82169797846373571
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 24, 6331, 0, 1329.366228354216, 896.46556083879932, 1258.5481739715581, 575.852513202547, 331606.11696168961, 0, 1281.1644721772293, 1296.3490813926912, 0, 0, 1286.1872137620037, 0.25355072951093632, 93.977501936685826, 0.64764820974643289
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 25, 6331, 0, 1288.4308804638547, 529.3700089443505, 619.61329240278894, 374.30393443850835, 140103.43533614714, 167.87411822919631, 806.30301179988828, 994.96495567520094, 27.136948985911818, 34.747655886389389, 951.55963121889556, 0.19369612862497654, -83.678238153700249, 0.8945921245855043
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 26, 6331, 0, 1326.8245228821111, 906.74915995758636, 964.01728851970392, 340.72649040997317, 116094.54126709752, 813.7830069525437, 1159.0217752827848, 1221.5348727391352, 453.61047738688535, 499.55003060977765, 1203.031421811909, 0.15114053832171803, 428.38935616934879, 0.65732795628092489
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 27, 6331, 0, 1035.8453671262716, 429.4807171708519, 500.39233121953845, 280.02821575168804, 78415.801617073943, 184.2457513803802, 660.40930616117214, 754.45609936319431, 31.22735423452599, 42.943762258045787, 713.03962838750044, 0.14091221565495157, -16.506445377069838, 0.8459129518150208
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 28, 6331, 0, 1325.5019415041927, 533.16614765495865, 33.939145417517885, 568.85950152073622, 323601.1324704205, 0.33367966364998219, 1182.2207466383054, 1256.9363176859681, 0.0016719752666293026, 1.04737992571048, 1251.5393740200388, 0.28178193828850229, -358.67368702815111, 0.8196873734537623
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 29, 6331, 0, 1330.8979352140925, 677.34053906527743, 677.68300404831791, 487.83053150060954, 237978.62746416719, 58.708603826746931, 1203.7199130380459, 1299.1472704250707, 13.525266168816637, 16.219238812159574, 1297.3667102970664, 0.25606405219375861, -133.10218612796859, 0.9204310186418273
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 30, 6331, 0, 1036.5687413172857, 58.462667122293993, 0, 160.68697832685709, 25820.305003815844, 0, 20.677890090087985, 227.22106631902355, 0, 0, 223.56983596625793, 0.04793452831627782, -93.250114998725309, 0.29728125242688119
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 31, 6331, 0, 1330.4629052669579, 812.29526277015532, 1268.1963867265456, 617.0633633585727, 380767.194399394, 0, 1319.3526095203256, 1322.9741178692022, 0, 0, 1320.1577228122412, 0.2934110826610411, -116.35081385203978, 0.75531042234162116
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 32, 6331, 0, 1329.441506498398, 692.52346104848266, 994.70326840518385, 558.78914444203542, 312245.30794626195, 43.253791019346394, 1234.6745754246554, 1287.2278359065792, 6.4648737188143031, 8.8308075313277019, 1275.1543619927522, 0.28579999951797175, -212.03353742589798, 0.87389750631072438
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 33, 6331, 0, 1330.719389642139, 423.72456557646342, 168.02130512588661, 506.56246114840638, 256605.52704473073, 0, 646.36259799636616, 1234.894288960736, 0, 0, 1226.3545892236668, 0.24756935489653994, -359.83244267108546, 0.79792070985109043
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 34, 6331, 0, 1208.9565173702058, 386.14864157037044, 27.07199739397732, 431.66771205230282, 186337.01362846984, 0, 852.8222332289738, 975.47496460437321, 0, 0.14781646400765155, 955.95584717635734, 0.21281845253943657, -287.42176071694627, 0.81199135365991926
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 35, 6331, 0, 1330.4651503055852, 839.55251503462307, 1227.2395182514051, 557.61774702604578, 310937.55179840315, 146.42378789268307, 1276.8384542248039, 1294.4203192920138, 29.599093134768868, 35.505295951242523, 1285.2457403133972, 0.26627312764848904, -3.2019339728446994, 0.76175178044296155
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 36, 6331, 0, 1330.1075241537958, 776.36835086874783, 883.24404218570749, 444.09010867365066, 197216.02462177485, 498.80108190553818, 1187.5481247990651, 1237.2226217432412, 113.68408330029642, 125.58088875080347, 1224.2905490885746, 0.22892577581584217, 51.818270411607386, 0.88772645560482055
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 37, 6331, 0, 1273.9303974846075, 712.130745822108, 838.8399735792475, 406.68622214020405, 165393.68327867138, 439.0352645023595, 1065.8102346613575, 1134.4839195612747, 110.50833934693857, 123.16241381636247, 1103.4605720477937, 0.20711682170872323, 56.606005113999004, 0.86645058809174313
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 38, 6331, 0, 1328.5787290462217, 829.60923231708273, 1156.8898466741123, 526.64194096460847, 277351.73398297012, 336.46147970587407, 1275.7559917755918, 1293.7811961366326, 43.215590247377328, 49.4921590702017, 1284.8722727234242, 0.26228100878067784, -0.510160473762653, 0.82858063490968592
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 39, 6331, 0, 1329.7160522550637, 616.69505671034335, 627.9024577363092, 492.891934681727, 242942.45927429583, 0, 1173.270419643469, 1235.7022064865528, 0, 0.00026368066700976336, 1219.5901648916931, 0.26025495389059622, -207.01187235339364, 0.93137925415883238
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 40, 6331, 0, 1327.8176797919205, 360.20067374205087, 26.131188425231269, 502.67546412485507, 252682.62223313848, 0, 1023.4880552877445, 1185.208388782579, 0, 0, 1181.010408032846, 0.23274239107994613, -376.42899402597857, 0.71615591283120716
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 41, 6331, 0, 1322.6151294825208, 467.69479641957457, 339.18586526470341, 442.47791262769931, 195786.70316336589, 0, 802.33931567057164, 1119.7724477242714, 0, 0, 1095.9116282111413, 0.22886371319642634, -256.65885584711475, 0.89372243477154889
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 42, 6331, 0, 1048.387625410433, 206.08262151231065, 0, 299.8182758030548, 89890.998505516633, 0, 513.99621297186172, 674.02492729714629, 0, 0, 660.947074090922, 0.13492032664572315, -220.94021232140312, 0.67650426197852676
