,AgeGap,AgeLimits,Algorithm Name,EvaluatedSolutions,Execution Time,Generations,NumberOfLayers,OpenLayers,ParetoFrontResults.Absolute Distance to BestKnownHypervolume,ParetoFrontResults.Best known hypervolume,ParetoFrontResults.Crowding,ParetoFrontResults.Generational Distance,ParetoFrontResults.Hypervolume,ParetoFrontResults.Pareto Front,ParetoFrontResults.Spacing,PopulationSize,Seed,SelectedParents
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 6",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,06:31.5,6385,3,3,14.85724052,1330.999867,68.1884759,268.2921248,1316.142626,[[1;0;0][6.12303169266449E-17;7.33409744644751E-18;757.9962803123][3.74915180455534E-33;2.45666485084855E-16;4.01217067538566][...]],66.68684985,16,2012979261,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 7",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16}",300000,06:34.1,6542,3,3,14.32909316,1330.999938,52.75277907,109.892823,1316.670845,[[1;0;0][3.74915180455534E-33;2.79933148301849E-16;4.57180623680566][6.12303176911189E-17;5.43574878980897;0][...]],109.5929926,16,942438545,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 16",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,12:54.6,9026,10,9,6.429324324,1330.956705,183.3556116,482.134582,1324.527381,[[1;0;0][6.12303175879117E-17;3.3583249808521E-18;944.646914886275][3.74915180455534E-33;1.28057444452408E-16;2.09140584731904][...]],85.90094772,5,258758502,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 5",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,11:51.9,7015,10,10,13.08897929,1330.956705,161.8749086,477.898672,1317.867726,[[1;0;0][3.74915180455534E-33;7.30993935122898E-17;1.19384312002177][6.12303176911189E-17;0;1.19384312002177][...]],122.7919073,5,2039397925,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 15",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,13:55.2,10982,10,8,8.556692678,1330.964151,131.3677384,287.3814935,1322.407459,[[1;0;0][6.12301905007912E-17;4.73930562971275E-18;37.9742884389314][6.12303176911189E-17;0;2.93869960262756][...]],119.1597657,5,966942266,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 7",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,06:26.0,6385,3,3,18.56669124,1330.972657,110.1998296,279.9753159,1312.405966,[[1;0;0][6.12298480562949E-17;2.72509950532466E-16;1136.33084893987][3.74915180455534E-33;4.51406281393014E-16;7.37226750431328][...]],94.65219088,16,1188835991,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 8",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16}",300000,06:32.8,6542,3,3,45.8012332,1330.998487,33.82054507,122.310983,1285.197253,[[1;0;0][6.12303176911189E-17;220.385473221487;0][3.74915180455534E-33;4.10809158211817E-16;6.70924427150903][...]],21.12713502,16,1675129463,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 5",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,11:11.2,5983,10,10,120.956705,1330.956705,189.2738826,863.8860632,1210,[[1;0;0][6.12285002468589E-17;972.790715435995;7.49534067003315][6.12286152766134E-17;4.93445142091012E-16;1080.71452065795][...]],103.2433926,5,1383560457,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 8",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,06:28.9,6385,3,3,117.3423112,1330.956705,87.05731665,305.724122,1213.614394,[[1;0;0][3.74915180455534E-33;1.11768373626308E-15;18.253763468962][6.12303171552031E-17;1.02189691318222E-18;126.142247496805][...]],46.89147126,16,1063904828,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 9",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16}",300000,06:33.5,6542,3,3,52.60288341,1330.998794,102.7244784,294.9591968,1278.395911,[[1;0;0][6.12303176889611E-17;1166.20196001063;0.00979056252428791][6.12299964959144E-17;3.1783900125682E-17;160.259940224517][...]],58.00291856,16,1764482434,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 6",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,11:52.0,7015,10,10,47.0209986,1330.956705,174.2363562,359.1760932,1283.935706,[[1;0;0][6.12303176911189E-17;27.9859901468442;0][6.12303176911189E-17;0;4.27857214807921][6.12268757668576E-17;7.42676934691771E-17;114.395023159629][...]],159.2523321,5,1173337290,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 17",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,12:52.6,9026,10,9,52.98889046,1330.99196,172.0623856,519.7875252,1278.00307,[[1;0;0][6.12303176911189E-17;466.552632909255;0][6.12303141547783E-17;1.39289173875314E-17;669.332745876507][...]],142.6610443,5,763939911,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 6",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,11:08.6,5983,10,10,120.956705,1330.956705,198.3508396,831.0863965,1210,[[1;0;0][6.12303176911189E-17;1168.36185032762;0][6.12303176911189E-17;0;36.4724251672469][3.74915180455534E-33;2.23321817995608E-15;36.4724251672469][...]],95.18865615,5,190695695,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 9",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,06:31.2,6385,3,3,11.01068493,1330.998846,113.0929749,307.9165262,1319.988161,[[1;0;0][3.74915180455534E-33;2.79624698874057E-16;4.56676870900206][6.12302898122451E-17;1.36846347073748E-17;234.205662910976][...]],155.650227,16,494594874,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 16",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,13:51.8,10982,10,8,1.568893453,1330.999689,159.9416574,234.3565296,1329.430796,[[1;0;0][6.12303176911189E-17;0;1.26152287489314][6.12303176911189E-17;1.25267884065325;0][6.12273848478084E-17;1.81846097178432E-17;30.3435577776554][...]],126.7220681,5,1161369853,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 10",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16}",300000,06:35.2,6542,3,3,6.835474865,1330.999911,48.07247074,162.7439612,1324.164436,[[1;0;0][3.74915180455534E-33;2.54275186796394E-16;4.15276608687718][6.12303176911189E-17;0;94.7678841210829][...]],24.87467433,16,2024044470,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 10",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,06:33.9,6385,3,3,42.27475433,1330.975721,67.47695168,225.0865448,1288.700967,[[1;0;0][6.12303160831426E-17;643.611380336132;0.147501107966546][3.74915180455534E-33;4.29936783323158E-16;7.02163241242692][...]],48.38971142,16,228973310,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 11",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16}",300000,06:39.9,6542,3,3,0.520360258,1330.999993,27.15209193,102.2718732,1330.479633,[[1;0;0][3.74915180455534E-33;1.25435315487716E-16;2.04858181727039][6.12303176905747E-17;1.47282046937859E-21;5.7056697514714][...]],16.94989416,16,350922523,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 7",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,11:58.4,7015,10,10,40.20695992,1330.956705,166.4451557,523.2214683,1290.749745,[[1;0;0][3.74915180455534E-33;2.24048718004769E-16;3.65911408683195][6.12303176911189E-17;0;3.65911408683195][...]],133.8364888,5,791162207,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 18",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,12:58.1,9026,10,9,88.20991931,1330.956705,135.0651886,289.3320762,1242.746786,[[1;0;0][6.12294000420505E-17;3.75257771261997E-16;1119.42436097276][3.74915180455534E-33;4.91252031959107E-16;8.02301948582509][...]],71.62224862,5,111364062,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 7",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,11:14.3,5983,10,10,120.956705,1330.956705,225.982667,985.8109833,1210,[[1;0;0][6.12303176911189E-17;0;34.1796251050307][3.74915180455534E-33;2.09282930374437E-15;34.1796251050307][...]],84.08873538,5,274552878,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 11",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,06:26.0,6385,3,3,73.32719617,1330.956705,84.79505323,244.8984099,1257.629509,[[1;0;0][3.74915180455534E-33;6.55038842175278E-16;10.6979494289034][6.12301990503126E-17;5.95649752054161E-17;494.169431109697][...]],68.9732643,16,1932030912,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 17",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,13:57.6,10982,10,8,27.87791954,1330.956705,102.6883022,291.8549622,1303.078785,[[1;0;0][6.12303176911189E-17;571.669483191145;0][6.12303176523875E-17;1.11118529593229E-18;510.219391174996][...]],125.1642688,5,174765121,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 12",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16}",300000,06:32.6,6542,3,3,8.109020398,1330.999879,45.54402764,129.5185901,1322.890858,[[1;0;0][0.054420958346656;0;201.430403956575][6.12303176911189E-17;105.179287763013;0][3.74915180455534E-33;1.29492546708069E-16;2.11484361981109][...]],24.21370284,16,1942617454,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 12",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,06:26.8,6385,3,3,65.41477936,1330.993571,110.5399026,394.2696879,1265.578791,[[1;0;0][6.12303176911189E-17;0;73.789167218145][6.12303094322434E-17;1222.33147332316;0.634864786994082][...]],50.62054037,16,684157981,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 8",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,11:47.8,7015,10,10,120.956705,1330.956705,149.6644543,625.9415214,1210,[[1;0;0][6.12284902851859E-17;5.58650813029563E-16;1180.94019863533][3.74915180455534E-33;7.10400574930393E-16;11.6021049982798][...]],63.04835591,5,172921055,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 13",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16}",300000,06:32.6,6542,3,3,115.6698997,1330.999671,75.32603473,228.2909602,1215.329771,[[1;0;0][6.12303176417942E-17;1.46314238947303E-18;595.327949722485][3.74915180455534E-33;7.46740608988928E-16;12.1956023935058][...]],59.44296806,16,904002222,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 8",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,11:08.1,5983,10,10,120.956705,1330.956705,183.3906088,722.3603277,1210,[[1;0;0][3.74915180455534E-33;2.09964892430069E-15;34.2910016389681][6.12303176911189E-17;0;34.2910016389681][...]],141.1062743,5,392256286,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 19",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,12:53.2,9026,10,9,16.7857776,1330.956705,135.1996384,475.8925467,1314.170927,[[1;0;0][3.74915180455534E-33;9.36772239529866E-17;1.52991569348944][6.12303176911189E-17;0;1.52991569348944][...]],74.71625136,5,407628480,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 13",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,06:27.7,6385,3,3,116.8910305,1330.956705,103.9838013,425.3623293,1214.065674,[[1;0;0][6.12303176911189E-17;0;148.157725804695][6.12290719593145E-17;877.404821950001;5.59694013049327][...]],60.52966166,16,250356369,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 14",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16}",300000,06:32.6,6542,3,3,75.92107611,1330.956705,58.71284369,268.5493309,1255.035629,[[1;0;0][6.12268821258815E-17;747.682067720543;7.92074592285357][6.12303175552941E-17;1.54093595896899E-18;377.830315121647][...]],20.03893415,16,590068526,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 18",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,13:53.0,10982,10,8,2.532998493,1330.956705,136.7139468,286.49771,1328.423706,[[1;0;0][6.12298680810524E-17;4.17961007786268E-17;178.123121638903][6.12303176911189E-17;0;1.58288901880683][...]],130.6019468,5,2055448129,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 14",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,06:28.0,6385,3,3,119.9405858,1330.956705,105.2910884,365.2632585,1211.016119,[[1;0;0][6.12303176911189E-17;0;675.836567179715][6.12298648869685E-17;1.86580716306193E-16;792.344605182017][...]],65.50024713,16,302329424,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 9",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,11:50.6,7015,10,10,1.190599875,1330.980189,228.4665688,460.1126583,1329.789589,[[1;0;0][6.1230317690642E-17;1.12478079172508E-19;465.459638579441][6.12303176911189E-17;0;1.10018682766422][...]],163.0896408,5,1841478586,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 9",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,11:10.5,5983,10,10,120.956705,1330.956705,155.4922307,759.3594942,1210,[[1;0;0][6.12303176911189E-17;0;31.8793437045628][3.74915180455534E-33;1.98625686855824E-15;32.4391076750258][...]],109.5077755,5,716823439,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 15",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16}",300000,06:33.4,6542,3,3,0.983067538,1330.956705,70.94147257,209.2748403,1329.973637,[[1;0;0][6.12242588202388E-17;31.545552514619;0.443810896811277][3.74915180455534E-33;4.65033342304175E-16;7.59482164783256][...]],43.46966001,16,731930768,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 20",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,12:55.8,9026,10,9,6.469332717,1330.995562,122.3913542,366.3940295,1324.52623,[[1;0;0][3.74915180455534E-33;1.23104624163189E-16;2.01051748227405][6.12303176911189E-17;0;2.01051748227405][...]],73.10931579,5,1964204741,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 15",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,06:28.1,6385,3,3,31.65485756,1330.994913,97.03893037,317.4274607,1299.340056,[[1;0;0][6.12303176911189E-17;0;213.35205102164][3.74915180455534E-33;4.26318589697834E-16;6.96254087474168][...]],86.25293358,16,259532323,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 16",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16}",300000,06:31.8,6542,3,3,107.3395912,1330.956705,38.06546817,166.0308013,1223.617114,[[1;0;0][3.74915180455534E-33;8.7146705082098E-16;14.2326070430855][6.12302838173369E-17;1.70732481655329E-17;265.085586611877][...]],10.48740386,16,277985125,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 19",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,13:48.9,10982,10,8,20.05978469,1330.956705,135.4223473,286.9946261,1310.89692,[[1;0;0][6.1230316638248E-17;3.05735575441834E-18;269.252761234508][6.12303176911189E-17;0;4.48364580669625][...]],126.6830346,5,684421053,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 1",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,06:23.0,6258,3,3,106.8165212,1330.956705,88.87971453,455.7742696,1224.140184,[[1;0;0][3.74915180455534E-33;9.49004400132576E-16;15.4989298752279][6.12297849010288E-17;1173.74361075023;4.89650143431028][...]],41.24427141,16,746554072,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 10",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,11:49.7,7015,10,10,19.56425973,1330.956705,174.0698912,486.9336911,1311.392445,[[1;0;0][6.12303176911189E-17;115.535276888826;0][6.12303082662556E-17;4.91248547488566E-17;1445.99074206846][...]],84.39633469,5,298762644,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 10",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,11:08.8,5983,10,10,120.956705,1330.956705,215.4297869,775.7596108,1210,[[1;0;0][6.12276194573567E-17;1174.93855383855;11.0306482589456][6.12280282954702E-17;7.35706196413689E-16;1389.47197831686][...]],99.62066175,5,956464395,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 16",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,06:25.0,6385,3,3,107.326918,1330.956705,85.5840099,324.1544503,1223.629787,[[1;0;0][6.12303176911189E-17;412.219202714778;0][3.74915180455534E-33;9.02371877137808E-16;14.737337828131][...]],34.69495611,16,1806497673,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 17",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16}",300000,05:58.4,6542,3,3,4.830625984,1330.999766,56.55883885,173.4644101,1326.16914,[[1;0;0][3.74915180455534E-33;1.61811946168818E-16;2.64267690043829][6.12303176911189E-17;5.07410767085281;0][...]],31.26683692,16,706402980,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 17",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,05:11.5,6385,3,3,120.956705,1330.956705,112.7035331,329.2917289,1210,[[1;0;0][6.12303176911189E-17;0;335.642448635152][6.11888315584041E-17;469.232484014591;17.2819229432415][...]],37.8130143,16,934622517,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 18",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16}",300000,05:20.6,6542,3,3,50.21184017,1330.993761,91.8104035,288.7397789,1280.781921,[[1;0;0][6.12248296552548E-17;2.68413412170014E-16;327.421519765267][3.74915180455534E-33;5.17114170227712E-16;8.44539420547081][...]],43.59532774,16,1440745535,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 11",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,09:07.3,5983,10,10,120.956705,1330.956705,164.2261742,725.7565046,1210,[[1;0;0][6.12302825219564E-17;554.104926050298;0.5938885500233][6.12303176911189E-17;0;37.7951540323018][...]],101.0428759,5,1017347502,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 20",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,11:45.8,10982,10,8,30.38276305,1330.956705,156.6525557,322.6555199,1300.573942,[[1;0;0][6.12303176911189E-17;0;2.76600528045725][3.74915180455534E-33;1.6936338205771E-16;2.76600528045725][...]],80.60110028,5,1149184547,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 11",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,09:43.4,7015,10,10,24.03210466,1330.956705,158.1630888,504.9064964,1306.9246,[[1;0;0][6.12299281917823E-17;605.612263383404;2.16013968397445][6.12303176911189E-17;0;2.18867269939482][...]],141.1638137,5,865371344,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 18",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,05:20.4,6385,3,3,16.99956571,1330.999645,117.182244,368.7151334,1314.000079,[[1;0;0][6.12302707651532E-17;6.66772815279748E-17;879.575461696521][6.12303028144028E-17;994.44477785874;0.693211932112328][...]],58.07177223,16,758586209,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 2",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,05:41.5,6258,3,3,117.5680375,1330.956705,145.6494883,530.0207638,1213.388667,[[1;0;0][6.12257303950833E-17;4.50911200959679E-17;60.1620352676443][6.12292286077301E-17;1384.08920568212;8.25528713865535][...]],49.42100002,16,1426541118,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 19",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16}",300000,05:25.1,6542,3,3,17.2670893,1330.966268,55.14289485,205.3313795,1313.699179,[[1;0;0][6.12303176911189E-17;0;71.8850129807223][6.12303176911189E-17;447.021831071442;0][3.74915180455534E-33;3.08734367450892E-16;5.04218137505552][...]],55.00472846,16,1409652281,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 19",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,05:21.8,6385,3,3,114.4095579,1330.956705,123.5408174,508.8320484,1216.547147,[[1;0;0][6.12303115869794E-17;1099.72762075491;0.491053861511257][3.74915180455534E-33;7.38241275399482E-16;12.0567931579842][...]],58.00632095,16,1925271461,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 3",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,05:17.9,6258,3,3,73.90847963,1330.956705,113.2104773,491.7215592,1257.048225,[[6.12302503504172E-17;1701.5439961093;2.52356271000852][1;0;0][3.74915180455534E-33;6.6356295389534E-16;10.8371633353715][...]],109.5159491,16,429583288,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 12",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,09:17.0,5983,10,10,120.956705,1330.956705,204.9654602,765.7429228,1210,[[1;0;0][6.12303176911189E-17;0;18.9480082436365][3.74915180455534E-33;1.1601925643718E-15;18.9480082436365][...]],96.95252915,5,1524885497,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 20",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16}",300000,05:27.1,6542,3,3,6.853641451,1330.999998,77.98587538,167.6718989,1324.146357,[[1;0;0][6.12301707052245E-17;1.69809307630361E-16;1265.68510129408][3.74915180455534E-33;2.31201958780344E-16;3.7759392323695][...]],115.935841,16,214387414,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 12",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,09:51.6,7015,10,10,42.19681795,1330.956705,164.8702054,489.7270696,1288.759887,[[1;0;0][6.12303176911189E-17;98.7421529610646;0][6.12303176911189E-17;0;3.84001027067511][3.74915180455534E-33;2.35125048810596E-16;3.84001027067511][...]],115.5158148,5,113664055,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 20",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,05:23.5,6385,3,3,35.33666713,1330.998676,53.23226195,187.3367272,1295.662009,[[1;0;0][6.12303036878556E-17;182.584793520306;0.123484102051264][6.12303176911189E-17;0;135.156819619717][...]],50.01243759,16,1383312775,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 4",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,05:10.3,6258,3,3,11.97207226,1330.99338,122.1368804,464.2487061,1319.021307,[[6.12303176911189E-17;0;950.470391335438][1;0;0][3.74915180455534E-33;2.86080763618744E-16;4.6722077298684][...]],61.84065656,16,293900183,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 1",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,04:50.9,5864,3,3,87.62783869,1330.956705,112.390533,504.191593,1243.328866,[[1;0;0][3.74915180455534E-33;8.17660642966962E-16;13.3538526958445][6.12303176911189E-17;0;121.167553380669][...]],97.60950016,16,1335414255,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 13",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,08:45.8,5983,10,10,120.956705,1330.956705,226.828206,753.5746109,1210,[[1;0;0][6.12077704865428E-17;1.32710469714718E-15;798.731043097441][6.12303176911189E-17;0;32.2729668221241][...]],121.7894195,5,611273226,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 2",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,04:30.8,5864,3,3,34.35552054,1330.996532,113.9520813,458.9302629,1296.641012,[[1;0;0][3.74915180455534E-33;6.22897170084203E-16;10.1730187523517][6.12303176911189E-17;248.767131749729;0][...]],87.96529227,16,491606431,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 5",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,04:49.3,6258,3,3,120.9566345,1330.956705,153.391326,626.1036383,1210.00007,[[6.12303176911189E-17;0;999.477991608304][1;0;0][6.12282083905499E-17;645.660037705898;5.35939916622942][...]],65.92884092,16,364840975,32
