,Count,Minimum,Maximum,Average,Median,Standard Deviation,Variance,25th Percentile,75th Percentile,Avg. of Upper 25 %, Avg. of Lower 25 %,Avg. of First 25 %,Avg. of Last 25 %,Slope,Intercept,Average Relative Error
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 64",5985,0,1210.00511,1204.945741,1210,78.04600013,6091.178137,1210,1210,1210.000173,1189.779412,1189.779424,1210.000033,0.005045809,1189.848679,0.012479006
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=3} Run 47",6957,0,1330.996374,1247.603367,1210.000003,66.89217223,4474.562705,1210,1315.861443,1324.791991,1203.73778,1203.737808,1322.098525,0.022913314,1167.910861,0.473315141
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 46",5985,0,1210.004449,1208.18051,1210,46.89041441,2198.710963,1210,1210,1210.000237,1202.720588,1202.720683,1210.000061,0.001821355,1202.731015,0.00450444
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=3} Run 48",6957,0,1330.997636,1231.129657,1210.00067,91.71294257,8411.263834,1210,1266.118532,1295.078763,1187.73433,1187.734383,1287.927462,0.0198215,1162.190478,0.18842433
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 66",5985,0,1210.117585,1201.306668,1210,102.2016898,10445.18541,1210,1210,1210.000272,1175.220588,1175.220668,1210.000158,0.008652591,1175.418115,0.021399116
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 65",5985,0,1210.004635,1206.15877,1210,68.07316449,4633.955724,1210,1210,1210.00016,1194.632353,1194.632358,1210.000041,0.003838687,1194.673419,0.009493648
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=3} Run 49",6957,0,1330.979489,1246.521577,1210.005525,75.1925722,5653.922915,1210,1296.658768,1313.839108,1198.867165,1198.868021,1310.3967,0.022463182,1168.394628,0.360012734
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 47",5985,0,1210.006646,1209.393535,1210,27.08578025,733.6394916,1210,1210,1210.000205,1207.573529,1207.57362,1210.000007,0.000607716,1207.575249,0.001502927
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 67",5985,0,1210.005469,1204.74364,1210,79.58494283,6333.763125,1210,1210,1210.00046,1188.970588,1188.970734,1210.000058,0.005246748,1189.045371,0.012975921
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=3} Run 50",6957,0,1330.971814,1263.860538,1278.941649,72.99735062,5328.613198,1210,1318.129137,1324.112455,1201.650374,1201.654206,1317.005236,0.024286993,1179.390375,0.446538078
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 66",5985,0,1210.003746,1203.328366,1210,89.60782748,8029.562746,1210,1210,1210.000181,1183.308824,1183.308855,1210.000035,0.006651525,1183.427003,0.016450163
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=300, NonDominatedElites=3} Run 51",6957,0,1330.998382,1249.952587,1240.117552,88.22604779,7783.835508,1210,1305.65284,1319.364952,1192.604945,1192.606906,1313.139325,0.024331249,1165.328502,0.306803529
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 48",5985,0,1210.013455,1198.626921,1210,116.2757077,13520.0402,1210,1210,1210.000257,1164.499824,1164.499884,1210.000162,0.011294116,1164.834925,0.02816736
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 68",5985,0,1210.002416,1205.35008,1210,74.87165241,5605.764335,1210,1210,1210.000152,1191.397059,1191.397103,1210.000064,0.004643703,1191.456122,0.011484539
