,Count,Minimum,Maximum,Average,Median,Standard Deviation,Variance,25th Percentile,75th Percentile,Avg. of Upper 25 %, Avg. of Lower 25 %,Avg. of First 25 %,Avg. of Last 25 %,Slope,Intercept,Average Relative Error
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 8",6545,992215.8372,995006.25,994957.0373,995006.25,297.9439826,88770.61676,995006.2499,995006.25,995006.25,994809.3693,994809.3693,995006.25,0.044004893,994813.0533,0.077882003
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 9",6545,0,995006.25,975785.7343,995006.25,136722.7741,18693116958,995006.25,995006.25,995006.25,918112.4388,918112.4388,995006.25,17.27803738,919251.996,0.057017937
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 10",6545,0,995006.25,993237.3886,995006.25,40759.08534,1661303038,995006.25,995006.25,995006.25,987929.7232,987929.7232,995006.25,1.615573338,987951.2326,0.005609303
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 11",6545,0,995006.25,981289.1931,995006.25,115878.7843,13427892652,995006.25,995006.25,995006.25,940129.6378,940129.6378,995006.25,12.40054871,940714.5977,0.040886351
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 12",6545,0,995006.25,993459.1553,995006.25,38865.98374,1510564692,995006.25,995006.25,995006.25,988816.9254,988816.9254,995006.25,1.415763314,988826.7777,0.004737469
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 13",6545,0,995006.25,988861.7244,995006.2495,77549.79191,6013970225,995006.2485,995006.25,995006.25,970424.3929,970424.3933,995006.2492,5.596380198,970550.3684,0.018593346
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 14",6545,0,995006.25,985799.5001,995006.25,94830.29833,8992785482,995006.25,995006.25,995006.25,958173.6227,958173.6227,995006.25,8.359448665,958447.384,0.027743768
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 15",6545,0,995006.25,992300.3528,995006.25,50645.55211,2564971948,995006.25,995006.25,995006.25,984181.0074,984181.0074,995006.25,2.469909126,984218.8102,0.008491487
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 16",6545,0,995006.25,984177.9629,995006.25,103074.3783,10624327455,995006.248,995006.25,995006.25,951686.4836,951686.4844,995006.25,9.817521806,952055.0315,0.032389684
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 17",6545,0,995006.25,972645.13,995006.2496,147443.0719,21739459455,995006.245,995006.25,995006.25,905548.1037,905548.1096,995006.2468,20.03833113,907079.7105,0.065944528
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 18",6545,990354.2825,995006.25,994952.9737,995006.25,337.6283245,113992.8855,995006.2476,995006.25,995006.25,994793.1126,994793.1305,995006.25,0.047741943,994796.7621,0.071388267
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 19",6545,0,995006.25,993429.8293,995006.25,38865.89918,1510558119,995006.25,995006.25,995006.25,988699.6038,988699.6038,995006.25,1.441431857,988713.4643,0.004910833
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 20",6545,0,995006.25,977790.4974,995006.25,129612.3119,16799351404,995006.2499,995006.25,995006.25,926132.7168,926132.7168,995006.25,15.5086246,927046.2778,0.051116188
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 21",6545,0,995006.25,985040.5822,995006.25,98664.50487,9734684521,995006.25,995006.25,995006.25,955137.4872,955137.4872,995006.25,9.041849212,955455.6516,0.029984516
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 22",6545,0,995006.25,989049.2116,995006.25,76582.32247,5864852115,995006.25,995006.25,995006.25,971174.4553,971174.4553,995006.25,5.42793703,971289.0017,0.017935643
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 23",6545,0,995006.25,992363.3059,995006.25,50646.53552,2565071561,995006.2339,995006.25,995006.25,984432.8634,984432.8642,995006.25,2.415219109,984460.7089,0.008119289
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 24",6545,0,995006.25,982327.0191,995006.25,111338.8767,12396345455,995006.25,995006.25,995006.25,944281.5762,944281.5762,995006.25,11.47369008,944785.1052,0.037915515
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 25",6545,0,995006.25,994081.7136,995006.2499,30115.05705,906916661.2,995006.2497,995006.25,995006.25,991307.5396,991307.5465,995006.25,0.846712547,991311.2702,0.002822338
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 26",6545,0,995006.25,992521.7566,995006.25,49138.37626,2414580021,995006.25,995006.25,995006.25,985066.7577,985066.7577,995006.25,2.270934771,985091.258,0.007625567
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 27",6545,0,995006.25,994218.3762,995006.25,27493.2959,755881319.6,995006.2465,995006.25,995006.25,991854.2748,991854.2763,995006.25,0.721339614,991858.153,0.002457708
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 28",6545,0,995006.25,992085.0856,995006.25,53535.29643,2866027964,995006.25,995006.25,995006.25,983319.807,983319.807,995006.25,2.669601832,983350.1484,0.008878037
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 29",6545,0,995006.25,994220.276,995006.25,27493.1044,755870789.7,995006.2471,995006.25,995006.25,991861.8737,991861.8747,995006.25,0.719555666,991865.8898,0.002445601
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 30",6545,0,995006.25,976262.8696,995006.25,135119.536,18257289016,995006.25,995006.25,995006.25,920021.2714,920021.2714,995006.25,16.85782392,921104.0697,0.055573934
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 31",6545,0,995006.25,993405.565,995006.25,38865.25322,1510507908,995006.25,995006.25,995006.25,988602.5316,988602.5316,995006.25,1.462502249,988620.2576,0.005055621
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 32",6545,0,995006.25,987025.6857,995006.25,88337.43311,7803502089,995006.25,995006.25,995006.25,963079.1145,963079.1145,995006.25,7.25500329,963287.3149,0.024081863
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 33",6545,0,995006.25,990243.1938,995006.2496,68318.00235,4667349445,995006.2484,995006.2498,995006.25,975951.1145,975951.1776,995006.2438,4.343895583,976029.9674,0.014434204
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 34",6545,0,995006.25,981273.3254,995006.25,115877.066,13427494420,995006.25,995006.25,995006.25,940066.1575,940066.1575,995006.25,12.4141449,940654.2433,0.040977272
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 35",6545,0,995006.25,977912.6688,995006.25,129043.8937,16652326503,995006.25,995006.25,995006.25,926621.477,926621.477,995006.25,15.39943292,927525.7243,0.05084391
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 36",6545,0,995006.25,993451.1413,995006.248,38865.49659,1510526825,995006.2386,995006.2491,995006.2498,988784.8743,988784.8787,995006.2491,1.422631675,988796.2904,0.004783667
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 37",6545,0,995006.25,992964.8851,995006.25,44302.60417,1962720736,995006.2495,995006.25,995006.25,986839.5428,986839.5428,995006.25,1.865727554,986860.2245,0.006332021
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 38",6545,0,995006.25,990862.7451,995006.25,63778.63775,4067714633,995006.25,995006.25,995006.25,978429.6979,978429.6979,995006.25,3.781945795,978488.2185,0.012554069
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 39",6545,0,995006.25,993753.6082,995006.2499,34767.9867,1208812900,995006.2496,995006.25,995006.25,989994.9172,989994.9174,995006.25,1.146044087,990003.7519,0.003879252
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 40",6545,989816.9536,995006.25,994949.8376,995006.25,401.0345238,160828.6893,995006.25,995006.25,995006.25,994780.5659,994780.5659,995006.25,0.050618185,994784.2149,0.056879271
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 41",6545,0,995006.25,993139.8547,995006.25,42568.19769,1812051455,995006.2499,995006.25,995006.25,987539.5279,987539.528,995006.25,1.706589505,987555.8938,0.005738416
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 42",6545,0,995006.25,994365.7296,995006.25,24592.41172,604786714.4,995006.25,995006.25,995006.25,992443.7768,992443.7768,995006.25,0.585863318,992448.7848,0.002026258
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 43",6545,0,995006.25,988892.9058,995006.2499,77551.50722,6014236272,995006.2398,995006.2499,995006.25,970549.1377,970549.9116,995006.25,5.569012743,970671.0961,0.018411126
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 44",6545,0,995006.25,981422.4356,995006.25,115240.2734,13280320615,995006.25,995006.25,995006.25,940662.6892,940662.6892,995006.25,12.28149564,941237.3818,0.040550701
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 45",6545,0,995006.25,985530.8372,995006.2494,96385.84526,9290231166,995006.2493,995006.2497,995006.2499,957098.8083,957098.8084,995006.2497,8.602300853,957384.1088,0.02843853
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 46",6545,0,995006.25,990821.5896,995006.25,63776.53151,4067445972,995006.2499,995006.25,995006.25,978265.0504,978265.0504,995006.25,3.817089902,978332.0714,0.012789318
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 47",6545,0,995006.25,984936.9801,995006.2499,99417.08568,9883756925,995006.2493,995006.25,995006.25,954723.016,954723.017,995006.2499,9.136759069,955041.5044,0.030155511
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 48",6545,0,995006.25,990721.9995,995006.25,64944.55145,4217794763,995006.25,995006.25,995006.25,977866.6294,977866.6294,995006.25,3.910216203,977927.7721,0.012942569
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 49",6545,0,995006.25,988705.8227,995006.25,78506.60414,6163286894,995006.2473,995006.25,995006.25,969800.691,969800.6921,995006.25,5.737151332,969933.8635,0.0190671
"ALPS with NSGA2 {NumberOfLayers=3, AgeGap=300, NonDominatedElites=3} Run 50",6545,0,995006.25,986750.9218,995006.25,90008.72673,8101570887,995006.25,995006.25,995006.25,961979.8911,961979.8911,995006.25,7.504319709,962196.7877,0.024817488
"ALPS with NSGA2 {NumberOfLayers=8, AgeGap=300, NonDominatedElites=1} Run 1",9583,0,996.6962674,913.1353105,982.9419314,189.4545491,35893.02617,950.332412,988.8880411,991.5515979,700.8457511,700.9837857,989.9677547,0.040496075,719.1186174,0.349689688
"ALPS with NSGA2 {NumberOfLayers=8, AgeGap=300, NonDominatedElites=1} Run 2",9583,0,999.5104848,867.1522984,970.9012022,241.4655614,58305.61735,888.271599,987.8981172,992.2674382,554.3107845,554.7244046,991.7460186,0.060372313,577.9085477,0.478445282
"ALPS with NSGA2 {NumberOfLayers=8, AgeGap=300, NonDominatedElites=1} Run 3",9583,0,999.435856,907.9870954,981.3768676,195.8553388,38359.31374,960.3489665,988.7229973,991.9408608,681.4342796,681.4635891,990.9612651,0.042860204,702.643857,0.366525918
