, AgeGap, AgeLimits, Algorithm Name, Crowding, EvaluatedSolutions, Execution Time, Generations, NumberOfLayers, OpenLayers, ParetoFrontResults.Absolute Distance to BestKnownHypervolume, ParetoFrontResults.Best known hypervolume, ParetoFrontResults.Crowding, ParetoFrontResults.Generational Distance, ParetoFrontResults.Hypervolume, ParetoFrontResults.Pareto Front, ParetoFrontResults.Spacing, PopulationSize, Seed, SelectedParents, Spacing
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 2, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 31.313712419252663, 300021, 00:31:11.9390741, 6633, 5, 5, 0.057434999791439623, 1330.997148294869, 31.313712419252653, 99.953561377953434, 1330.9397132950776, [[0;0.831687903952549;0][0;0;0.83177463390679][0.83174424267628;0;0][0.35823071661122;0.331452229816887;0.14208597435573][...]], 30.205682264237058, 10, 319951672, 20, 30.205682264237051
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 3, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 41.189512339667957, 300021, 00:35:54.0557471, 6633, 5, 5, 0.930569702405819, 1330.9988303136286, 41.862525143628979, 127.67258771319041, 1330.0682606112227, [[0;0;1.61261441533248][0;1.61256200841012;0][1.61245842131176;0;0][0.441443276733475;1.00747917007344;0.163681469347863][...]], 45.870560120089536, 10, 2062254259, 20, 44.557955404240673
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 4, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 34.826801751359461, 300021, 00:35:44.8176817, 6633, 5, 5, 0.019210534009744151, 1330.9992592631265, 35.920368654708085, 99.0736626755888, 1330.9800487291168, [[0;0.542800546457755;0][0;0;0.542793668868768][0.542792620001819;0;0][0.133577553137295;0.126014786883687;0.283200699767709][...]], 25.116195849067044, 10, 1320131049, 20, 19.563734644381665
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 5, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 32.226014946852892, 300021, 03:14:28.0816346, 6633, 5, 5, 0.26055213959034518, 1330.9984243316069, 33.615666418061679, 90.726770543027186, 1330.7378721920165, [[0;1.07195774311953;0][1.07195774311953;0;0][0;0;1.07195774312113][0.147982537495099;0.784739382631527;0.139235822994506][...]], 31.367337662430387, 10, 337576362, 20, 26.574690089703328
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 6, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 49.472179090939434, 300021, 04:19:28.4357428, 6633, 5, 5, 0.18407497404677997, 1330.9962507741054, 53.782441164607683, 145.67339290689083, 1330.8121758000586, [[0;0;1.05419947927753][1.05419947927753;0;0][0;1.05419947927753;0][0.265881008610983;0.439365397873025;0.348953072793521][...]], 46.826584592541856, 10, 17428836, 20, 39.994591580767441
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 7, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 47.776299236497728, 300021, 00:39:03.1033013, 6633, 5, 5, 0.8792857644994001, 1330.9785596611694, 45.907382839502183, 134.36336078265859, 1330.09927389667, [[0;0;1.45755900058556][0;1.45755900937462;0][1.45755900070937;0;0][0.399934835750324;0.595825721858862;0.461798444329782][...]], 34.274929576260575, 10, 28586076, 20, 33.480075913270682
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 8, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 40.015865810255711, 300021, 02:09:51.9238792, 6633, 5, 5, 2.1227297519260446, 1330.9700892845703, 40.015865810255704, 101.54864631001064, 1328.8473595326443, [[2.29159046278397;0;0][0;2.29160764552346;0][0;0;2.29160682237463][0.391699306282164;1.38443105982359;0.515468527016949][...]], 43.712130843989442, 10, 243549127, 20, 43.712130843989456
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 9, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 63.3391268985433, 300021, 00:28:19.4790924, 6633, 5, 5, 1.4699634558330672, 1330.9784186217496, 67.179310848256122, 154.19641523807354, 1329.5084551659165, [[0;1.94554466543969;0][1.93974936703106;0;0][0;0;1.93946349617057][0.565766262589448;0.433052617764569;0.941537959980527][...]], 62.518644405050907, 10, 195452165, 20, 51.752707818027837
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 10, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 58.089418317785928, 300021, 00:40:48.1456942, 6633, 5, 5, 0.38863962207665281, 1330.9887525578629, 58.089418317785935, 125.87647046176684, 1330.6001129357862, [[0;0;1.2969657336977][1.2969657336977;0;0][0;1.2969657336977;0][0.166978782399844;0.774288428054928;0.355698523242924][...]], 74.0690172545617, 10, 1703975269, 20, 74.0690172545617
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 11, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 51.442794971883778, 300021, 01:03:22.8161575, 6633, 5, 5, 3.9764860302193483, 1330.9225435676633, 57.100035018740407, 128.186555899467, 1326.9460575374439, [[0;0;2.92752496330194][0;2.92752496330194;0][2.92752496330194;0;0][0.324764134574893;2.33028404886217;0.272476779864875][...]], 54.823892627603861, 10, 1611543072, 20, 54.187445197895748
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 12, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 54.015282639918716, 300021, 00:33:53.4115918, 6633, 5, 5, 0.031625188238876945, 1330.9822452768851, 54.336108310708887, 153.77931540325343, 1330.9506200886462, [[0;0.764876263965341;0][0.743261328668609;0;0][0;0;0.710499944948772][0.0962437145601744;0.271605603107588;0.367849317667762][...]], 50.605417554812639, 10, 1444608805, 20, 48.13515015545957
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 13, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 41.316689273627119, 300021, 00:34:02.5208102, 6633, 5, 5, 3.3784317514869144, 1330.9908131813875, 43.896886711459992, 114.6516337982281, 1327.6123814299006, [[0;0;2.69983402400938][2.69985396606983;0;0][0;2.69983402404402;0][0.17427973745775;0.535148782172981;1.99042332725996][...]], 50.8170735867791, 10, 2125131484, 20, 50.403250007169852
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 14, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 67.153984552209749, 300021, 00:39:29.2228411, 6633, 5, 5, 1.0667636522898647, 1330.9440158468606, 70.2559311563512, 177.41258731976683, 1329.8772521945707, [[0;1.84520381872267;0][1.84520381011871;0;0][0;0;1.84520381011871][0.626252020855209;1.01167531501078;0.207276474252905][...]], 58.555657058322112, 10, 713602651, 20, 46.315218508896251
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 15, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 59.626306073082674, 300021, 01:07:05.8659503, 6633, 5, 5, 0.15092252996623756, 1330.9940078167338, 63.425736615078847, 169.65022553058989, 1330.8430852867675, [[0;0;1.14904348698747][0;1.14904348698747;0][1.14904348698747;0;0][0.120048783765231;0.379283117309577;0.649711585912658][...]], 53.044034985242909, 10, 897443631, 20, 53.189697943018793
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 16, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 54.914885612661372, 300021, 00:30:02.5508755, 6633, 5, 5, 0.22319479793441133, 1330.9900949551966, 67.83966879088598, 181.46849013859625, 1330.7669001572622, [[1.16781297307141;0;0][0;0;1.16781297307106][0;1.16781297295737;0][0.524367037168504;0.488841527370276;0.154604408428716][...]], 51.91806633757998, 10, 2130573684, 20, 45.374856814795415
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 17, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 48.245752895527119, 300021, 00:35:19.2957484, 6633, 5, 5, 0.93659729975934169, 1330.9474015226185, 47.449033611631712, 118.87382228748051, 1330.0108042228592, [[1.61785108154283;0;0][0;1.61785108154283;0][0;0;1.61785108154283][0.989848575196963;0.430024008401243;0.197978497944625][...]], 45.522672634289222, 10, 2076518850, 20, 43.465736184234288
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 18, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 39.311936215377045, 300021, 01:24:10.2992713, 6633, 5, 5, 6.9941675328627753, 1330.7628279839157, 40.224617261315849, 125.89391019316442, 1323.7686604510529, [[3.24503276772116;0;0][0;0;3.24503276772116][0;3.24503276772116;0][0.503852619024855;1.36700568947729;1.37417445921901][...]], 31.348068680415295, 10, 1651468076, 20, 32.417188358645646
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 19, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 40.046940264193594, 300021, 00:29:48.2380309, 6633, 5, 5, 0.91760056863950012, 1330.9908567270938, 46.026628050978772, 119.71501133683724, 1330.0732561584543, [[1.93229985428341;0;0][0;1.93513045685886;0][0;0;1.93506310049055][1.51383097604637;0.319346831052503;0.103190335530208][...]], 40.296610235460314, 10, 1942069185, 20, 41.032778888239719
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 20, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 46.086355635108582, 300021, 01:08:56.2891261, 6633, 5, 5, 0.093224153294841017, 1330.9950624281225, 47.777490743956967, 138.32113091177027, 1330.9018382748277, [[0.78171016982359;0;0][0;0;0.78171016982359][0;0.78171016982359;0][0.557790164012916;0.207874894129038;0.0160451116816362][...]], 47.236643630671246, 10, 1461989255, 20, 45.406628795933983
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 21, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 80.112023691173192, 300021, 00:38:49.2865706, 6633, 5, 5, 1.2903977484363622, 1330.9849780941372, 79.72417238370771, 154.53296392595877, 1329.6945803457008, [[0;1.05870473813561;0.814286487882919][0;0;1.8729688687885][0;1.87299117554637;0][1.87299049114681;0;0][...]], 95.56239069192992, 10, 687485013, 20, 59.672282863904222
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 22, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 37.041483285036108, 300021, 00:38:49.2498997, 6633, 5, 5, 0.73411751589674168, 1330.9774968925399, 40.754386220883738, 121.07047429054721, 1330.2433793766431, [[1.61915232003508;0;0][0;0;1.61511037331606][0;1.61571031047717;0][0.196128967929405;0.31305913493635;1.1058664106251][...]], 28.641272622530998, 10, 806765732, 20, 27.261146234127267
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 23, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 47.647732815077362, 300021, 01:24:37.3386185, 6633, 5, 5, 0.062728878272764632, 1330.9999454204094, 50.783412010516507, 130.20158742469036, 1330.9372165421366, [[0;0;0.710860283679537][0;0.71094810286737;0][0.71082864582862;0;0][0.0836104512838781;0.0962897329482904;0.531191315587647][...]], 64.960803935369711, 10, 1048856556, 20, 64.463831574393538
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 24, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 45.781708133583727, 300021, 00:27:04.7017591, 6633, 5, 5, 0.27692960933359245, 1330.9967489729081, 45.78170813358372, 124.90294272491083, 1330.7198193635745, [[1.09463558252801;0;0][0;1.09463558256514;0][0;0;1.09463558252801][0.512048409304875;0.121700569859494;0.460886603378921][...]], 39.206376053501039, 10, 997555652, 20, 39.206376053501032
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 25, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 64.4154817184219, 300021, 01:04:20.7306879, 6633, 5, 5, 0.012982615243345208, 1330.98769986256, 66.779248275613156, 174.57958169903628, 1330.9747172473167, [[0.548148283288896;0;0][0;0.548148305905471;0][0;0;0.548148953287708][0.366723886832277;0.132017130103094;0.0494073417868736][...]], 61.023246000181636, 10, 796844872, 20, 54.973847651701149
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 26, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 57.553697378283367, 300021, 00:35:30.3092873, 6633, 5, 5, 1.6134383914975388, 1330.8193823280658, 69.854244581691773, 147.46453226631581, 1329.2059439365682, [[0;0;2.3197943123976][2.28617034065134;0;0][0;2.28597216553662;0][1.73479115750078;0.529817404436264;0.0614878703814115][...]], 58.752425774714041, 10, 878666562, 20, 45.134381266500995
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 27, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 38.272282282871231, 300021, 00:27:18.5181064, 6633, 5, 5, 1.6388784080777441, 1330.9985617918421, 45.020094396216592, 131.74060497980278, 1329.3596833837644, [[2.16391814145719;0;0][0;0;2.16284637265264][0;2.1636940798989;0][0.462940825192449;1.07926227954759;0.621363970779234][...]], 34.373948581947865, 10, 621688838, 20, 29.80064452780034
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 28, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 48.084843268679911, 300021, 01:22:05.2698655, 6633, 5, 5, 0.30233886241785513, 1330.9919163555521, 48.091051235633635, 119.08952584312632, 1330.6895774931343, [[1.20080463662912;0;0][0;1.20080463266429;0][0;0;1.20080465144589][0.798242417418148;0.0433603484333378;0.359201886025877][...]], 31.159230126107719, 10, 1872713122, 20, 29.484442923048171
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 29, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 40.537041200057175, 300021, 00:38:30.1113457, 6633, 5, 5, 0, 1330.9984113576513, 41.302478897583221, 119.91338707539725, 1330.9984113576513, [[0;0;0.555294716349863][0.555294723070531;0;0][0;0.555294716349863;0][0.381532144596698;0.0917713684772189;0.0819912070029204][...]], 34.542713633288614, 10, 1401322294, 20, 34.311852328341033
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 30, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 55.1383404901567, 300021, 00:31:49.9303418, 6633, 5, 5, 0.22495689584752654, 1330.9844074853365, 59.1875947122332, 133.05226656955062, 1330.759450589489, [[0;0;1.07560951978157][1.07561383581923;0;0][0;1.07559995938128;0][0.544359594050315;0.508376126049232;0.0228723719412557][...]], 58.196430327433013, 10, 40744709, 20, 57.803464360937596
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 31, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 91.0189513260302, 300021, 01:11:50.1031538, 6633, 5, 5, 0.0654782087149215, 1330.97903138123, 93.445215543676724, 208.41469301135211, 1330.9135531725151, [[0;0;0.829128793953615][0;0.829128793953437;0][0.829129132713213;0;0][0.083558367182432;0.591862539516588;0.153707812584902][...]], 124.76704635337506, 10, 270163268, 20, 124.32580029764037
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 32, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 32.049033897848311, 300021, 01:10:56.0913388, 6633, 5, 5, 0.18880846258480233, 1330.8989852488182, 38.981994846380836, 139.77872015933872, 1330.7101767862334, [[1.12633361857678;0;0][0;0;1.12633365971791][0;1.12633581574278;0][0.111366845794835;0.0105296188830211;1.00443753986236][...]], 34.040990835627667, 10, 1948449158, 20, 24.394466262043732
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 33, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 72.787749707909654, 300021, 00:31:08.4513356, 6633, 5, 5, 1.6022286091395017, 1330.9859422350921, 73.62971591696774, 183.98187794204588, 1329.3837136259526, [[1.6598883871601;0;0][0;1.65973348919631;0][0;0;1.6597332571748][1.01775045703451;0.123359063361437;1.50954362323972][...]], 91.07011942515129, 10, 803233400, 20, 90.752865281325214
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 34, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 51.581743939973954, 300021, 00:31:54.1728258, 6633, 5, 5, 0.936721697243911, 1330.9927400165122, 59.008344170466422, 158.57357105487282, 1330.0560183192683, [[0;0;1.34385362568344][1.40839607155857;0;0][0;1.22318183991591;0][0.942515290617696;0;0.464223949110209][...]], 48.697735287682306, 10, 896548016, 20, 49.723423502766423
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 35, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 49.620977462000418, 300021, 00:56:18.5560202, 6633, 5, 5, 1.5511177087144006, 1330.9582513681439, 49.620977462000432, 143.72449801427362, 1329.4071336594295, [[1.90660595169919;0;0][0;1.90660572444755;0][0;0;1.90660572444347][1.32806696510493;0.28651462447671;0.292024670204086][...]], 44.726277188528428, 10, 284589691, 20, 44.726277188528428
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 36, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 49.104476011100658, 300021, 00:31:14.2437889, 6633, 5, 5, 2.5477838651702314, 1330.9665100727, 55.712022603737104, 139.65614899911955, 1328.4187262075297, [[0;0;2.06124175262917][2.06124175262917;0;0][0;2.06124175262917;0][0.130547736953042;0.900073139361544;1.03062087631459][...]], 54.89788734645866, 10, 1313768669, 20, 55.177611019524022
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 37, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 82.514482325290373, 300021, 00:34:47.4451971, 6633, 5, 5, 1.8225570586566846, 1330.9998364200294, 85.02894409902504, 199.15960586169692, 1329.1772793613727, [[0;0;2.15362361263881][0;2.15362361269903;0][2.15362361263881;0;0][0.741089087376914;0.675274585952487;0.737259939461288][...]], 71.473981318835072, 10, 662650797, 20, 70.450065487052555
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 38, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 57.537684751366108, 300021, 00:33:11.1544690, 6633, 5, 5, 0.39949410695658116, 1330.9942749163818, 58.556897132310795, 163.71141558738742, 1330.5947808094252, [[0;1.25728900975989;0][0;0;1.25721980150707][1.25721703827281;0;0][0.261577571611618;0.344173219989267;0.651486896848778][...]], 52.461433937282024, 10, 1701922951, 20, 47.132456304925746
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 39, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 67.195497567468465, 300021, 00:34:45.6653052, 6633, 5, 5, 3.3855427915739256, 1330.6816409702935, 65.752825192337184, 176.76027306502317, 1327.2960981787196, [[0;0;2.79751102784768][0;2.79751564619232;0][2.7974947031873;0;0][0.734602019490415;0.139474961912199;1.92342843636306][...]], 50.992969085242656, 10, 1611956478, 20, 47.421492649868846
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 40, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 37.959481147066739, 300021, 00:27:41.5375320, 6633, 5, 5, 0.66370975630184148, 1330.868132259925, 39.396432766112653, 103.70051395459474, 1330.2044225036232, [[1.65845482657662;0;0][0;0;1.65845161479236][0;1.65845482657662;0][0.320439165049652;0.732718276007294;0.605297458818015][...]], 39.413507024024732, 10, 1253608574, 20, 39.355593619011636
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 41, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 53.279266774894644, 300021, 00:56:22.1390666, 6633, 5, 5, 0.016238180016671322, 1330.9989124724921, 52.679761470755963, 151.80750103444535, 1330.9826742924754, [[0;0;0.53240141183749][0.532404651008555;0;0][0;0.532401210827082;0][0.155653958407335;0.103569556751175;0.27318122722744][...]], 48.017513699735773, 10, 1635414763, 20, 43.0366169413535
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 42, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 66.812571503577573, 300021, 00:38:52.4417663, 6633, 5, 5, 0.20316158156128949, 1330.9971481842713, 61.809530725440425, 184.50748934364651, 1330.79398660271, [[0;0;1.06530143051035][0;1.06530143051035;0][1.06530143051035;0;0][0.308195391413285;0.361410903457397;0.395695135639664][...]], 53.964910424510386, 10, 2137054143, 20, 40.287022325871064
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 43, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 42.905849978701156, 300021, 00:33:44.8124996, 6633, 5, 5, 0.02676462797808199, 1330.9997486074983, 44.649785291540084, 111.10571971796014, 1330.9729839795202, [[0.550237007532772;0;0][0;0.550240209056795;0][0;0;0.550235099174145][0.119189565554212;0.306490122134952;0.124559226918639][...]], 50.366669556203412, 10, 1259065191, 20, 49.389534156130644
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 44, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 34.728572449219506, 300021, 00:30:00.9623026, 6633, 5, 5, 0.022008333526855495, 1330.9992019752306, 36.002149368973328, 100.38437267166346, 1330.9771936417037, [[0;0;0.60486963317522][0;0.60486963317522;0][0.60486963317522;0;0][0.0640195381399284;0.0961457209652425;0.444704374070049][...]], 42.508101583268015, 10, 1041323998, 20, 42.516663493791206
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 45, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 40.316339375116023, 300021, 02:16:26.4722969, 6633, 5, 5, 0.027400026812301803, 1330.9993074837505, 44.872297561176595, 125.59891389643485, 1330.9719074569382, [[0;0.510812652647196;0][0.510809691281466;0;0][0;0;0.510782847064839][0.351857924827601;0.0600039437154842;0.0989420101456627][...]], 34.910113163262089, 10, 1010971689, 20, 35.841555861766579
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 46, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 55.418096432021422, 300021, 00:33:23.8706548, 6633, 5, 5, 1.0708714539528046, 1330.9715266500607, 55.492357978868284, 139.41773948542942, 1329.9006551961079, [[0;1.74438375238114;0][0;0;1.74438375228593][1.74438375233442;0;0][0.239235823381547;1.15705765405441;0.348090274871815][...]], 57.811617800227744, 10, 1137187435, 20, 52.813451039322317
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 47, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 54.377401440491155, 300021, 00:28:36.2907641, 6633, 5, 5, 0.01897724846685378, 1330.9985384790509, 60.726167768309246, 178.3040600667976, 1330.9795612305841, [[0.508899623096426;0;0][0;0.508899669670015;0][0;0;0.508899623351866][0.187656563333057;0.158319966196333;0.162923102028889][...]], 49.865337970198581, 10, 766552418, 20, 33.773281211531682
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 48, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 43.308603858802627, 300021, 00:34:05.8059171, 6633, 5, 5, 0.76137810539103157, 1330.9513911494032, 47.706370728363119, 122.96011499704871, 1330.1900130440122, [[1.59435275097844;0;0][0;1.59435275097844;0][0;0;1.5963782817246][0.365068095873515;0.494700007429484;0.737175357890157][...]], 43.812984491094227, 10, 1877349598, 20, 43.339008517865743
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 49, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 81.4617255218105, 300021, 00:38:49.5256673, 6633, 5, 5, 2.3075062404416258, 1330.8890570012175, 99.383024350640909, 174.65894321361066, 1328.5815507607758, [[0;2.63336382986018;0][2.63336382986018;0;0][0;0;2.63336382986018][0.198587326459456;0.670422737394403;1.76435376600632][...]], 75.175139748010082, 10, 1768394945, 20, 72.418019379097984
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5} Run 50, 200, [200;400;800;1800;3200], ALPS with NSGA2 {AgeGap=200, NumberOfLayers=5}, 52.976191654809043, 300021, 02:42:02.6922769, 6633, 5, 5, 0.64067286699332726, 1330.9668620728205, 62.664853980045528, 131.75609740927948, 1330.3261892058272, [[0;0;1.49676132825159][1.49675777810795;0;0][0;1.50263074552842;0][0.611816143619997;0.716698291016016;0.174384574547432][...]], 59.567410522444725, 10, 1603943614, 20, 44.664085850816086
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 1, 300, [300;600;1200;2700;4800], ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}, 66.60259801949779, 300021, 00:37:58.1230874, 6955, 5, 5, 0.062049878191828611, 1330.9890103654013, 66.602598019497762, 133.96168123046971, 1330.9269604872095, [[0;0.776438525553324;0][0.776438529668077;0;0][0;0;0.776438525551903][0.358361253346203;0.407757101975573;0.0103202889778051][...]], 68.343008780448727, 10, 1396238873, 20, 68.343008780448727
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 2, 300, [300;600;1200;2700;4800], ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}, 39.029303880512934, 300021, 00:34:49.6034979, 6955, 5, 5, 0.035028922147375852, 1330.9766374774404, 42.373171974175357, 120.20726387526878, 1330.941608555293, [[0;0.632112705300536;0][0;0;0.632112687498953][0.632112704080001;0;0][0.00652318152260933;0.311873423200453;0.31371618796375][...]], 27.992249495429633, 10, 1306755894, 20, 26.910316986794463
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 3, 300, [300;600;1200;2700;4800], ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}, 50.698929435398618, 300021, 00:33:53.5891679, 6955, 5, 5, 1.2881860752843295, 1330.97931247767, 52.630971169638038, 148.97248716132734, 1329.6911264023856, [[0;2.23789612882782;0][2.23789613390714;0;0][0;0;2.23789612882427][0.343239838643363;0.299177063831703;1.59551431245886][...]], 49.425512287449791, 10, 1499521027, 20, 49.489344318660706
