,AgeGap,AgeLimits,Algorithm Name,EvaluatedSolutions,Execution Time,Generations,NumberOfLayers,OpenLayers,ParetoFrontResults.Absolute Distance to BestKnownHypervolume,ParetoFrontResults.Crowding,ParetoFrontResults.Generational Distance,ParetoFrontResults.Hypervolume,ParetoFrontResults.Pareto Front,ParetoFrontResults.Spacing,PopulationSize,Seed,SelectedParents
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 16",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:45.0,5784,5,5,7.327689746,0.052409772,0.365722692,113.3389769,[[0;1][1;0.684895474996371][0.576287440334346;0.762543083410466][0.857966637720488;0.708129743293292][...]],0.046107106,10,1490076470,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 16",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:47.2,6135,5,5,6.38084094,0.059809551,0.410193486,114.2858257,[[0;1][1;0.59588815511045][0.761933032384777;0.644142280905135][0.552439544670516;0.693527668086124][0.278584946620536;0.782365512965653][...]],0.044966717,10,911229479,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 16",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,00:47.6,6471,5,5,5.231030169,0.047686699,0.353594312,115.4356365,[[0;1][1;0.487346413813067][0.39046198849394;0.679658723973686][0.814966015318217;0.537200278746572][0.225737739596282;0.756461226980592][...]],0.050482315,10,2102069069,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 17",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,00:48.4,6955,5,5,4.942120437,0.046482809,0.362905994,115.7245462,[[0;1][1;0.460302786843226][0.318410511712243;0.695460328694715][0.128250038627509;0.806723558769528][...]],0.045813853,10,2055863114,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 17",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:44.8,5784,5,5,7.323042828,0.05622653,0.344369529,113.3436238,[[0;1][1;0.684764577888696][0.12726053215227;0.887544193905492][0.840934221776262;0.710921821549761][0.298273942049382;0.827835963976248][...]],0.04036649,10,1979606773,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 17",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:47.1,6135,5,5,6.442323077,0.045587018,0.360998014,114.2243436,[[0;1][1;0.601091703336682][0.162112950563717;0.839394115306076][0.329433399608671;0.771040931633529][...]],0.037946483,10,1145466288,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 17",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,00:48.1,6471,5,5,5.722591099,0.061877616,0.330220177,114.9440756,[[0;1][1;0.533752838535948][0.844552784415289;0.571520942674583][0.575163863659336;0.646400227090685][...]],0.039328121,10,1044761717,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 18",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,00:49.4,6955,5,5,4.678788078,0.056072485,0.325533998,115.9878786,[[0;1][1;0.435446706515073][0.174749118720975;0.764351673904644][0.288462505193882;0.697229948067234][...]],0.044671371,10,579120818,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 18",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:45.3,5784,5,5,6.516423258,0.06020316,0.375859025,114.1502434,[[0;1][1;0.608838895907093][0.256913789002462;0.801733484002929][0.117935757467774;0.86566930308495][0.805501352354283;0.648936029203562][...]],0.04853342,10,1162160676,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 18",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:47.1,6135,5,5,6.121203214,0.051465224,0.388183835,114.5454635,[[0;1][1;0.571135225862535][0.352928802068404;0.745220849600071][0.216866666005597;0.800282781894502][...]],0.041332043,10,2088989856,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 18",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,00:47.9,6471,5,5,4.847127347,0.050653591,0.356728048,115.8195393,[[0;1][1;0.45050776806163][0.821917753933086;0.501832137520293][0.557689874888165;0.589646653437021][0.355525523727042;0.672359950330008][...]],0.04844951,10,179071952,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 19",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:45.1,5784,5,5,6.922828443,0.052000151,0.43062974,113.7438382,[[0;1][1;0.646826569613988][0.115413400402936;0.880031172170818][0.228127406398446;0.831335134514784][...]],0.04486704,10,207787865,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 19",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,00:48.8,6955,5,5,3.797082225,0.042524568,0.338154924,116.8695844,[[0;1][1;0.351431025197411][0.597629079488428;0.49881981738279][0.851787655395779;0.401051306923271][0.282311542210609;0.655574439218974][...]],0.041693841,10,1725776271,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 19",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:48.1,6135,5,5,6.712310311,0.050973173,0.39892099,113.9543564,[[0;1][1;0.627398488969984][0.747815624248867;0.677788096711568][0.122656797264641;0.869511093523914][...]],0.038877442,10,1681704512,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 19",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,00:50.2,6471,5,5,4.764012282,0.047987847,0.379030197,115.9026544,[[0;1][1;0.443679832605365][0.0994947717442894;0.824554121548405][0.185127448679161;0.76064353892829][...]],0.037490753,10,1864086637,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 20",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:49.0,5784,5,5,7.495157455,0.054360623,0.369853191,113.1715092,[[0;1][1;0.700702898040924][0.844826299850466;0.72490278683085][0.589984308456531;0.770108781632024][0.244313592286002;0.849881908651131][...]],0.0397741,10,228533016,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 20",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,00:52.8,6955,5,5,4.590825585,0.052504657,0.390824395,116.0758411,[[0;1][1;0.426404181668776][0.735070047005457;0.508477509767423][0.529042089470439;0.583188302830961][...]],0.042198645,10,1567637986,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 20",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:51.1,6135,5,5,6.18243659,0.049851775,0.387834096,114.4842301,[[0;1][1;0.576811622216397][0.483158237756596;0.705843515732728][0.705925364977888;0.644439813371732][...]],0.046391535,10,1459004263,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 20",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,00:50.5,6471,5,5,5.143684784,0.050530208,0.346867758,115.5229819,[[0;1][1;0.478493216838686][0.589688796107709;0.599529272667968][0.305517593658258;0.711744812890357][...]],0.03488065,10,2120314783,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 1",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:03.7,10982,10,8,6.037577273,0.106523188,0.434982509,114.6290894,[[0;1][1;0.555298602029009][0.603057473451322;0.749063508041388][0.316146517999189;0.768911494092417][...]],0.025834381,5,735694777,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 1",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,01:00.3,9026,10,9,5.710976707,0.071954127,0.458382583,114.95569,[[0;1][1;0.527485218072408][0.740080091801265;0.593543258982235][0.430509854450439;0.710695525735597][...]],0.053272744,5,727547377,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 1",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:58.1,7015,10,10,5.230712813,0.066895453,0.493637286,115.4359539,[[0;1][1;0.484116230611051][0.673423306835142;0.576736062744197][0.406098008417827;0.671308829877046][...]],0.080723716,5,91997498,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 1",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:54.5,5983,10,10,8.088773605,0.056351725,0.43762998,112.5778931,[[0;1][1;0.754417947242955][0.651003574939936;0.801852630184381][0.321424848838009;0.860768869525952][...]],0.037938572,5,72160167,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 2",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,01:04.2,9026,10,9,4.05021915,0.073342671,0.492155842,116.6164475,[[0;1][1;0.361267388408644][0.472346130873223;0.607367527499082][0.420723688678258;0.858576819772344][...]],0.088552669,5,198216765,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 2",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:08.3,10982,10,8,5.939809895,0.092087912,0.466666272,114.7268568,[[0;1][1;0.551293107278437][0.380152970956175;0.723766513223195][0.722753061226407;0.618532352730588][...]],0.050359606,5,2138895301,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 2",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,01:01.9,7015,10,10,5.890166394,0.062750268,0.435840567,114.7765003,[[0;1][1;0.544851308252905][0.693873890077281;0.624591809018144][0.387747780154563;0.719413596156072][...]],0.057002227,5,1305281013,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 2",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:57.7,5983,10,10,8.34622802,0.053111781,0.493796802,112.3204386,[[0;1][1;0.775696304846164][0.680111394564286;0.83377714291844][0.656045482128398;0.914636552142522][0.597889789624874;0.925488182360604][...]],0.02650017,5,873902900,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 3",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,01:03.1,9026,10,9,5.945008864,0.07102157,0.415204934,114.7216578,[[0;1][1;0.550263942940902][0.392391309843033;0.722391044769229][0.685198995533979;0.62772311885314][0.188437214779748;0.882117498102184][...]],0.03943375,5,1742534971,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 3",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:06.5,10982,10,8,6.023172967,0.075352075,0.436852322,114.6434937,[[0;1][1;0.557614660734969][0.552343581809255;0.672103383227248][0.422771897710835;0.764385110694483][...]],0.040877274,5,1692327696,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 3",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:53.8,5983,10,10,7.87983609,0.069538129,0.48413269,112.7868306,[[0;1][1;0.732777280854784][0.408912823649441;0.828807003969588][0.358843755614221;0.943127225075537][...]],0.037615183,5,1195534476,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 3",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:57.5,7015,10,10,6.888670164,0.072158336,0.500547087,113.7779965,[[0;1][1;0.639659412384226][0.699581902174819;0.698607482998638][0.202357901125679;0.837903638881544][...]],0.044721254,5,1978181153,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 4",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:59.2,9026,10,9,5.999796394,0.077427212,0.398790391,114.6668703,[[0;1][1;0.554514317455273][0.636218232111154;0.644757423830599][0.479004809673266;0.750396787999596][...]],0.042521026,5,997285902,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 4",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:02.5,10982,10,8,5.681176954,0.073875503,0.389801403,114.9854897,[[0;1][1;0.526717848453865][0.564562204687058;0.644381368909261][0.129124409374116;0.829924937084482][...]],0.053103507,5,2027294514,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 4",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:52.2,5983,10,10,7.724555207,0.058540013,0.431202088,112.9421115,[[0;1][1;0.71874177429431][0.632787554908621;0.776265361406153][0.310592250946594;0.878404352634352][0.309842182066792;0.953745200830972][...]],0.037009413,5,1140904927,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 4",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:55.8,7015,10,10,5.495254639,0.065178674,0.445362721,115.171412,[[0;1][1;0.507568581316916][0.619154837738823;0.612523480703561][0.238309675477647;0.759609892246098][...]],0.062639244,5,1900438904,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 5",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:58.8,9026,10,9,5.355186388,0.058132149,0.46558727,115.3114803,[[0;1][1;0.485284437660346][0.612863025333764;0.749891636238372][0.991425613072418;0.610147136612666][...]],0.035017237,5,1252364436,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 5",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:52.1,5983,10,10,8.343205269,0.066120058,0.500491932,112.3234614,[[0;1][1;0.778737831543186][0.271352428322422;0.897552487190884][0.641031111883984;0.819108106609498][...]],0.029773955,5,2060573650,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 5",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:54.9,7015,10,10,5.410845578,0.056713744,0.468604875,115.2558211,[[0;1][1;0.499299032255133][0.595999043337688;0.61351253772162][0.211288738828956;0.770130799815449][0.151078599527401;0.9296288514245][...]],0.064823578,5,431008515,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 5",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:02.3,10982,10,8,7.422600526,0.063419023,0.435466456,113.2440661,[[0;1][1;0.689376914636925][0.698814087353912;0.800691430515207][0.140568514142042;0.897324717703657][...]],0.033997008,5,1587337065,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 6",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:52.0,5983,10,10,8.298069534,0.050715173,0.496514269,112.3685971,[[0;1][1;0.771819056754344][0.703391276067447;0.83718632599691][0.47471943676196;0.904694535919334][0.217590425022764;0.941999101209476][...]],0.035577548,5,1578119910,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 6",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:58.4,9026,10,9,6.445265023,0.072867771,0.520225378,114.2214016,[[0;1][1;0.589054453663549][0.878462881691025;0.757464672139351][0.65877724294456;0.814919707339192][0.455902909341764;0.923061524205016][...]],0.043552539,5,1431773776,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 6",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:55.6,7015,10,10,5.640348476,0.059582412,0.478803302,115.0263182,[[0;1][1;0.522078448961135][0.444984491988918;0.681192116138656][0.722492245994459;0.593768861508905][...]],0.070367947,5,929950195,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 6",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:02.4,10982,10,8,5.726733201,0.086966638,0.423489788,114.9399335,[[0;1][0.998357564215502;0.531137390744057][0.704973629850845;0.60602685112279][0.379616034512125;0.710912005786303][...]],0.042483958,5,62331145,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 7",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:51.7,5983,10,10,8.126291544,0.052470244,0.448742002,112.5403751,[[0;1][1;0.757123173471217][0.61138014301674;0.810749373130819][0.400534137431934;0.874043988201858][0.190236920764337;0.954885707040507][...]],0.030638949,5,275376372,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 7",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:58.3,9026,10,9,6.05876433,0.069798344,0.442812958,114.6079023,[[0;1][1;0.562322984553336][0.581694104975122;0.657881714875948][0.163388209950243;0.854820056453371][...]],0.045608506,5,225195390,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 7",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:55.3,7015,10,10,6.533505382,0.062336451,0.448229421,114.1331613,[[0;1][1;0.60429393807049][0.629603860406189;0.736484597321157][0.172571629616666;0.832782672544552][0.984813945348349;0.719121360876951][...]],0.029879147,5,1899117918,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 7",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:02.3,10982,10,8,5.316009748,0.071508079,0.423109221,115.3506569,[[0;1][1;0.490944800497494][0.179902221677261;0.83549955576071][0.667219396259003;0.609989957788468][0.423560808968132;0.689238223150075][...]],0.041208591,5,457912963,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 8",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:51.9,5983,10,10,7.509746073,0.058882408,0.464230614,113.1569206,[[0;1][1;0.695703488891265][0.823259757757866;0.790119347167854][0.5;0.85233176707859][0.299786449919334;0.885022234084872][...]],0.046008332,5,695815306,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 8",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:58.6,9026,10,9,5.810873087,0.063033279,0.431206534,114.8557936,[[0;1][1;0.538569203300655][0.597751003474742;0.643247739476747][0.356878527979704;0.747275465609039][...]],0.034343474,5,2051871315,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 8",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:55.5,7015,10,10,4.628400892,0.071743152,0.448457881,116.0382658,[[0;1][1;0.42339325949543][0.699690196965088;0.517682955547436][0.380996861636471;0.644089816781044][0.332263705690217;0.881636181634879][...]],0.08450987,5,177683252,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 8",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:03.3,10982,10,8,6.619810762,0.118028833,0.417424053,114.0468559,[[0;1][1;0.613673048142345][0.572614360368044;0.733275809224351][0.273949769980266;0.812159227301937][...]],0.035750641,5,1543122090,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 9",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:52.9,5983,10,10,8.009321097,0.074176649,0.427252914,112.6573456,[[0;1][0.999924796408302;0.747382987089109][0.198299336735019;0.88821236594994][0.599112066571661;0.804460656408535][...]],0.044888298,5,2113192781,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 9",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:56.4,7015,10,10,5.977947837,0.068907164,0.458063758,114.6887188,[[0;1][1;0.548932872769904][0.728915951256485;0.614894337039582][0.617409804091703;0.752928372508433][...]],0.045875877,5,1056882486,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 9",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:59.1,9026,10,9,5.886385354,0.069918202,0.438820031,114.7802813,[[0;1][1;0.544754264839448][0.623144436485404;0.635653578994245][0.228492836225104;0.785611160934954][...]],0.039117772,5,363330012,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 9",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:03.1,10982,10,8,6.266896269,0.060969497,0.449426648,114.3997704,[[0;1][1;0.580296767519178][0.617601577844948;0.670165171501536][0.407995598528187;0.758982990533148][...]],0.048087688,5,981115651,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 10",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:52.7,5983,10,10,8.329076669,0.056357516,0.478544242,112.33759,[[0;1][1;0.776953809069343][0.591518736801564;0.821492082526193][0.242226744113621;0.911674819941519][...]],0.032009204,5,1398078972,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 10",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:56.0,7015,10,10,6.656458546,0.057134564,0.45928915,114.0102081,[[0;1][1;0.61783296286363][0.62827063863039;0.697080935197555][0.264981253545607;0.823309210103981][0.176180353700894;0.900299888973463][...]],0.041144584,5,839069312,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 10",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:59.3,9026,10,9,5.396737221,0.081055974,0.458432657,115.2699294,[[0;1][1;0.497866691748325][0.682458502639376;0.585182418542329][0.296578855212612;0.772479388322128][...]],0.055515568,5,2110657415,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 11",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:51.8,5983,10,10,7.857567668,0.073007177,0.480435445,112.809099,[[0;1][1;0.730185588882288][0.428423084407588;0.863327169183978][0.784614213516389;0.761007605236333][...]],0.045454761,5,674325760,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 10",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:02.4,10982,10,8,4.931688174,0.078215286,0.459555842,115.7349785,[[0;1][1;0.451264393163377][0.439872266428055;0.636424792255417][0.234089073751639;0.802310770100824][...]],0.055753584,5,1857646349,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 11",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:56.0,7015,10,10,6.268668581,0.107814319,0.457457628,114.3979981,[[0;1][1;0.582508280899144][0.439665397316278;0.723172641159889][0.719832698658139;0.645787689287781][...]],0.056896711,5,271563388,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 11",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:58.7,9026,10,9,6.021965817,0.064042298,0.465611532,114.6447009,[[0;1][1;0.556640097445772][0.158382646355747;0.839664032484027][0.517261191708778;0.765361227620962][...]],0.056627987,5,1449710393,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 12",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:52.0,5983,10,10,8.079057433,0.064768791,0.396448397,112.5876092,[[0;1][1;0.75393070739947][0.661159166279731;0.803220409590523][0.322318332559462;0.862605437845152][0.147094582886278;0.931093406468505][...]],0.040365919,5,1034276769,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 11",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:02.2,10982,10,8,6.796331187,0.082850655,0.483237798,113.8703355,[[0;1][1;0.631857756200821][0.351615530332886;0.781750878228999][0.658227970340392;0.73364739815159][0.143068409045525;0.875823146568422][...]],0.042575151,5,1331463170,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 12",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:55.9,7015,10,10,6.49105341,0.060542458,0.478888637,114.1756133,[[0;1][0.990024576705612;0.602190890482588][0.608104342134469;0.692605482970722][0.315457864909772;0.778599934863694][...]],0.035026699,5,893455380,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 12",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,00:58.8,9026,10,9,6.20490027,0.073774883,0.446745748,114.4617664,[[0;1][0.975148692703473;0.576954790875255][0.409883905927604;0.725727798329712][0.131469906470833;0.844666711474657][...]],0.039769557,5,1329269697,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 13",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:51.8,5983,10,10,7.896393529,0.06118038,0.489197633,112.7702731,[[0;1][1;0.737130020647613][0.635846113307712;0.790387576286319][0.294920374317236;0.856105047165304][...]],0.041587595,5,1845965404,10
