,Count,Minimum,Maximum,Average,Median,Standard Deviation,Variance,25th Percentile,75th Percentile,Avg. of Upper 25 %, Avg. of Lower 25 %,Avg. of First 25 %,Avg. of Last 25 %,Slope,Intercept,Average Relative Error
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 7",48,85,6385,2072.5,00:00.0,2938.654707,8635691.489,85,6385,6385,85,85,6385,167.927703,-1873.80102,0.640034888
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 8",48,242,6542,2104.5,00:00.0,2878.801834,8287500,242,6542,6542,242,242,6017,154.7546678,-1532.234694,0.566395827
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 5",50,3,5968,676.5,00:00.0,1783.816778,3182002.296,13,193,2633.416667,3.833333333,4.666666667,2442.615385,68.12989196,-992.6823529,0.309980123
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 8",48,85,6385,2197.5,00:00.0,2992.623911,8955797.872,85,6385,6385,85,85,6385,174.8317412,-1911.045918,0.668947991
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 9",48,242,6542,2085.75,00:00.0,2890.108314,8352726.064,242,6542,6542,242,242,5492,146.108337,-1347.795918,0.500930907
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 6",50,15,7015,1188,00:00.0,1664.123536,2769307.143,65,1415,3281.666667,44.16666667,44.16666667,3053.461538,81.62064826,-811.7058824,0.511196519
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 17",45,26,9026,2229.333333,00:00.0,2852.120423,8134590.909,26,2726,6544.181818,26,66.90909091,5901,176.3241107,-1649.797101,0.659290452
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 6",50,3,5978,669.3,00:00.0,1789.535286,3202436.541,3,238,2629.666667,3,4.25,2433.769231,68.0487395,-997.8941176,0.307268876
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 9",48,85,6385,2219.375,00:00.0,2977.29272,8864271.941,85,6385,6385,85,85,6385,175.0515632,-1894.336735,0.677555675
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 16",40,182,10982,3444.5,00:00.0,3617.385903,13085480.77,632,4382,8672,182,182,8342,261.3602251,-1652.02439,0.71343089
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 10",48,242,6542,1960.75,00:00.0,2822.226091,7964960.106,242,6542,6542,242,242,5492,146.9224924,-1491.928571,0.531188961
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 10",48,85,6385,1931.875,00:00.0,2887.986972,8340468.75,85,6385,6385,85,85,5872.5,152.9228181,-1661.811224,0.549553777
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 11",48,242,6542,2379.5,00:00.0,2976.048001,8856861.702,242,6542,6542,242,242,6542,175.2388189,-1738.612245,0.679574138
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 7",50,15,7015,1230,00:00.0,1866.904291,3485331.633,115,2215,3798.333333,15,31.66666667,3534.230769,93.83193277,-1068.882353,0.536804504
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 18",45,26,9026,2366,00:00.0,2980.573465,8883818.182,176,4076,6926,53.27272727,80.54545455,6101,188.8142292,-1787.913043,0.692243486
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 7",50,3,5968,550.2,00:00.0,1616.074912,2611698.122,13,168,2147.166667,4.666666667,4.666666667,1981.846154,54.18487395,-777.3294118,0.238886767
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 11",48,85,6385,1928.75,00:00.0,2889.942667,8351768.617,85,6385,6385,85,85,5860,153.6962657,-1683.112245,0.554375781
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 17",40,182,10982,3339.5,00:00.0,3265.898981,10666096.15,482,4082,7952,332,332,7952,240.0281426,-1341.04878,0.738212571
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 12",48,242,6542,2085.75,00:00.0,2890.108314,8352726.064,242,6542,6542,242,242,6017,158.4183673,-1637.081633,0.5888964
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 12",48,85,6385,2194.375,00:00.0,2994.794353,8968793.218,85,6385,6385,85,85,6385,175.0027139,-1918.188776,0.669285825
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 8",50,15,7015,1323,00:00.0,1925.27125,3706669.388,115,2065,4006.666667,44.16666667,48.33333333,3857.307692,101.757503,-1170.058824,0.593619236
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 13",48,242,6542,1592,00:00.0,2568.052495,6594893.617,242,542,5542,242,242,3942,103.0720799,-830.1938776,0.315740547
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 8",50,3,5978,666.4,00:00.0,1790.222435,3204896.367,18,173,2625.916667,6.75,7.583333333,2426.076923,67.57166867,-989.1058824,0.302743084
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 19",45,26,9026,2386,00:00.0,2663.080923,7092000,326,3626,6244.181818,53.27272727,53.27272727,5876,174.6640316,-1456.608696,0.742040028
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 13",48,85,6385,1306.875,00:00.0,2466.108707,6081692.154,85,235,4847.5,85,85,3297.5,91.68204516,-847.6530612,0.270894522
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 14",48,242,6542,1948.25,00:00.0,2829.28502,8004853.723,242,6542,6542,242,242,4967,133.7006079,-1193.714286,0.437692833
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 18",40,182,10982,3204.5,00:00.0,3530.34374,12463326.92,182,5282,8132,182,182,8132,264.2307692,-1948,0.765588486
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 14",48,85,6385,2078.75,00:00.0,2934.490876,8611236.702,85,6385,6385,85,85,5872.5,164.8339123,-1794.846939,0.618420215
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 9",50,15,7015,1219,00:00.0,1866.100376,3482330.612,165,1965,3690,44.16666667,60.83333333,3368.846154,90.79471789,-1005.470588,0.503048781
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 9",50,3,5983,672.3,00:00.0,1759.41723,3095548.99,8,218,2599.25,5.083333333,7.166666667,2416.076923,67.31692677,-976.9647059,0.31107837
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 15",48,242,6542,2373.25,00:00.0,2980.301016,8882194.149,242,6542,6542,242,242,6542,174.5712115,-1729.173469,0.672482614
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 20",45,26,9026,2369.333333,00:00.0,2952.976157,8720068.182,176,3926,6898.727273,107.8181818,107.8181818,6376,191.2648221,-1838.492754,0.723668086
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 15",48,85,6385,1822.5,00:00.0,2810.646552,7899734.043,85,6385,6385,85,85,5872.5,149.2184108,-1684.132653,0.552444204
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 16",48,242,6542,2079.5,00:00.0,2893.839752,8374308.511,242,6542,6542,242,242,5492,148.4042553,-1408,0.515465761
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 19",40,182,10982,3677,00:00.0,3333.43205,11111769.23,182,7382,7742,182,182,7742,264.5966229,-1482.634146,0.861088883
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 1",48,8,6258,1978.833333,00:00.0,2915.618859,8500833.333,8,6258,6258,8,8,5741.333333,161.2353452,-1810.197279,0.599397702
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 10",50,15,7015,1218,00:00.0,1828.415451,3343103.061,165,1415,3385.833333,56.66666667,56.66666667,3234.230769,8.65E+01,-901,0.475487291
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 10",50,3,5983,534.5,00:00.0,1604.627635,2574829.847,13,143,2117.166667,3,5.5,1923.769231,53.29339736,-771.1882353,0.234399787
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 16",48,85,6385,2185,00:00.0,3001.276324,9007659.574,85,6385,6385,85,85,6385,1.75E+02,-1929.285714,0.666956144
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 17",48,242,6542,2410.75,00:00.0,2954.488561,8729002.66,242,6542,6542,242,242,6542,1.75E+02,-1700.091837,0.687095741
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 17",48,85,6385,2085,00:00.0,2930.307514,8586702.128,85,6385,6385,85,85,5872.5,166.7716023,-1834.132653,0.634854024
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 18",48,242,6542,2023.25,00:00.0,2785.804155,7760704.787,242,6542,6542,242,242,5017,136.1756405,-1176.877551,0.468331922
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 11",50,3,5963,553.7,00:00.0,1613.383126,2603005.112,13,143,2139.666667,5.083333333,6.75,1981.076923,54.08187275,-771.3058824,0.238774177
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 20",40,182,10982,3737,00:00.0,3920.096153,15367153.85,482,7382,9182,182,182,9182,2.97E+02,-2063.609756,0.786950177
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 11",50,15,7015,1435,00:00.0,1759.435206,3095612.245,165,2315,3773.333333,40,40,3653.461538,98.60744298,-980.8823529,0.667470034
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 18",48,85,6385,1410,00:00.0,2579.460607,6653617.021,85,235,5360,85,85,4297.5,115.789188,-1311.045918,0.39494288
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 2",48,8,6258,1975.708333,00:00.0,2917.746317,8513243.573,8,6258,6258,8,8,5741.333333,164.5869518,-1892.085034,0.623665638
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 19",48,242,6542,2367,00:00.0,2984.534605,8907446.809,242,6542,6542,242,242,6542,174.6851932,-1738.102041,0.671452079
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 19",48,85,6385,1553.75,00:00.0,2662.677923,7089853.723,85,235,5872.5,85,85,4310,111.750977,-1072.397959,0.345240275
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 3",48,8,6258,1719.458333,00:00.0,2795.365457,7814068.041,8,6258,6258,8,8,5741.333333,149.7747503,-1800.248299,0.56267302
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 12",50,3,5978,669.9,00:00.0,1789.360247,3201810.092,13,173,2628.416667,4.666666667,6.333333333,2428.769231,67.91428571,-994,0.306115725
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 20",48,242,6542,2342,00:00.0,3001.276324,9007659.574,242,6542,6542,242,242,6542,175.0759878,-1772.285714,0.666956144
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 12",50,15,6965,1460,00:00.0,2007.263596,4029107.143,65,1765,4081.666667,40,40,3857.307692,107.5654262,-1175.352941,0.610232765
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 20",48,85,6385,2069.375,00:00.0,2940.729325,8647888.963,85,6385,6385,85,85,5872.5,164.7443552,-1802.117347,0.615130204
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 4",48,8,6258,2104.875,00:00.0,2967.849107,8808128.324,8,6258,6258,8,8,6258,173.7489145,-1978.22449,0.671763864
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 1",48,4,5864,1958.0625,00:00.0,2791.142841,7790478.358,4,5864,5864,4,4,5864,1.63E+02,-1868.806122,0.667180474
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 13",50,3,5948,664.9,00:00.0,1781.197685,3172665.194,8,198,2631.333333,4.666666667,5.916666667,2429.923077,67.70156062,-993.7882353,0.306995529
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 2",48,4,5864,1957.333333,00:00.0,2791.663375,7793384.397,4,5864,5864,4,4,5864,162.8484585,-1869.605442,0.666956144
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 5",48,8,6258,1447.583333,00:00.0,2650.711633,7026272.163,8,83,5745.5,8,8,4187.166667,122.7420756,-1436.855442,0.420259974
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 13",50,15,7015,1293,00:00.0,1712.920885,2934097.959,115,1565,3623.333333,31.66666667,35.83333333,3453.461538,94.14165666,-1013.470588,0.64187136
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 3",48,4,5864,1958.6875,00:00.0,2790.696437,7787986.602,4,5864,5864,4,4,5864,162.8465588,-1868.206633,0.667402835
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 6",48,8,6258,1715.291667,00:00.0,2797.966389,7828615.913,8,6258,6258,8,8,5233,139.9451802,-1573.420068,0.490328319
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 14",50,3,5978,539.6,00:00.0,1598.300577,2554564.735,18,118,2082.166667,5.916666667,7.583333333,1918,53.13805522,-762.2823529,0.234883946
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 4",48,4,5864,1957.854167,00:00.0,2790.845453,7788818.34,4,5864,5864,4,4,5864,162.8281046,-1868.606293,0.667180327
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 14",50,15,7015,1349,00:00.0,2049.301524,4199636.735,65,1465,4160.833333,44.16666667,60.83333333,3884.230769,104.8547419,-1219.941176,0.556318317
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 7",48,8,6258,1714.25,00:00.0,2798.624757,7832300.532,8,6258,6258,8,8,5233,143.8938341,-1667.255102,0.518144745
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 5",48,4,5864,1957.645833,00:00.0,2791.217179,7790893.34,4,5864,5864,4,4,5864,162.8433022,-1869.171769,0.667127148
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 8",48,8,6258,2106.958333,00:00.0,2966.362655,8799307.402,8,6258,6258,8,8,6258,173.7272036,-1975.630952,0.672269239
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 15",50,3,5983,547.4,00:00.0,1620.561014,2626218,13,148,2113.416667,5.083333333,5.083333333,1958,53.6057623,-765.9411765,0.232515074
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 6",48,4,5864,1957.645833,00:00.0,2791.440324,7792139.085,4,5864,5864,4,4,5864,1.63E+02,-1869.248299,0.667047172
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 15",50,15,7015,1196,00:00.0,1692.477052,2864478.571,165,1865,3606.666667,60.83333333,60.83333333,3353.461538,88.59303721,-974.5294118,0.582254077
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 9",48,8,6258,2105.916667,00:00.0,2967.106161,8803718.972,8,6258,6258,8,8,6258,173.7353452,-1976.863946,0.671995343
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 7",48,4,5859,1834.729167,00:00.0,2741.875618,7517881.904,4,5859,5859,4,4,5859,156.6991424,-1847.70068,0.640167779
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 16",50,3,5963,544,00:00.0,1571.712961,2470281.633,8,183,2090.916667,4.25,5.5,1933.769231,52.80912365,-749.8235294,0.239900076
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 10",48,8,6258,1970.5,00:00.0,2921.281051,8533882.979,8,6258,6258,8,8,6258,167.287234,-1960.75,0.642739498
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 8",48,4,5864,1835.458333,00:00.0,2744.784602,7533842.509,4,5864,5864,4,4,5376.5,149.8301129,-1685.54932,0.584033485
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 16",50,15,7015,1205,00:00.0,1707.964536,2917142.857,165,1365,3606.666667,40,52.5,3288.076923,88.04321729,-952.0588235,0.564667829
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 11",48,8,6258,1847.583333,00:00.0,2860.143545,8180421.099,8,6258,6258,8,8,5224.666667,146.0866261,-1585.452381,0.511330066
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 9",48,4,5824,1944.520833,00:00.0,2772.235875,7685291.744,4,5824,5824,4,4,5824,161.735508,-1856.263605,0.66712385
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 17",50,3,5973,549,00:00.0,1617.95632,2617782.653,18,143,2158,5.5,6.333333333,1973.384615,53.95822329,-772.9764706,0.23634185
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 12",48,8,6258,1719.458333,00:00.0,2795.365457,7814068.041,8,6258,6258,8,8,5224.666667,141.0687147,-1595.656463,0.499160604
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 10",48,4,5864,1836.395833,00:00.0,2743.692377,7527847.861,4,5864,5864,4,4,5864,155.5262158,-1818.470238,0.629785197
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 17",50,15,7015,1442,00:00.0,2090.947691,4372062.245,165,1965,4531.666667,56.66666667,56.66666667,4222.692308,112.362545,-1310.882353,0.613642927
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 13",48,8,6258,2106.958333,00:00.0,2966.362655,8799307.402,8,6258,6258,8,8,6258,173.6620712,-1974.10034,0.67176525
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 11",48,4,5864,1836.083333,00:00.0,2744.360142,7531512.589,4,5864,5864,4,4,5377.333333,1.53E+02,-1759.669218,0.60928114
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 18",50,3,5978,546.9,00:00.0,1615.896886,2611122.745,13,188,2130.5,3,4.666666667,1974.538462,54.57743097,-790.2470588,0.242414071
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 14",48,8,6258,2108,00:00.0,2965.618589,8794893.617,8,6258,6258,8,8,6258,173.6864959,-1973.632653,0.672291449
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 12",48,4,5864,1958.0625,00:00.0,2791.142841,7790478.358,4,5864,5864,4,4,5864,162.8519865,-1868.959184,0.667233845
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 18",50,15,7015,1240,00:00.0,1803.0657,3251045.918,115,1315,3773.333333,31.66666667,31.66666667,3461.153846,92.43937575,-1024.764706,0.558534287
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 15",48,8,6258,1461.125,00:00.0,2643.285477,6986958.112,8,83,5745.5,8,8,4191.333333,112.8338037,-1190.469388,0.357146493
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 19",50,3,5953,538.4,00:00.0,1614.31316,2606006.98,13,148,2103.833333,3.833333333,4.666666667,1946.461538,53.87947179,-781.6470588,0.236717311
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 13",48,4,5864,1958.270833,00:00.0,2790.994063,7789647.861,4,5864,5864,4,4,5864,162.8525293,-1868.763605,0.66730943
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 16",48,8,6258,1719.458333,00:00.0,2795.365457,7814068.041,8,6258,6258,8,8,5741.333333,149.8235997,-1801.396259,0.563040114
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 19",50,15,7015,1311,00:00.0,1799.711995,3238963.265,165,2265,3765,35.83333333,40,3503.461538,96.21608643,-1046.294118,0.607362939
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 14",48,4,5864,1836.604167,00:00.0,2744.004294,7529559.563,4,5864,5864,4,4,5376.083333,150.4551129,-1699.090986,0.589251097
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 20",50,3,5983,651.8,00:00.0,1796.420352,3227126.082,13,58,2615.083333,3.833333333,4.666666667,2398.769231,66.94309724,-988.3058824,0.295090076
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 17",48,8,6258,2099.666667,00:00.0,2971.555459,8830141.844,8,6258,6258,8,8,6258,1.74E+02,-1979.542517,0.668812868
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 15",48,4,5864,1958.0625,00:00.0,2791.142841,7790478.358,4,5864,5864,4,4,5864,162.8443878,-1868.780612,0.667171579
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 18",48,8,6258,2099.666667,00:00.0,2971.555459,8830141.844,8,6258,6258,8,8,6258,173.6593574,-1981.328231,0.669398555
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 20",50,15,7015,1230,00:00.0,1804.819229,3257372.449,65,1165,3931.666667,23.33333333,52.5,3580.384615,92.51140456,-1036.529412,0.55831856
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 16",48,4,5854,1832.541667,00:00.0,2739.958448,7507372.296,4,5854,5854,4,4,5854,156.5349544,-1846.029762,0.639721254
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 19",48,8,6258,2102.791667,00:00.0,2969.333323,8816940.381,8,6258,6258,8,8,6258,1.74E+02,-1977.246599,0.670086572
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 17",48,4,5864,1958.270833,00:00.0,2790.994063,7789647.861,4,5864,5864,4,4,5864,1.63E+02,-1868.67432,0.667278293
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 18",48,4,5864,1713.6875,00:00.0,2690.930079,7241104.687,4,5861.5,5864,4,4,5375.666667,1.41E+02,-1590.081633,0.534976744
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 20",48,8,6258,1979.875,00:00.0,2914.926849,8496798.537,8,6258,6258,8,8,5745.5,159.3329353,-1764.44898,0.585614558
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 19",48,4,5864,1835.666667,00:00.0,2744.642815,7533064.184,4,5864,5864,4,4,5376.5,154.2732306,-1789.754252,0.619249339
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 20",48,4,5864,1958.270833,00:00.0,2790.994063,7789647.861,4,5864,5864,4,4,5864,1.63E+02,-1868.64881,0.667269397
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
