,Count,Minimum,Maximum,Average,Median,Standard Deviation,Variance,25th Percentile,75th Percentile,Avg. of Upper 25 %, Avg. of Lower 25 %,Avg. of First 25 %,Avg. of Last 25 %,Slope,Intercept,Average Relative Error
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 74",5985,775.8152592,1324.061122,1321.944568,1323.225018,14.5317742,211.1724614,1323.058982,1323.488301,1323.696578,1317.60775,1317.663412,1323.416114,0.001396093,1317.767457,0.027555689
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=3} Run 79",6473,836.6893066,1324.495529,1321.809271,1324.057825,21.57604563,465.5257449,1323.34803,1324.264228,1324.341815,1314.935242,1314.952971,1324.298038,0.002066389,1315.122437,0.032031516
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=3} Run 80",6473,781.8391779,1324.526422,1322.71764,1324.00387,14.59360933,212.9734334,1323.447243,1324.274027,1324.35411,1318.60102,1318.625302,1324.279968,0.001245964,1318.685701,0.025455543
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 75",5985,691.5851456,1324.097494,1322.10752,1323.267069,14.48506504,209.8171091,1323.076586,1323.552351,1323.751195,1318.110447,1318.147347,1323.494443,0.001274478,1318.294281,0.023112316
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=3} Run 81",6473,915.6093792,1324.508529,1322.251618,1323.885288,11.10154185,123.2442315,1323.00274,1324.262732,1324.352805,1317.009571,1317.033297,1324.316188,0.00157576,1317.152457,0.070357572
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 76",5985,868.5787612,1324.069155,1322.285665,1323.25018,12.4373944,154.6887795,1323.054551,1323.503232,1323.725268,1318.888022,1318.952764,1323.468704,0.0010952,1319.008826,0.023149819
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=3} Run 82",6473,990.9631541,1324.507367,1322.670122,1324.111867,9.448786486,89.27956605,1323.571738,1324.267987,1324.350491,1318.214701,1318.238755,1324.266167,0.001301436,1318.458675,0.06625073
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=3} Run 83",6473,961.9225551,1324.474245,1322.122157,1323.772625,9.448691183,89.27776507,1322.773775,1324.18951,1324.29421,1316.797102,1316.804143,1324.233192,0.001586773,1316.98736,0.098487999
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 77",5985,704.3414243,1324.087999,1322.082158,1323.26908,14.57172523,212.335176,1323.097445,1323.528888,1323.761728,1318.005978,1318.044854,1323.500627,0.001302785,1318.184227,0.023863985
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 78",5985,774.6766238,1324.074699,1322.025514,1323.216583,13.64550043,186.1996821,1322.964425,1323.467916,1323.703202,1317.959136,1317.992656,1323.461489,0.001304277,1318.123117,0.027275988
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 79",5985,902.4508631,1324.090825,1322.212898,1323.195171,9.805942731,96.15651284,1322.983789,1323.479689,1323.721506,1318.702334,1318.769273,1323.508843,0.001131392,1318.827772,0.039743621
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 80",5985,773.825881,1324.08173,1321.899617,1323.252812,18.03604992,325.2990969,1323.059367,1323.534124,1323.743189,1317.319123,1317.386416,1323.505984,0.001478497,1317.475954,0.020062158
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 81",5985,707.4712578,1324.063347,1321.742714,1323.171398,19.32125593,373.3109307,1322.944128,1323.43861,1323.682067,1316.922299,1316.955841,1323.462475,0.001564796,1317.060844,0.01958233
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 82",5985,924.3222098,1324.061506,1322.258623,1323.180648,9.821181785,96.45561166,1322.957184,1323.460163,1323.700615,1318.9491,1318.984837,1323.452684,0.001065034,1319.072041,0.035109053
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=3} Run 83",5985,816.2362607,1324.083745,1321.89007,1323.274953,16.49448448,272.0680183,1323.065294,1323.577331,1323.765031,1317.205691,1317.265527,1323.542356,0.001524433,1317.328966,0.025501096
