,AgeGap,AgeLimits,Algorithm Name,EvaluatedSolutions,Execution Time,Generations,NumberOfLayers,OpenLayers,ParetoFrontResults.Absolute Distance to BestKnownHypervolume,ParetoFrontResults.Crowding,ParetoFrontResults.Generational Distance,ParetoFrontResults.Hypervolume,ParetoFrontResults.Pareto Front,ParetoFrontResults.Spacing,PopulationSize,Seed,SelectedParents
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 21",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,01:23.1,5784,5,5,14.9657089,0.81216434,7.481609973,988.9201454,[[0.803337505389196;0.876420498966343;2.84058081916641][0;0;6.0969339397216][0.902046709561183;0.759370480618178;3.13389138275694][...]],0.267374298,10,1134532524,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 21",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,01:26.4,6135,5,5,7.137842832,0.615948456,3.291896304,996.7480114,[[0.85375058070037;0.85772994302592;2.63658797894674][0;0.84659379254967;5.88115241739063][0;0;6.02123782184557][...]],0.199259894,10,884956822,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 21",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,01:27.7,6471,5,5,13.52943902,0.736763688,3.959220843,990.3564153,[[0.891766581785042;0.10929599135489;4.59887759436865][0.861030699648625;0.855598291141389;2.65585265359217][...]],0.252538327,10,742978341,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 21",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,01:29.0,6955,5,5,16.30533076,0.609271537,2.830196863,987.5805235,[[1;0.796143042803392;4.25700844302817][0.862526018078742;0.867593350786946;2.64600047587718][0.19599711558946;0.925540707731346;4.28199333398504][...]],0.133858708,10,1235280919,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 22",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,01:14.8,5784,5,5,13.50203781,0.839014848,6.9258948,990.3838165,[[0.872194050171347;0.853884510747296;2.6803386705802][0;0;6.10399669123185][0.873948995668194;0.137859381824345;4.12366156427461][...]],0.156421032,10,1054176616,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 22",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,01:18.5,6135,5,5,12.3500426,0.662644816,3.655704972,991.5358117,[[0.860584131678501;0.852719125792894;2.67525594572263][0;0.771099789520484;4.64559507642304][0;0;6.05901259015633][...]],0.175797159,10,1588298314,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 22",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,01:19.9,6471,5,5,10.408028,0.559965689,3.161504827,993.4778263,[[0;0;6.01220650045206][0.946557153218237;0.00872115376491741;4.97743807621804][0.714058087113665;0.93287488668135;3.77709877492905][...]],0.21079415,10,186885637,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 22",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,01:22.6,6955,5,5,8.471527797,0.581781381,1.974127857,995.4143265,[[0.93577937420846;0.830782601805675;3.19014521055269][0;0;6.01510925470474][0.80859471998724;0.89837751235775;3.12759000009516][...]],0.159200827,10,1008887656,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 23",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,01:18.3,5784,5,5,33.19198143,0.802829136,6.867405775,970.6938729,[[0;0.869371174862565;4.53512523917048][0;0;6.22435704457627][0.896699818469959;0.0874837118050331;4.43429974351056][...]],0.195378429,10,972493452,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 23",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,01:22.5,6135,5,5,10.79536857,0.632495146,3.474428288,993.0904857,[[0;0;6.03295301357747][0.859412746647285;0.856545074019973;2.6469479190353][0.250053843463301;0.939901042288105;4.17463553387281][...]],0.232262329,10,700273112,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 23",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,01:24.1,6471,5,5,9.588948972,0.605903871,2.717846882,994.2969053,[[0;0.875281798506245;4.76875925694728][0;0;6.02168062964984][0.860391849341674;0.856080940380051;2.63616075980265][...]],0.162528077,10,1027254381,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 23",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,01:24.7,6955,5,5,10.70862699,0.681176407,2.27696022,993.1772273,[[0.906610648414105;0.198853218333119;4.55287111389159][0.861130744056588;0.860556364950506;2.62676380070295][...]],0.109930738,10,1782069330,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 24",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,01:17.0,5784,5,5,19.73332757,1.085005822,6.178509397,984.1525267,[[0;0;6.06306167176951][0.826942296184102;0.90968731126702;2.81692769009699][0.860723014020252;0.764553427928302;2.99609165623925][...]],0.481662733,10,334616343,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 24",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,01:21.2,6135,5,5,13.41327403,0.520696398,2.942570577,990.4725802,[[0;0;6.01493304165598][0.857658842744845;0.859005586430053;2.62906720562893][1;0;5.84288929950699][0.838125281609539;0.890293513100411;3.11957115652331][...]],0.207383142,10,376989631,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 24",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,01:22.6,6471,5,5,14.46928292,0.826442539,3.48385408,989.4165714,[[0;0.903605012812494;4.81714119492371][0;0;6.02763227167969][0.859526525285207;0.860911881607905;2.64173143361269][...]],0.220076178,10,764238782,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 24",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,01:23.9,6955,5,5,10.09504124,0.624403939,3.030796916,993.790813,[[0.723579486633239;1;4.12893212704116][0.858760460052672;0.860674856585735;2.62494387338728][0;0.860674856585735;4.31792338824914][...]],0.19057213,10,666506774,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 25",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,01:17.4,5784,5,5,18.06297885,0.908910267,6.565437309,985.8228754,[[0;0;6.0540927205517][0.860091222827493;0.85870640705661;2.66812025127772][0.860091222827493;0.639669582041455;3.88243535472065][...]],0.238475748,10,775604263,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 25",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,01:20.5,6135,5,5,10.16909509,0.589534187,3.125906396,993.7167592,[[0.859184639710387;0.858374012223924;2.64104785198208][0;0;6.02679058337533][0;0.973585602001992;5.23935482902088][...]],0.172740256,10,116519276,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 25",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,01:22.3,6471,5,5,17.81416146,0.712109171,3.107094173,986.0716928,[[0.110997404396444;0.904139413222241;4.25947142526681][1;0.265303974013537;5.55961536281621][0;0;6.04417865029222][...]],0.219153297,10,293083311,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 25",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,01:23.9,6955,5,5,7.992940366,0.568038549,1.966817042,995.8929139,[[0.128978819945104;0.97074512503111;4.77092628143285][0;0;6.01139348461116][0.85974259927896;0.859524332649771;2.62540740710766][...]],0.184098856,10,982724330,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 26",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,01:16.1,5784,5,5,19.66042989,0.858665077,7.594903091,984.2254244,[[0.860138604313889;0.859010829415932;2.74842231234857][0;0;6.1343851383436][0;1;5.13438561700953][0.961734204682216;0.00930361583946733;4.82315751588185][...]],0.220126456,10,780435399,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 26",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,01:23.7,6135,5,5,10.06225092,0.577316025,3.581213359,993.8236034,[[0;0;6.01448590359743][0.857044466378588;0.859039313281356;2.63372776589741][0.865340752493301;0.308026127896551;3.94936768414898][...]],0.25239779,10,1795477826,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 26",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,01:24.9,6471,5,5,13.68396261,0.673351641,2.991095407,990.2018917,[[0;0.304921258968419;5.77205394943991][1;0.0369621384478183;5.99853915877847][0;0.924003815055815;4.57786293084124][...]],0.302638383,10,1259601793,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 26",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,01:26.6,6955,5,5,10.35863081,0.626562074,3.221020832,993.5272235,[[0.84290792560228;0.911849967568081;3.84889098443014][0;0;6.02063549409182][0.855628988963393;0.860239274644417;2.63539356759305][...]],0.171412001,10,154459548,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 27",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,01:21.8,5784,5,5,17.64145613,0.806948809,6.860848858,986.2443981,[[0;0;6.09994609330605][0.859556836217228;0.859090213375712;2.71395957431593][0.87549175721926;0;4.41716689546804][...]],0.215441377,10,1980428236,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 27",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,01:22.2,6135,5,5,12.9162495,0.626942548,2.734406393,990.9696048,[[0;0;6.00781978813083][0.856869619707789;0.856939444437663;2.6225044629996][0;0.909765456774173;4.41436359317094][...]],0.154995996,10,411780090,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 27",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,01:23.3,6471,5,5,10.78112179,0.706215506,3.601168424,993.1047325,[[0.858513531668128;0.856107907173281;2.62384200262379][0;0;6.00937654849223][0.882335221021798;0.178613140097939;4.75554060593012][...]],0.253131469,10,230530405,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 27",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,01:24.9,6955,5,5,11.31077825,0.608921644,2.707919633,992.575076,[[0;0.93530262315372;5.24529434622111][0.670903901202991;0.945500122986926;4.42727038242665][0.861167416616633;0.864999666896258;2.63362829854764][...]],0.144188253,10,2053230638,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 28",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,01:16.7,5784,5,5,11.95517242,0.835062922,6.606997157,991.9306819,[[0.858412836297371;0.858161008917054;2.62142855990781][0;0;6.00732105556592][0.159943968397127;1;4.68775997599504][...]],0.170133349,10,1526106335,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 28",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,01:20.9,6135,5,5,7.401502179,0.503229584,3.022455344,996.4843521,[[0;0.829660440875418;4.34881925812888][0;0;6.00758055999026][0.860736353147736;0.860012349921304;2.62168597733238][...]],0.222525415,10,1262949996,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 28",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,01:21.7,6471,5,5,5.479083952,0.653145225,2.385927545,998.4067703,[[0.178589152557611;0.92490038273711;4.5546074760205][0.858055617768807;0.858859615321322;2.62971521231584][...]],0.180957905,10,706774818,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 28",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,01:23.0,6955,5,5,13.57605542,0.644498441,2.352697274,990.3097989,[[0.858798654799441;0.861023386187389;2.63792245831768][0.11536832348279;0.872467606974206;4.5662006162875][...]],0.217902114,10,1931299995,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 29",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,01:16.7,5784,5,5,26.25955161,1.03060253,6.362379337,977.6263027,[[0.858709026873983;0.857748428957419;2.77282314416827][0;0;6.15868729724547][0.815953088706467;0.863079807690214;2.84525393449019][...]],0.259220901,10,1192202996,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 29",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,01:20.9,6135,5,5,14.22672529,0.4721007,2.749822012,989.659129,[[0;0;6.04219250772552][0.859212166308397;0.856511897356874;2.65652769217887][0.274696633421274;0.888207477453334;3.97839227766491][...]],0.204465657,10,101931723,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 29",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,01:21.7,6471,5,5,16.78963735,0.602782283,2.73259331,987.0962169,[[0;0;6.0300993834819][0.824764560188138;0.913820636143373;2.97119931044718][0.864531127738875;0.855031390558244;2.64562269553079][...]],0.128405109,10,1196519934,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 29",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,01:23.8,6955,5,5,13.53058578,0.597454768,2.198135701,990.3552685,[[0.879785877539927;0.144475934372788;5.44992066041991][0;0;6.03031068415999][0.852916361197131;0.855451622722743;2.64598981979258][...]],0.159989203,10,1960964535,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 30",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,01:17.5,5784,5,5,42.20131016,0.830817043,7.031418299,961.6845441,[[0;0.612415343021095;5.91271108627743][0.858605181985313;0.85744444458746;2.83964495340093][0;0;6.2247338447515][...]],0.2832786,10,13890498,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 30",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,01:23.0,6135,5,5,18.78868724,0.471802279,2.628146436,985.097167,[[0.85717231481766;0.859772270805093;2.67599759651761][0;0.945989797431913;4.66516876680239][0;0;6.06177768190734][...]],0.191317278,10,1654506223,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 30",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,01:24.9,6471,5,5,6.226412609,0.705482618,3.289484795,997.6594417,[[0.857896340167487;0.858994535376916;2.63374192502073][0;0;6.01709922588708][1;0;5.02790679118226][0.217833512146931;0.866685284944202;4.17267674240752][...]],0.326562022,10,992999357,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 30",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,01:26.8,6955,5,5,8.304071918,0.665004164,2.149945395,995.5817824,[[0.82697953522678;0.86614354980347;2.94667669297993][0.858203386832351;0.858209906690526;2.63392921499369][...]],0.194577771,10,430174514,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 31",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,01:19.1,5784,5,5,25.42892176,0.760087426,6.849434275,978.4569325,[[0;0;6.11356364834769][0.860390174888978;0.856712676096039;2.72759571325437][0.871378355516385;0.812943791410214;2.81900096230938][...]],0.219475334,10,546925992,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 31",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,01:21.9,6135,5,5,4.51444128,0.583135916,2.865815154,999.371413,[[0;0;6.01022051594155][0.859338636516991;0.862173768455062;2.62449872994008][0.926231161255347;0.0318964532027486;4.46153850165371][...]],0.200891763,10,1840843628,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 31",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,01:21.8,6471,5,5,11.43906428,0.758583848,4.358205478,992.44679,[[0.859734289687504;0.855532211080986;2.65151039299465][0;0.755489145315575;4.77124768253818][0;0;6.03690976195742][...]],0.199587503,10,1829082738,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 31",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,01:23.4,6955,5,5,12.42532094,0.56217746,2.375717361,991.4605333,[[0;0;6.03012772987346][0.857432046647904;0.856551726128226;2.64460754122798][0.709217238792087;0.870586960331105;3.83414678828487][...]],0.201104444,10,1166756574,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 32",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,01:16.6,5784,5,5,39.76424558,0.876840797,7.804801144,964.1216087,[[0;0;6.2640336150138][0.85988892464784;0.861193737781128;2.87862568561858][0.976214331341797;0;5.07079941934262][...]],0.182554028,10,517931487,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 32",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,01:20.6,6135,5,5,16.60987574,0.563729848,3.350738686,987.2759785,[[0.859398944491611;0.858344153037679;2.63585035185948][0;0;6.02162305401021][0.0566639767117687;0.929172076518839;4.4322848728757][...]],0.227203355,10,1642201696,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 32",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,01:21.5,6471,5,5,9.484467879,0.62878564,3.329262643,994.4013864,[[0.857879299967732;0.863925716224563;2.64483681454209][0;0;6.02968541405818][0.251158009563858;0.896823585109751;3.96505805494548][...]],0.259309515,10,1515205022,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 33",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,01:16.6,5784,5,5,26.83749269,0.826151491,6.976840024,977.0483616,[[0;0;6.17296995095654][0.917946898225369;0.726169519707611;3.50252626095203][0;0.873313255170344;4.48810066299998][...]],0.199802741,10,1074684822,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 32",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,01:23.2,6955,5,5,14.16151279,0.52423333,2.186839496,989.7243415,[[0;0.094667919628307;5.99353434065756][0;0;6.03763544045656][0.860222368755636;0.856261051853797;2.65206002057869][...]],0.169286084,10,1624788158,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 33",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,01:19.5,6135,5,5,7.665901512,0.637112832,3.995317147,996.2199528,[[0;0;6.01876772489909][0.858111811190283;0.858043892091817;2.63286114806031][0.92938296533372;0.215879895026772;4.10693064112933][...]],0.186700215,10,944672980,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 33",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,01:21.6,6471,5,5,8.050793843,0.597093146,2.663038374,995.8350604,[[0;0.790614029924049;5.57873121479996][0;0;6.01230948020215][0.906578823993777;0;5.18207508183822][0.858251326585362;0.852738684068618;2.62702143766663][...]],0.204868625,10,1379055438,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 34",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,01:15.9,5784,5,5,19.41538258,0.837619134,7.553373995,984.4704717,[[0.857358767464598;0.860463257819402;2.69649654055003][0.967803456797324;0;4.82520023836501][0;0;6.08240009394906][...]],0.215721889,10,84932022,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 33",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,01:22.3,6955,5,5,9.257997627,0.492026163,1.323979886,994.6278566,[[0;1;5.41092297592333][0;0;6.00987904042813][0.858972282857416;0.857347358135733;2.62406065077632][0.438633813528828;0.725930873846692;5.15177233752362][...]],0.186710535,10,1465145058,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 34",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,01:17.0,6135,5,5,16.73142712,0.57794054,3.072463063,987.1544272,[[0.863105255204516;0.85781454425448;2.6485339365751][0;0;6.03266033161436][1;0.504395553032397;5.04943977209525][...]],0.186980607,10,2012700488,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 34",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,01:16.3,6471,5,5,16.17874823,0.682193373,3.570043401,987.707106,[[0.863544517373305;0.851356379321822;2.85358171865591][0.855482593515589;0.864048219374669;2.65383360698512][...]],0.169142358,10,632293038,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 35",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,01:11.3,5784,5,5,20.20393105,0.898887339,7.360066084,983.6819232,[[0.185246276290218;0.894959602617338;4.06720664625227][0.859575761530224;0.859946136823118;2.69206270279539][...]],0.200508194,10,1236962643,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 34",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,01:17.5,6955,5,5,8.858208059,0.485333386,1.873113248,995.0276462,[[0.84995319920757;0.859030525518018;2.62972593487517][0;0;6.01220065027254][0;0.867777885966393;4.48426417929946][...]],0.153572498,10,2123162773,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 35",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,01:15.5,6135,5,5,9.789798966,0.579199354,3.104568183,994.0960553,[[0;0;6.02360560702142][0.85761655539051;0.861880307942039;2.63846687734316][1;0;5.02425287327513][0.279941937340418;0.920017417472701;4.10988185194918][...]],0.166908387,10,588518793,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 36",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,01:10.9,5784,5,5,21.76165202,0.883549852,6.388039156,982.1242023,[[0;0;6.11161686906393][0.914959318741431;0.363693663358277;4.27949672122962][0.858858612035652;0.859387535183327;2.72584208527867][...]],0.174632315,10,642396526,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 35",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,01:16.2,6471,5,5,17.18333799,0.635586494,2.696737939,986.7025163,[[0.886470460664691;0.746232196457933;4.68384665148456][0;0;6.02356340475198][0.852723028765897;0.856127275369254;2.64253465584276][...]],0.175637956,10,1301587935,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 35",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,01:17.4,6955,5,5,11.56828159,0.616763253,2.224485429,992.3175727,[[0.91876669198639;0.27847700227948;4.33832004358679][0.85141036240115;0.861672777203557;2.63470740671069][...]],0.180615821,10,1357767909,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 36",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,01:14.4,6135,5,5,14.70008074,0.531973682,3.66698504,989.1857735,[[0;0;6.03444365095593][0.860782098476251;0.860285027877005;2.64855816778412][0.860782098476251;0.811283270290894;2.73641236206843][...]],0.160716917,10,281138646,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 37",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,01:11.1,5784,5,5,11.76979078,0.791542295,6.397043696,992.1160635,[[0.858925320763501;0.860315324625231;2.67092578610133][0;0;6.05733839662137][0.322983720124883;1;5.22599311313756][...]],0.214142399,10,1630264968,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 36",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,01:15.5,6471,5,5,6.039449543,0.681406655,2.653789873,997.8464047,[[0;0.894554980605763;5.3230578087132][0.858131304247465;0.854455207589963;2.62334830838108][0;0;6.00813930677684][...]],0.178835307,10,1857027103,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5} Run 36",300,[300;600;1200;2700;4800],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=5}",300030,01:17.4,6955,5,5,9.437638407,0.565149794,2.367887263,994.4482159,[[0;0;6.02235472447807][0.862053932894002;0.85830693348297;2.63570626694339][0.902185037829098;0.855398636203376;2.917785054867][...]],0.153907663,10,2140981941,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 37",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,01:14.5,6135,5,5,8.799617297,0.621717912,3.652449236,995.086237,[[0;0;6.04185836790744][0.860495171903181;0.858411389861452;2.65663639327461][0.866012244164485;0.149551725056074;4.05789601447027][...]],0.199194303,10,1243438033,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 38",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,01:11.4,5784,5,5,25.73508487,0.948934491,7.156159409,978.1507694,[[0.849977425129837;0.858553167299307;2.780905121001][0.905471125224634;0.158193133509477;4.23790495876923][...]],0.198445381,10,589866334,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5} Run 37",150,[150;300;600;1350;2400],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=5}",300030,01:15.9,6471,5,5,8.090408459,0.608524536,2.585107573,995.7954458,[[0;0;6.0160738908211][0.858664374974473;0.855923001266266;2.63029994999851][0.115567416213104;0.943991372451771;4.6470660268675][...]],0.177964965,10,232684620,20
