,AgeGap,AgeLimits,Algorithm Name,EvaluatedSolutions,Execution Time,Generations,NumberOfLayers,OpenLayers,ParetoFrontResults.Absolute Distance to BestKnownHypervolume,ParetoFrontResults.Crowding,ParetoFrontResults.Generational Distance,ParetoFrontResults.Hypervolume,ParetoFrontResults.Pareto Front,ParetoFrontResults.Spacing,PopulationSize,Seed,SelectedParents
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 1",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,01:01.4,9026,10,9,0.267528237,0.318590607,0.78098562,128.5105879,[[0.851914626557309;-0.767146240397674][0;1.01012407491529][0.423842889821831;0.115815768541178][0.208751563106574;0.56421136342522][...]],0.129567164,5,428164694,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 11",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:47.9,6135,5,5,0.306068767,0.231935783,1.00376508,128.4720474,[[0.851870044735955;-0.752302404754474][0;1.03880676029771][0.452501436715153;-0.0978408338403203][0.17291188262357;0.745017486538199][...]],0.05684306,10,2026112782,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 5",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:46.3,5784,5,5,1.559426787,0.312171259,1.472889552,127.2186893,[[0;1.23299719756069][0.849230262723152;-0.639263381319544][0.653922145673555;-0.313901873081158][0.257387483784978;0.419190134505395][...]],0.090616524,10,967091839,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 12",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:48.1,6135,5,5,0.69631979,0.230747606,1.002498047,128.0817963,[[0;1.10437099640073][0.851971961661877;-0.715963040295062][0.0844875652109987;0.759347901184268][0.447298793782172;-0.0441580022646494][...]],0.080734836,10,80936797,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 2",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:05.5,10982,10,8,0.322129443,0.356451604,0.576870381,128.4559867,[[0.851904589076383;-0.764758634060716][0;1.01593112755334][0.638858325266211;-0.172866345051194][0.205478634003461;0.546794462195471][...]],0.134474448,5,2013582271,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 2",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,01:02.4,9026,10,9,0.199527451,0.327323273,0.78234724,128.5785887,[[0;1.01149266670479][0.851367579285188;-0.767197129651062][0.425351749680915;0.072094499002389][0.086094236495781;0.879590334718166][...]],0.146380752,5,685093831,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 6",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:46.7,5784,5,5,1.017527132,0.26733577,1.865949367,127.760589,[[0.852091448987261;-0.687362500305362][0;1.15489751640861][0.654229263477024;-0.362799537258202][0.456367077966787;-0.0183571456718065][...]],0.088301765,10,637568034,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 13",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:48.4,6135,5,5,0.262473682,0.246980673,1.095454096,128.5156424,[[0.851687714644948;-0.75676105631909][0;1.03062305901409][0.630299562389953;-0.288734626228646][0.204508677657975;0.54267406110455][...]],0.07510027,10,1056544887,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 7",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:46.4,5784,5,5,1.534797154,0.298520828,1.426019654,127.243319,[[0;1.23562193030531][0.852182608614947;-0.641137984210703][0.641320402376316;-0.273453705829595][0.45434404193868;0.0348647976663719][...]],0.098216628,10,1481887389,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 3",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:05.8,10982,10,8,0.289271698,0.27848895,0.406202813,128.4888444,[[0;1.01839590779644][0.852206739387468;-0.763366556090469][0.637502279977122;-0.301098872729313][0.850003039969496;-0.713367615606798][...]],0.144144785,5,1148511908,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 3",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,01:01.8,9026,10,9,0.354396135,0.352205806,0.732182303,128.42372,[[0.85217065276807;-0.757786640623536][0;1.02867701682213][0.210539562643069;0.5007300995357][0.425591656582013;0.0961080525721007][...]],0.180097417,5,549952097,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 14",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:48.3,6135,5,5,0.531172068,0.228093972,1.067404063,128.2469441,[[0.851918270299352;-0.730328229373442][0;1.0786462181229][0.0822111518767037;0.73727032880235][0.652923872241187;-0.410735619223755][...]],0.076552728,10,581716726,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 8",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:46.5,5784,5,5,1.031524071,0.297598929,1.764851453,127.7465921,[[0;1.15833939076972][0.85158030464003;-0.685377934916467][0.45510843579415;-0.0169855195868734][0.65334437021709;-0.361341549093282][...]],0.078727279,10,726363634,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 4",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:05.6,10982,10,8,0.267571991,0.287805075,0.445109746,128.5105441,[[0;1.01323106642756][0.851880441559678;-0.76697034634578][0.161073284872948;0.872750147467759][0.42556611392048;0.119821057590376][...]],0.113881572,5,720774377,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 4",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,01:02.4,9026,10,9,0.162050835,0.303758086,0.695114428,128.6160653,[[0;1.01167265962976][0.85241836914394;-0.766924612873107][0.443009494631568;-0.0743211386058728][0.221504747315784;0.437590455196428][...]],0.169062322,5,259775901,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 15",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:48.3,6135,5,5,0.228065486,0.237834092,0.992657099,128.5500506,[[0;1.03101053483487][0.851735728421523;-0.75663244004207][0.253799264916306;0.267478234237408][0.197390161680757;0.596071190041414][...]],0.08842196,10,1341381334,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 9",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:46.5,5784,5,5,0.889568936,0.351663379,1.610707761,127.8885472,[[0.851763826628225;-0.698700340232435][0;1.13946391186587][0.0683471903804697;0.803090975884505][0.204021463822298;0.62806980844618][...]],0.116845074,10,19811172,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 16",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:48.2,6135,5,5,0.16863538,0.211962313,0.800223641,128.6094808,[[0.851938807632886;-0.76346363235479][0;1.01831511802214][0.106077128872501;0.70977935614354][0.651996217956837;-0.447223054890244][...]],0.069753542,10,589890543,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 5",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,01:02.3,9026,10,9,0.27376897,0.32235849,0.786829544,128.5043472,[[0.851921138718491;-0.770586385763592][0;1.0051555640319][0.411768297592383;0.231787016026478][0.636758934132743;-0.287361874971689][...]],0.172791633,5,912115705,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 10",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:46.5,5784,5,5,1.035918912,0.268875098,1.818277386,127.7421972,[[0.851392258056313;-0.685395589251932][0;1.15816564140185][0.0740898560872636;0.811369241479985][0.652433722009765;-0.361349134414348][...]],0.085684006,10,798823180,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 5",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:05.8,10982,10,8,0.128022497,0.32501411,0.531296881,128.6500936,[[0.851763208797951;-0.770070529969584][0;1.00606895489847][0.214811779426834;0.465535402421887][0.418536994287113;0.302931786062445][...]],0.153381522,5,1032583611,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 17",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:48.0,6135,5,5,0.49609508,0.228046801,0.894502588,128.2820211,[[0.85033258703317;-0.733120204228532][0;1.07137517036202][0.455385700926792;-0.0758954412763488][0.652859143979981;-0.41508455593741][...]],0.073361662,10,422406500,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 11",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:46.5,5784,5,5,1.032877716,0.289487802,2.009879062,127.7452384,[[0.851150053302715;-0.685941212596953][0;1.15702537681289][0.0835024982713521;0.804830288779379][0.454500223066497;-0.0187548823287784][...]],0.079050602,10,459708553,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 6",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,01:02.6,9026,10,9,0.217859985,0.281149396,0.664615171,128.5602561,[[0;1.00948682937073][0.851895963097857;-0.768007360735829][0.639145884709535;-0.366853878931957][0.475808438528871;0.0491301955823111][...]],0.1189009,5,1249074111,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 6",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:05.8,10982,10,8,0.221580845,0.347734175,0.552938559,128.5565353,[[0;1.0042736982809][0.85169563433924;-0.771057313443826][0.423009249119261;0.181246026423033][0.211504624559631;0.586184868593223][...]],0.162781228,5,953935026,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 18",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:48.8,6135,5,5,0.572623349,0.226016303,0.9746965,128.2054928,[[0.852107360817974;-0.726239384209807][0;1.08595225989577][0.256270595447622;0.307106970888615][0.195607169056651;0.652044817498207][...]],0.074072306,10,687159342,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 12",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:46.8,5784,5,5,1.935147573,0.339724416,1.703904569,126.8429686,[[0.851836483683146;-0.605572515810339][0;1.29524513421087][0.651665501600493;-0.274259486659066][0.0788397454548226;0.92705349328786][...]],0.076680265,10,855996292,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 7",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,01:03.0,9026,10,9,0.338590425,0.291954691,0.673354696,128.4395257,[[0;1.03102594664492][0.851917387939211;-0.75654906004164][0.425958693969606;0.0581980514715656][0.637460435796134;-0.332191782428082][...]],0.15462324,5,332435050,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 7",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:07.0,10982,10,8,0.316473072,0.309487152,0.549611955,128.4616431,[[0.85171706798736;-0.765250320241234][0;1.01494299179955][0.212080238013744;0.501627260508587][0.424160476027489;0.10196407909823][...]],0.119953052,5,1057317558,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 19",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:48.3,6135,5,5,0.523311508,0.218477116,0.83178171,128.2548046,[[0.851543810749284;-0.732434331887551][0;1.07675494380736][0.262859643734436;0.30320755153254][0.653014658814751;-0.412633559249729][...]],0.056835596,10,478839871,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 13",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:46.6,5784,5,5,1.642776113,0.311409325,1.984021885,127.13534,[[0.851847321243384;-0.631111760064881][0;1.25203829275239][0.652811199854054;-0.30229980136071][0.204374462720656;0.718230846984128][...]],0.109232379,10,727350246,20
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 14",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:46.6,5784,5,5,0.984214903,0.303854931,1.721771916,127.7939012,[[0.851999861538708;-0.690451389414203][0;1.14885838699867][0.0594834057047527;0.830580056300596][0.200299272139349;0.667551941358156][...]],0.09493256,10,516674148,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5} Run 20",50,[50;100;200;450;800],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=5}",300020,00:48.5,6135,5,5,0.419843007,0.240802888,0.98861296,128.3582731,[[0;1.05890903521538][0.851996479156119;-0.741247770948352][0.463514343707691;-0.0640114961729523][0.0792640012010282;0.72116721096025][...]],0.053193588,10,436624302,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 8",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,01:02.9,9026,10,9,0.34002899,0.362146763,0.741880462,128.4380871,[[0;1.02972871622939][0.85216802578795;-0.757214157527366][0.426084012893975;0.0559753144415311][0.211944912474436;0.530107477886733][...]],0.173029629,5,1463445345,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 8",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:06.1,10982,10,8,0.198301679,0.23610003,0.378860397,128.5798145,[[0;1.01023317660063][0.851923543920488;-0.767842944150241][0.0907340043680107;0.707314153047907][0.831344265828174;-0.493448142081807][...]],0.109715196,5,1164386639,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 15",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:46.7,5784,5,5,1.705865835,0.27145567,1.818139644,127.0722503,[[0.851826469661308;-0.62644562439166][0;1.25752846370356][0.0789296679054653;0.89534212524783][0.20759252064925;0.703190376169942][...]],0.083380841,10,333372444,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 1",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:58.1,7015,10,10,0.518441025,0.301742157,0.986786214,128.2596751,[[0;1.04969425078603][0.851803769433162;-0.745538220383111][0.64065892313061;-0.299316019910509][0.42554876901448;0.157776612576809][...]],0.129001369,5,1394857232,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 9",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,01:01.8,9026,10,9,0.273880068,0.325007082,0.768405491,128.5042361,[[0.852106448755337;-0.763933762252726][0;1.01735992318763][0.425678484638428;0.115106182081906][0.212892068322393;0.510955360145507][...]],0.131496949,5,1581023226,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 9",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:05.5,10982,10,8,0.257780578,0.366268509,0.691943369,128.5203356,[[0.851354796853184;-0.765604774447093][0;1.0139446016841][0.639732432205164;-0.382028448434316][0.209809032694485;0.509672749092788][...]],0.147506994,5,1243820894,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 16",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:46.1,5784,5,5,1.040923062,0.315088128,1.776600923,127.7371931,[[0;1.13858988623689][0.85197833638773;-0.68705394141031][0.413366406655088;0.278351893827009][0.204569205932045;0.619695786080502][...]],0.09004708,10,372684140,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 2",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:58.1,7015,10,10,0.31748738,0.270915536,1.007812895,128.4606288,[[0;1.01387845511277][0.852065041157009;-0.765851172926677][0.637136075067884;-0.232258852217883][0.42469460057722;0.0742984806092697][...]],0.124629788,5,296111929,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 10",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,01:02.1,9026,10,9,0.263545585,0.305248018,0.553372103,128.5145705,[[0.851781446503879;-0.764394090808014][0;1.01660463653536][0.422157706941216;0.109080427222938][0.209042733180152;0.556536270419496][...]],0.142981073,5,1774335459,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 17",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:47.2,5784,5,5,1.516080434,0.328809165,1.886632759,127.2620357,[[0;1.23049579832549][0.852972469129326;-0.642922906385106][0.0632980498726631;0.893906270210397][0.217782506875517;0.617819039035792][...]],0.085157939,10,289452545,20
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 10",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:06.6,10982,10,8,0.160096093,0.319433452,0.535600079,128.61802,[[0.851091405076523;-0.771052801435727][0;1.00386615201899][0.638322816082399;-0.366988452285983][0.425545702538261;0.044247264550063][...]],0.21073879,5,120039123,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 3",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,01:02.0,7015,10,10,0.36136311,0.270347046,0.980011866,128.416753,[[0;1.01866466382181][0.852015730744154;-0.764261878527881][0.210846044569251;0.624440319832484][0.4177640425151;0.248334193562458][...]],0.108350772,5,1550051754,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 18",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:49.6,5784,5,5,2.405757031,0.293325891,1.687326646,126.3723591,[[0;1.36421720304693][0.853949950118502;-0.564328765331724][0.0729376867305523;0.993663018378477][0.19942733507669;0.845935105783791][...]],0.092942182,10,672840653,20
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 11",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,01:06.6,9026,10,9,0.213448741,0.292441684,0.623100053,128.5646674,[[0;1.00946006143637][0.851378129117322;-0.768175920723005][0.227098731907051;0.375838441362594][0.425673251626103;0.0526215133376124][...]],0.225707685,5,931375799,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 11",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:09.0,10982,10,8,0.252848417,0.345144675,0.678819391,128.5252677,[[0;1.00659190925162][0.852277173300503;-0.769880828771741][0.425655039481747;0.128444416534764][0.628704203351933;-0.200425617975963][...]],0.148074409,5,99432961,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 19",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:46.8,5784,5,5,0.862431095,0.307797991,1.942063549,127.915685,[[0;1.1320393148407][0.851841206056072;-0.700374044098799][0.653059623724193;-0.377825009360692][0.454278041392314;-0.0352617518960002][...]],0.079527618,10,1318039598,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 4",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:58.3,7015,10,10,0.364350824,0.309323476,0.960736959,128.4137653,[[0;1.02534843745721][0.851971497137183;-0.759637856345841][0.637710608839471;-0.369687799808275][0.212841288434196;0.679652944141485][...]],0.12705317,5,1216668905,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 12",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,01:00.6,9026,10,9,0.266965182,0.318041538,0.816076415,128.5111509,[[0.851528540818274;-0.767399860709644][0;1.01098435780539][0.636296314644587;-0.156640918352465][0.851412787809299;-0.59383478705052][...]],0.139684066,5,759918514,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 12",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:03.8,10982,10,8,0.236716233,0.391151655,0.585645922,128.5413999,[[0;1.0014753253067][0.851147991418707;-0.772376303215966][0.0926851836759893;0.706684325084246][0.631533330509919;-0.260336575424329][...]],0.124301185,5,1878193871,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5} Run 20",5,[5;10;20;45;80],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=5}",300010,00:45.1,5784,5,5,0.866123964,0.331727734,1.93664805,127.9119922,[[0;1.13053221586958][0.850572919553707;-0.700515030995242][0.652566389264187;-0.378836516374295][0.259045951940624;0.340711424278837][...]],0.084300977,10,2042347329,20
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 5",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:56.1,7015,10,10,0.517754498,0.297973504,0.841633109,128.2603616,[[0.85210927151504;-0.759860422611952][0;1.02425163156411][0.415509447793537;0.476370673407981][0.208392563768148;0.70661456142787][...]],0.103742313,5,1313807828,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 13",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,01:00.2,9026,10,9,0.368275493,0.407054769,0.77348705,128.4098406,[[0;1.01905898212653][0.852140933352321;-0.763025302471567][0.202835134325324;0.547872368212716][0.416437108127519;0.175098586430345][...]],0.154018957,5,549083047,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 1",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:53.8,5983,10,10,1.81799234,0.314536389,1.72201728,126.9601238,[[0.851713467877659;-0.632830173952054][0;1.2490879135699][0.308775656717114;0.712103831220092][0.638785100908245;-0.243709966671952][...]],0.18795385,5,777038671,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 13",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:04.2,10982,10,8,0.239012009,0.278253626,0.420954969,128.5391041,[[0;1.01417126883038][0.851259698705239;-0.765573750040395][0.210810406784363;0.490381746380606][0.63881941449807;-0.369570170472996][...]],0.191357203,5,5758194,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 6",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:56.8,7015,10,10,0.465584943,0.282556232,1.042404471,128.3125312,[[0;1.03164132608079][0.850330130122557;-0.755249941457264][0.211766581334935;0.811734205153628][0.42353316266987;0.15743446625423][...]],0.095173144,5,507383286,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 14",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,01:00.9,9026,10,9,0.245790214,0.313838692,0.821097033,128.5323259,[[0.85178151940589;-0.764595218390109][0;1.01575783115984][0.43041181841167;0.0367381535272973][0.640641796486954;-0.394095135573842][...]],0.138429989,5,1059647245,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 2",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:53.3,5983,10,10,1.539500063,0.352674473,1.715550313,127.2386161,[[0.852323860247971;-0.653557235355374][0;1.21349859108108][0.448658730033545;0.0273717686995057][0.249838591271216;0.413046486265135][...]],0.127767245,5,2145418136,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 14",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,01:03.4,10982,10,8,0.182247683,0.279540725,0.482203935,128.5958684,[[0;1.00748410928903][0.85113570067296;-0.769125935038828][0.21278392516824;0.486939933970423][0.42556785033648;0.0464498378051422][...]],0.139823724,5,1372424152,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 7",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:56.1,7015,10,10,0.465584353,0.283579747,1.054501509,128.3125318,[[0.851769871728532;-0.760326490534158][0;1.02409218884571][0.428674480698941;0.248663341837409][0.637021809906002;-0.265276630129317][...]],0.11450013,5,305132984,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 15",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,01:00.0,9026,10,9,0.344625832,0.366350718,0.931402743,128.4334903,[[0;1.00861445888156][0.851853698331622;-0.768721242725742][0.629541813145731;-0.17055143486373][0.415671432245914;0.247997994368543][...]],0.175610791,5,2146710976,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 3",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,00:53.0,5983,10,10,2.088199233,0.366728991,1.601364315,126.6899169,[[0.851458848655331;-0.608498023680174][0;1.28558316276546][0.640661463726459;-0.20675897773364][0.42535778865083;0.417613090981916][...]],0.125769358,5,669672037,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 8",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,00:56.1,7015,10,10,0.495373218,0.288655598,0.949847729,128.2827429,[[0;1.04383832193149][0.851112393017784;-0.749316722161824][0.422609342378312;0.189807114752416][0.211304671189156;0.648302065183371][...]],0.109244677,5,18442044,10
