,AgeGap,AgeLimits,Algorithm Name,EvaluatedSolutions,Execution Time,Generations,NumberOfLayers,OpenLayers,ParetoFrontResults.Absolute Distance to BestKnownHypervolume,ParetoFrontResults.Best known hypervolume,ParetoFrontResults.Crowding,ParetoFrontResults.Generational Distance,ParetoFrontResults.Hypervolume,ParetoFrontResults.Pareto Front,ParetoFrontResults.Spacing,PopulationSize,Seed,SelectedParents
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 12",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,19:25.3,5983,10,10,0.580254838,1330.999912,0.672759893,1.864128951,1330.419657,[[1;0;0][5.59756082526965E-17;1.64110911869952;0.727591765805365][6.12303176911189E-17;0;1.01762401684612][...]],0.379250396,5,215217427,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 12",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,22:36.1,9026,10,9,0.921632179,1330.999984,0.691834819,1.258778291,1330.078352,[[1;0;0][6.11615377279006E-17;1.74303297412156E-17;6.0075635569373][3.74915180455534E-33;6.16919567743557E-17;1.0075393873598][...]],0.462874935,5,595349827,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 13",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,20:43.4,7015,10,10,1.285031118,1330.999971,0.45679824,0.959800024,1329.71494,[[1;0;0][6.10659615457198E-17;8.08431732567039E-18;1.80319940897546][6.0826177864433E-17;1.69620938872984;0.195855246104165][...]],0.503560881,5,386093928,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 13",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,24:06.6,10982,10,8,1.94701441,1330.982436,0.810078879,1.148913968,1329.035422,[[1;0;0][5.91458680897951E-17;2.3941602635746;0.641201894295845][6.1132287751722E-17;5.84485432420338E-18;1.68760174751301][...]],0.641388127,5,1072011858,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 13",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,19:19.3,5983,10,10,2.279083394,1330.99777,0.616147633,2.05527241,1328.718687,[[1;0;0][6.12302929039588E-17;1.44276716422054E-19;2.61869340051244][3.74915180455534E-33;6.22828434500022E-17;1.01718961780001][...]],0.428911186,5,230416206,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 13",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,21:43.0,9026,10,9,2.553331182,1330.983561,0.850070674,1.38226499,1328.43023,[[1;0;0][6.12303176911189E-17;3.85212650070413;0][6.12303176911189E-17;0;1.00786024357107][6.12073176239645E-17;5.58171051006011E-18;3.32617649182085][...]],0.768325537,5,472181916,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 14",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,19:53.9,7015,10,10,2.062112135,1330.997533,0.457638118,1.208619625,1328.935421,[[1;0;0][6.1037881964529E-17;1.14574763623105E-17;2.36205148299063][3.74915180455534E-33;6.15129127433402E-17;1.00461527986261][...]],0.387038407,5,135353039,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 14",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,18:47.3,5983,10,10,1.757156752,1330.999846,1.27826033,3.467477048,1329.24269,[[1;0;0][6.12161108379406E-17;2.56886336369853E-18;1.94768624751689][6.12303176911189E-17;5.14489861324266;0][...]],0.700938222,5,273127821,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 14",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,23:17.4,10982,10,8,1.140352638,1330.976414,0.432120523,0.819992815,1329.836061,[[1;0;0][6.12106861033442E-17;2.62876019957881E-18;1.69554693842153][6.12303176911189E-17;0;1.01331839289301][...]],0.310977834,5,41929944,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 14",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,21:41.0,9026,10,9,1.196584939,1330.999586,0.748183148,1.534611992,1329.803001,[[1;0;0][6.10468918975938E-17;1.72610090213665E-17;3.64471199897035][6.12303176911189E-17;0;1.00850595779885][...]],0.318087644,5,1267393415,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 15",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,19:57.0,7015,10,10,1.227728371,1330.995659,0.610483269,1.129436041,1329.76793,[[1;0;0][6.12303176911189E-17;1.392095404247;0][6.12303176911189E-17;0;1.00638003694842][6.12224592189018E-17;2.42511339801582E-18;2.47217192905391][...]],0.478282535,5,1170887930,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 15",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,18:50.9,5983,10,10,1.695587214,1330.998521,1.087338853,2.447958901,1329.302934,[[1;0;0][6.12303176911189E-17;6.92719012498519;0][6.11396029440925E-17;1.63297190984911E-17;4.90120003615183][...]],0.39435751,5,211365752,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 15",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,23:26.5,10982,10,8,1.153479183,1330.972663,0.60959426,1.19769528,1329.819184,[[1;0;0][6.03208667909941E-17;1.81275815282123;0.31596684935989][6.10284865027141E-17;8.82402585623947E-18;1.77636644739839][...]],0.323258453,5,1847029170,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 15",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,21:52.5,9026,10,9,1.93388921,1330.980129,0.769786368,1.631192501,1329.04624,[[1;0;0][5.99030904702505E-17;3.09004638836232;0.654064200100252][3.74915180455534E-33;6.16722234903433E-17;1.00721710773172][...]],0.64959397,5,1988664036,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 16",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,20:10.3,7015,10,10,1.150883796,1330.987409,0.648078808,1.299178596,1329.836526,[[5.9392853414016E-17;3.76144021820557;0.942854756402988][1;0;0][5.83926127538925E-17;2.61105540874488E-17;1.4171807725949][...]],0.465105722,5,1119866490,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 16",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,18:56.2,5983,10,10,1.285509903,1330.996691,0.746800728,2.247209074,1329.711181,[[1;0;0][6.12303176911189E-17;2.39763868591032;0][6.07917270487361E-17;1.4186437752858E-17;1.93920859302581][...]],0.534897432,5,1265276780,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 16",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,23:29.4,10982,10,8,1.11167636,1330.994611,0.620121445,1.248359673,1329.882935,[[1;0;0][6.12076098972289E-17;5.98788698500587E-18;3.59110528493863][6.12303176911189E-17;0;1.00617961153088][...]],0.298138408,5,526110306,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 17",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,20:06.9,7015,10,10,0.870640969,1330.989473,0.650686426,1.344698893,1330.118832,[[1;0;0][6.12303176911189E-17;0;1.00544518404966][3.74915180455534E-33;6.15637156329847E-17;1.00544498141505][...]],0.435086094,5,601226696,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 17",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,18:55.3,5983,10,10,0.62973111,1330.998366,0.551407167,1.989166707,1330.368635,[[1;0;0][6.1221587703906E-17;4.41160357151886E-18;4.26684534886064][6.12303176911189E-17;2.14181069651308;0][...]],0.358184042,5,1449873052,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 16",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,21:50.8,9026,10,9,1.577154575,1330.997778,0.635445307,1.216077299,1329.420624,[[1;0;0][6.11514723903673E-17;4.04752599022264E-18;1.30299676785891][6.12303176911189E-17;0;1.00879434497892][...]],1.023192458,5,783840698,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 17",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,23:37.9,10982,10,8,1.924370084,1330.997316,0.455414852,0.814033558,1329.072946,[[1;0;0][6.1221167862013E-17;1.64570959733157;0.0284537893704147][5.31865835855682E-17;3.41016711360625E-17;1.12409164022582][...]],0.42953608,5,947764048,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 18",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,19:04.2,5983,10,10,0.500592308,1330.999803,0.707903128,1.912578888,1330.499211,[[1;0;0][6.1204368358809E-17;3.90086670188545;0.113604103711847][3.74915180455534E-33;6.22951607387645E-17;1.01739078103461][...]],0.355636901,5,688941827,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 18",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,20:14.3,7015,10,10,1.359536442,1330.983288,0.688939007,1.510737646,1329.623752,[[1;0;0][5.93455484153779E-17;2.03448143924211E-17;1.34956696892767][6.12303176911189E-17;0;1.0057754161169][...]],0.435532261,5,1073596803,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 17",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,22:04.1,9026,10,9,1.05094031,1330.996223,0.369897907,0.69510806,1329.945283,[[1;0;0][6.12303176911189E-17;1.04893593078037;0][3.74915180455534E-33;6.15678071446727E-17;1.0055118030786][...]],0.306789521,5,1509749289,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 19",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,19:07.2,5983,10,10,1.311292324,1330.986715,0.98264334,1.974433364,1329.675423,[[1;0;0][6.12290070885012E-17;1.12659740562354E-18;2.81214235158011][3.74915180455534E-33;6.21654900808499E-17;1.01527302854198][...]],1.004028016,5,1594851974,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 18",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,23:45.9,10982,10,8,2.278881261,1330.999837,0.640607417,1.183121772,1328.720955,[[1;0;0][5.81367577969182E-17;4.84918922300014E-17;2.52346676944816][3.74915180455534E-33;6.17430893606051E-17;1.00837447344423][...]],0.437698041,5,1175510974,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 19",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,20:19.3,7015,10,10,1.372908857,1330.998656,0.594974494,0.945539503,1329.625747,[[5.99018079532104E-17;5.31612705139587E-17;4.19066853713702][1;0;0][6.12303176911189E-17;1.47495024572931;0][...]],0.690601379,5,486596509,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 18",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,22:02.1,9026,10,9,0.686908271,1330.999975,0.689789822,1.170725572,1330.313066,[[1;0;0][6.12303176911189E-17;1.30341297197459;0][6.12303176911189E-17;0;1.01032033315735][3.74915180455534E-33;6.18984712872087E-17;1.01091213668791][...]],0.460432979,5,1483929519,10
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10} Run 20",5,[5;10;20;45;80;125;180;245;320;405],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=10}",300030,19:01.1,5983,10,10,0.09181148,1330.999025,0.809700867,2.433735801,1330.907213,[[0.391598705221252;4.93886208487975;0][1;0;0][6.12303176911189E-17;0;1.01887508344054][3.74915180455534E-33;6.23860450466296E-17;1.01887508344054][...]],0.706818873,5,2088010228,10
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10} Run 20",50,[50;100;200;450;800;1250;1800;2450;3200;4050],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=10}",300000,20:15.1,7015,10,10,0.965476535,1330.997446,0.490868693,1.008591182,1330.031969,[[1;0;0][6.10611358659922E-17;9.44640536546103E-18;2.07678563775419][6.09569547877446E-17;3.71701301833929;0.352414357674112][...]],0.513821421,5,1590404438,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 19",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,23:42.0,10982,10,8,1.20589168,1330.979587,0.878723784,0.868827663,1329.773695,[[1;0;0][6.11699798704662E-17;5.59386304431351E-18;2.05838108579814][6.12303176911189E-17;1.20773650285809;0][...]],0.516540646,5,1785583556,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 19",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,22:01.6,9026,10,9,1.556315327,1330.992976,0.472679253,0.80912119,1329.436661,[[1;0;0][5.93142354893338E-17;1.87374317263228;0.480100314528457][5.86746339272708E-17;2.692933863269E-17;1.53834438789685][...]],0.611267665,5,789516905,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 1",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16}",300000,11:21.0,6542,3,3,0.743882714,1330.999479,0.641227863,1.557291557,1330.255596,[[1;0;0][6.06030325463014E-17;6.38205096477865E-17;7.30036666184255][3.74915180455534E-33;6.49351247820229E-17;1.06050608963999][...]],0.6067534,16,1079616394,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 1",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,11:10.9,6385,3,3,0.400702126,1330.998878,0.315059648,0.992511195,1330.598176,[[1;0;0][6.12303176911189E-17;2.6713181406932;0][3.74915180455534E-33;6.52603029251081E-17;1.06581682712017][...]],0.183152727,16,260224251,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 2",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16}",300000,11:15.2,6542,3,3,0.9267275,1330.992893,0.477268809,0.921223001,1330.066166,[[1;0;0][6.10629321623686E-17;2.52484820838939;0.187075888478252][6.11487642701266E-17;1.32168310920667E-17;4.1836240664369][...]],0.186027994,16,403768521,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 2",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,11:06.4,6385,3,3,0.709262661,1330.999924,0.341205995,0.767871707,1330.290661,[[1;0;0][6.12303176911189E-17;0;1.53493212766242][3.74915180455534E-33;6.47900259591768E-17;1.05813636777152][...]],0.187928855,16,1059905989,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 20",300,[300;600;1200;2700;4800;7500;10800;14700;19200;24300],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10}",300000,23:45.9,10982,10,8,2.162767145,1330.98553,0.502180696,0.961797903,1328.822763,[[1;0;0][5.983683750278E-17;3.09421846050624E-17;2.38225037938309][3.74915180455534E-33;6.17259828824412E-17;1.00809509422804][...]],0.483166686,5,1915713789,10
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10} Run 20",150,[150;300;600;1350;2400;3750;5400;7350;9600;12150],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=10}",300015,21:58.6,9026,10,9,1.639360593,1330.996661,0.818482105,1.381207512,1329.3573,[[1;0;0][6.09157937166526E-17;2.69238674963554;0.273951849927383][6.02945131575653E-17;1.41050479920818E-17;1.32266384761936][...]],0.553358519,5,1167792992,10
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 3",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16}",300000,11:11.8,6542,3,3,0.286445743,1330.999209,0.308416546,0.520931948,1330.712764,[[1;0;0][0.501776432107299;0;1.08814540732161][0.643648281322216;4.4944233692168;0][0.0355056944160839;0;1.55613957040429][...]],0.36954673,16,124752774,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 3",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,11:09.1,6385,3,3,1.0806299,1330.99454,0.491683744,1.417931902,1329.91391,[[1;0;0][6.12303176911189E-17;3.57857814945182;0][6.11965462677062E-17;8.83397696913856E-18;4.34453416980772][...]],0.174250445,16,218909193,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 1",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,11:05.1,6258,3,3,1.248799523,1330.999971,0.495662414,1.32849522,1329.751171,[[1;0;0][3.74915180455534E-33;6.55873452313042E-17;1.07115800969978][6.12081664936346E-17;3.15471484629844;0.0848805755942691][...]],0.193832595,16,206777173,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 1",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,10:21.9,5864,3,3,0.888362048,1330.998843,0.639346629,1.991483924,1330.110481,[[0.101124893298699;10.1084342691775;0][1;0;0][6.12303176911189E-17;0;6.1485454737298][3.74915180455534E-33;6.61744767735144E-17;1.08074691213161][...]],0.548617982,16,918159702,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 4",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16}",300000,11:23.2,6542,3,3,1.126934109,1330.996704,0.480937241,1.126470367,1329.86977,[[1;0;0][6.12269012441009E-17;4.98958713790408;0.0527110749224193][5.86991312762424E-17;5.59113983929824E-17;3.20904176873475][...]],0.232142546,16,148359409,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 4",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,11:11.5,6385,3,3,0.13185034,1330.992892,0.714755779,1.469065599,1330.861042,[[1;0;0][3.74915180455534E-33;6.4972138657039E-17;1.06111059205664][5.83685703452733E-17;2.22823940290438;0.70625577011393][...]],0.649392308,16,132739721,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 2",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,11:01.9,6258,3,3,1.19258627,1330.989213,0.456190366,1.317762375,1329.796627,[[6.12303176911189E-17;3.59540328662065;0][6.07992470026692E-17;1.36864238943265E-17;1.88704913820062][...]],0.257004492,16,1753794926,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 2",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,10:24.3,5864,3,3,1.664385609,1330.999397,0.474430582,1.776518273,1329.335011,[[1;0;0][3.74915180455534E-33;6.37926456984321E-17;1.04184737404498][6.11321158452869E-17;4.33186714213367;0.245634621456311][...]],0.275630765,16,1553305882,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 5",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16}",300000,11:23.7,6542,3,3,0.641675258,1330.99784,0.360989175,0.693739377,1330.356164,[[1;0;0][4.88530216167319E-17;6.34302960302252E-17;1.71839519971257][0.166368004203429;3.74913070088586;0.010948138718135][...]],0.122432026,16,1797765081,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 5",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,11:14.4,6385,3,3,0.504208793,1330.999909,0.272543787,0.627332545,1330.495701,[[1;0;0][6.12303176911189E-17;1.90348500486991;0][3.74915180455534E-33;6.45131588160376E-17;1.05361463485261][...]],0.13249117,16,120389454,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 3",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,11:08.8,6258,3,3,0.486633257,1330.99855,0.442127594,1.162677103,1330.511917,[[6.09331770076796E-17;2.53679552132981E-17;4.21050007409399][6.12303176911189E-17;1.55851568382635;0][...]],0.248917695,16,64260437,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 3",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,10:29.0,5864,3,3,0.964184189,1330.998235,0.685142979,2.047336234,1330.034051,[[1;0;0][6.10083465762838E-17;2.23138023788938E-17;4.28371977355679][6.12303176911189E-17;3.29745302398669;0][...]],0.347244988,16,1341303715,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 6",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16}",300000,11:26.3,6542,3,3,1.225017185,1330.998553,0.446884135,0.942411646,1329.773536,[[1;0;0][0.484710198477216;0;1.4316852227731][6.12303176911189E-17;2.29833254165369;0][6.12302704025914E-17;2.06470528535658E-19;2.71320122243553][...]],0.148126623,16,771458649,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 6",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,11:15.3,6385,3,3,0.729045891,1330.999862,0.368265119,0.821640253,1330.270816,[[1;0;0][3.74915180455534E-33;6.38349734801383E-17;1.04253866200987][6.05673611753142E-17;2.52930659018482;0.375253585606761][...]],0.413265591,16,93922557,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 4",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,10:24.7,5864,3,3,1.298553753,1330.993449,0.52797779,1.772639626,1329.694895,[[1;0;0][6.12303176911189E-17;0;3.0912291786581][6.11775439029269E-17;4.0423364218992;0.16794002275779][...]],0.261832805,16,133661322,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 4",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,11:05.1,6258,3,3,0.767784997,1330.999599,0.433267074,1.038846345,1330.231814,[[1;0;0][3.74915180455534E-33;6.39000849398535E-17;1.04360204796262][6.01770480939623E-17;2.88191377220244E-17;2.54852377921197][...]],0.285179916,16,685912872,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 7",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16}",300000,11:25.2,6542,3,3,0.990109956,1330.999944,0.862899275,1.342889524,1330.009834,[[1;0;0][6.12303176911189E-17;4.71199506459284;0][3.74915180455534E-33;6.4713637991138E-17;1.05688881638][...]],0.717386543,16,1549758807,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 7",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,11:15.7,6385,3,3,0.874410675,1330.999962,0.349014886,0.85803555,1330.125551,[[1;0;0][6.12303176911189E-17;0;1.52909652318796][3.74915180455534E-33;6.40761741126539E-17;1.04647789736926][...]],0.135593649,16,1817558184,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 5",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,10:21.5,5864,3,3,0.308291268,1330.999727,0.609910948,1.890411451,1330.691436,[[6.12303176911189E-17;6.30445493670504;0][1;0;0][3.74915180455534E-33;6.35442817795799E-17;1.03779114947817][...]],0.349273148,16,704824425,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 5",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,11:02.5,6258,3,3,1.069055298,1330.994963,0.63462414,1.75045564,1329.925908,[[6.12302732559745E-17;3.02292123255005E-19;4.09793775916696][0.583419859680295;8.60370863396815;0][1;0;0][...]],0.675430143,16,992597362,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 8",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16}",300000,11:20.9,6542,3,3,0.882078764,1330.992206,0.344492416,1.041153606,1330.110127,[[1;0;0][3.74915180455534E-33;6.59481160929092E-17;1.07705003958316][6.12303176911189E-17;0;1.35443187136516][...]],0.219242274,16,1149003271,32
"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16} Run 8",150,[150;300;600],"ALPS with NSGA2 {AgeGap=150, NumberOfLayers=16}",300000,11:11.2,6385,3,3,0.950582071,1330.993556,0.386514532,1.074194129,1330.042974,[[1;0;0][6.12303176911189E-17;0;2.59905668797809][3.74915180455534E-33;6.37953744249728E-17;1.04189193900305][...]],0.19733795,16,37152688,32
"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16} Run 6",5,[5;10;20],"ALPS with NSGA2 {AgeGap=5, NumberOfLayers=16}",300032,10:21.2,5864,3,3,0.992218514,1330.997371,0.764423689,1.906934943,1330.005153,[[1;0;0][6.11989776025562E-17;4.87696512306603;0.156098333837833][3.74915180455534E-33;6.46954695809578E-17;1.05659209392509][...]],0.300947746,16,2133069054,32
"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16} Run 6",50,[50;100;200],"ALPS with NSGA2 {AgeGap=50, NumberOfLayers=16}",300032,11:02.3,6258,3,3,0.543940998,1330.998899,0.449250004,1.225693086,1330.454958,[[6.12303176911189E-17;0;2.5266439617488][1;0;0][6.07389532550295E-17;4.04438888360638;0.515481019428436][...]],0.210408619,16,798907167,32
"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16} Run 9",300,[300;600;1200],"ALPS with NSGA2 {AgeGap=300, NumberOfLayers=16}",300000,11:20.6,6542,3,3,0.481522102,1330.999289,0.339375823,0.549872823,1330.517766,[[1;0;0][3.74915180455534E-33;6.53016226629689E-17;1.06649165193602][6.01585653725531E-17;4.76174509300758E-17;4.17474034888824][...]],0.389389137,16,101403363,32
